which,t_s,N,N0,Nth,T_nK
unified,1.998000e-01,1.033889e+06,0.000000e+00,1.033889e+06,19409.5188
unified,2.072000e-01,1.032315e+06,0.000000e+00,1.032315e+06,19078.2246
unified,2.146000e-01,1.030809e+06,0.000000e+00,1.030809e+06,18747.7273
unified,2.220000e-01,1.029367e+06,0.000000e+00,1.029367e+06,18417.9051
unified,2.294000e-01,1.027984e+06,0.000000e+00,1.027984e+06,18088.6656
unified,2.368000e-01,1.026656e+06,0.000000e+00,1.026656e+06,17759.9376
unified,2.442000e-01,1.025381e+06,0.000000e+00,1.025381e+06,17431.6794
unified,2.516000e-01,1.024156e+06,0.000000e+00,1.024156e+06,17103.8686
unified,2.590000e-01,1.022977e+06,0.000000e+00,1.022977e+06,16776.5036
unified,2.664000e-01,1.021842e+06,0.000000e+00,1.021842e+06,16449.5855
unified,2.738000e-01,1.020748e+06,0.000000e+00,1.020748e+06,16123.1207
unified,2.812000e-01,1.019693e+06,0.000000e+00,1.019693e+06,15797.1128
unified,2.886000e-01,1.018676e+06,0.000000e+00,1.018676e+06,15471.5752
unified,2.960000e-01,1.017693e+06,0.000000e+00,1.017693e+06,15146.5278
unified,3.034000e-01,1.016744e+06,0.000000e+00,1.016744e+06,14821.9991
unified,3.108000e-01,1.015826e+06,0.000000e+00,1.015826e+06,14498.0170
unified,3.182000e-01,1.014938e+06,0.000000e+00,1.014938e+06,14174.6046
unified,3.256000e-01,1.014078e+06,0.000000e+00,1.014078e+06,13851.7803
unified,3.330000e-01,1.013244e+06,0.000000e+00,1.013244e+06,13529.5603
unified,3.404000e-01,1.012436e+06,0.000000e+00,1.012436e+06,13207.9677
unified,3.478000e-01,1.011651e+06,0.000000e+00,1.011651e+06,12887.0287
unified,3.552000e-01,1.010888e+06,0.000000e+00,1.010888e+06,12566.7746
unified,3.626000e-01,1.010146e+06,0.000000e+00,1.010146e+06,12247.2280
unified,3.700000e-01,1.009424e+06,0.000000e+00,1.009424e+06,11928.4086
unified,3.774000e-01,1.008721e+06,0.000000e+00,1.008721e+06,11610.3288
unified,3.848000e-01,1.008035e+06,0.000000e+00,1.008035e+06,11293.0081
unified,3.922000e-01,1.007365e+06,0.000000e+00,1.007365e+06,10976.4676
unified,3.996000e-01,1.006711e+06,0.000000e+00,1.006711e+06,10660.7364
unified,4.070000e-01,1.006071e+06,0.000000e+00,1.006071e+06,10345.8369
unified,4.144000e-01,1.005444e+06,0.000000e+00,1.005444e+06,10031.7884
unified,4.218000e-01,1.004830e+06,0.000000e+00,1.004830e+06,9718.6031
unified,4.292000e-01,1.004228e+06,0.000000e+00,1.004228e+06,9406.2959
unified,4.366000e-01,1.003636e+06,0.000000e+00,1.003636e+06,9094.8859
unified,4.440000e-01,1.003054e+06,0.000000e+00,1.003054e+06,8817.1021
unified,4.514000e-01,1.002476e+06,0.000000e+00,1.002476e+06,8913.3477
unified,4.588000e-01,1.001895e+06,0.000000e+00,1.001895e+06,9041.4428
unified,4.662000e-01,1.001310e+06,0.000000e+00,1.001310e+06,9168.7738
unified,4.736000e-01,1.000723e+06,0.000000e+00,1.000723e+06,9295.3188
unified,4.810000e-01,1.000132e+06,0.000000e+00,1.000132e+06,9421.0631
unified,4.884000e-01,9.995376e+05,0.000000e+00,9.995376e+05,9545.9941
unified,4.958000e-01,9.989402e+05,0.000000e+00,9.989402e+05,9670.1077
unified,5.032000e-01,9.983395e+05,0.000000e+00,9.983395e+05,9793.3910
unified,5.106000e-01,9.977354e+05,0.000000e+00,9.977354e+05,9915.8282
unified,5.180000e-01,9.971279e+05,0.000000e+00,9.971279e+05,10037.3919
unified,5.254000e-01,9.965170e+05,0.000000e+00,9.965170e+05,10158.0614
unified,5.328000e-01,9.959026e+05,0.000000e+00,9.959026e+05,10277.8181
unified,5.402000e-01,9.952847e+05,0.000000e+00,9.952847e+05,10396.6557
unified,5.476000e-01,9.946632e+05,0.000000e+00,9.946632e+05,10514.5621
unified,5.550000e-01,9.940382e+05,0.000000e+00,9.940382e+05,10631.5191
unified,5.624000e-01,9.934096e+05,0.000000e+00,9.934096e+05,10747.4975
unified,5.698000e-01,9.927775e+05,0.000000e+00,9.927775e+05,10862.4652
unified,5.772000e-01,9.921417e+05,0.000000e+00,9.921417e+05,10976.3988
unified,5.846000e-01,9.915023e+05,0.000000e+00,9.915023e+05,11089.2816
unified,5.920000e-01,9.908593e+05,0.000000e+00,9.908593e+05,11201.1064
unified,5.994000e-01,9.902126e+05,0.000000e+00,9.902126e+05,11311.8503
unified,6.068000e-01,9.895623e+05,0.000000e+00,9.895623e+05,11421.4839
unified,6.142000e-01,9.889084e+05,0.000000e+00,9.889084e+05,11529.9611
unified,6.216000e-01,9.882509e+05,0.000000e+00,9.882509e+05,11637.2496
unified,6.290000e-01,9.875897e+05,0.000000e+00,9.875897e+05,11743.3208
unified,6.364000e-01,9.869249e+05,0.000000e+00,9.869249e+05,11848.1662
unified,6.438000e-01,9.862567e+05,0.000000e+00,9.862567e+05,11944.6276
unified,6.512000e-01,9.855855e+05,0.000000e+00,9.855855e+05,12030.2535
unified,6.586000e-01,9.849115e+05,0.000000e+00,9.849115e+05,12113.6621
unified,6.660000e-01,9.842350e+05,0.000000e+00,9.842350e+05,12195.2414
unified,6.734000e-01,9.835558e+05,0.000000e+00,9.835558e+05,12274.9534
unified,6.808000e-01,9.828741e+05,0.000000e+00,9.828741e+05,12352.7810
unified,6.882000e-01,9.821900e+05,0.000000e+00,9.821900e+05,12428.7066
unified,6.956000e-01,9.815035e+05,0.000000e+00,9.815035e+05,12502.6916
unified,7.030000e-01,9.808147e+05,0.000000e+00,9.808147e+05,12574.6785
unified,7.104000e-01,9.801236e+05,0.000000e+00,9.801236e+05,12644.5915
unified,7.178000e-01,9.794304e+05,0.000000e+00,9.794304e+05,12712.3779
unified,7.252000e-01,9.787351e+05,0.000000e+00,9.787351e+05,12777.9961
unified,7.326000e-01,9.780376e+05,0.000000e+00,9.780376e+05,12841.4305
unified,7.400000e-01,9.773381e+05,0.000000e+00,9.773381e+05,12902.6276
unified,7.474000e-01,9.766364e+05,0.000000e+00,9.766364e+05,12961.5192
unified,7.548000e-01,9.759323e+05,0.000000e+00,9.759323e+05,13017.9871
unified,7.622000e-01,9.752256e+05,0.000000e+00,9.752256e+05,13071.9352
unified,7.696000e-01,9.745159e+05,0.000000e+00,9.745159e+05,13123.2639
unified,7.770000e-01,9.738025e+05,0.000000e+00,9.738025e+05,13171.9069
unified,7.844000e-01,9.730844e+05,0.000000e+00,9.730844e+05,13217.7494
unified,7.918000e-01,9.723602e+05,0.000000e+00,9.723602e+05,13260.6303
unified,7.992000e-01,9.716277e+05,0.000000e+00,9.716277e+05,13300.3055
unified,8.066000e-01,9.708841e+05,0.000000e+00,9.708841e+05,13336.4850
unified,8.140000e-01,9.701251e+05,0.000000e+00,9.701251e+05,13368.8478
unified,8.214000e-01,9.693453e+05,0.000000e+00,9.693453e+05,13397.0299
unified,8.288000e-01,9.685367e+05,0.000000e+00,9.685367e+05,13420.5946
unified,8.362000e-01,9.676893e+05,0.000000e+00,9.676893e+05,13438.9361
unified,8.436000e-01,9.667893e+05,0.000000e+00,9.667893e+05,13451.2720
unified,8.510000e-01,9.658188e+05,0.000000e+00,9.658188e+05,13456.5877
unified,8.584000e-01,9.647547e+05,0.000000e+00,9.647547e+05,13453.7288
unified,8.658000e-01,9.635677e+05,0.000000e+00,9.635677e+05,13441.3333
unified,8.732000e-01,9.622213e+05,0.000000e+00,9.622213e+05,13417.8846
unified,8.806000e-01,9.606709e+05,0.000000e+00,9.606709e+05,13381.5574
unified,8.880000e-01,9.588636e+05,0.000000e+00,9.588636e+05,13327.5523
unified,8.954000e-01,9.567626e+05,0.000000e+00,9.567626e+05,13226.2156
unified,9.028000e-01,9.543351e+05,0.000000e+00,9.543351e+05,13106.9344
unified,9.102000e-01,9.516038e+05,0.000000e+00,9.516038e+05,13011.5724
unified,9.176000e-01,9.486925e+05,0.000000e+00,9.486925e+05,12928.2388
unified,9.250000e-01,9.456653e+05,0.000000e+00,9.456653e+05,12845.7803
unified,9.324000e-01,9.425285e+05,0.000000e+00,9.425285e+05,12758.5541
unified,9.398000e-01,9.392845e+05,0.000000e+00,9.392845e+05,12666.7270
unified,9.472000e-01,9.359363e+05,0.000000e+00,9.359363e+05,12570.4794
unified,9.546000e-01,9.324874e+05,0.000000e+00,9.324874e+05,12470.0152
unified,9.620000e-01,9.289413e+05,0.000000e+00,9.289413e+05,12365.5541
unified,9.694000e-01,9.253021e+05,0.000000e+00,9.253021e+05,12257.3338
unified,9.768000e-01,9.215738e+05,0.000000e+00,9.215738e+05,12145.5832
unified,9.842000e-01,9.177609e+05,0.000000e+00,9.177609e+05,12030.5296
unified,9.916000e-01,9.138676e+05,0.000000e+00,9.138676e+05,11912.3875
unified,9.990000e-01,9.098983e+05,0.000000e+00,9.098983e+05,11791.3821
unified,1.006400e+00,9.058575e+05,0.000000e+00,9.058575e+05,11667.7380
unified,1.013800e+00,9.017493e+05,0.000000e+00,9.017493e+05,11541.6894
unified,1.021200e+00,8.975779e+05,0.000000e+00,8.975779e+05,11413.4529
unified,1.028600e+00,8.933475e+05,0.000000e+00,8.933475e+05,11283.2322
unified,1.036000e+00,8.890618e+05,0.000000e+00,8.890618e+05,11151.2073
unified,1.043400e+00,8.847247e+05,0.000000e+00,8.847247e+05,11017.5573
unified,1.050800e+00,8.803398e+05,0.000000e+00,8.803398e+05,10882.4640
unified,1.058200e+00,8.759107e+05,0.000000e+00,8.759107e+05,10746.1120
unified,1.065600e+00,8.714403e+05,0.000000e+00,8.714403e+05,10608.6663
unified,1.073000e+00,8.669315e+05,0.000000e+00,8.669315e+05,10470.2698
unified,1.080400e+00,8.623866e+05,0.000000e+00,8.623866e+05,10331.0476
unified,1.087800e+00,8.578081e+05,0.000000e+00,8.578081e+05,10191.1046
unified,1.095200e+00,8.531978e+05,0.000000e+00,8.531978e+05,10050.5517
unified,1.102600e+00,8.485577e+05,0.000000e+00,8.485577e+05,9909.4952
unified,1.110000e+00,8.438789e+05,0.000000e+00,8.438789e+05,9765.9780
unified,1.117400e+00,8.391145e+05,0.000000e+00,8.391145e+05,9617.9705
unified,1.124800e+00,8.342180e+05,0.000000e+00,8.342180e+05,9464.8079
unified,1.132200e+00,8.291839e+05,0.000000e+00,8.291839e+05,9308.1859
unified,1.139600e+00,8.240181e+05,0.000000e+00,8.240181e+05,9148.4252
unified,1.147000e+00,8.187259e+05,0.000000e+00,8.187259e+05,8985.8401
unified,1.154400e+00,8.133128e+05,0.000000e+00,8.133128e+05,8820.7699
unified,1.161800e+00,8.077844e+05,0.000000e+00,8.077844e+05,8653.5394
unified,1.169200e+00,8.021454e+05,0.000000e+00,8.021454e+05,8484.4230
unified,1.176600e+00,7.963996e+05,0.000000e+00,7.963996e+05,8313.6455
unified,1.184000e+00,7.905503e+05,0.000000e+00,7.905503e+05,8141.4063
unified,1.191400e+00,7.845998e+05,0.000000e+00,7.845998e+05,7967.9041
unified,1.198800e+00,7.785501e+05,0.000000e+00,7.785501e+05,7793.3363
unified,1.206200e+00,7.724023e+05,0.000000e+00,7.724023e+05,7617.9014
unified,1.213600e+00,7.661572e+05,0.000000e+00,7.661572e+05,7441.7498
unified,1.221000e+00,7.598146e+05,0.000000e+00,7.598146e+05,7265.0033
unified,1.228400e+00,7.533750e+05,0.000000e+00,7.533750e+05,7087.7638
unified,1.235800e+00,7.468378e+05,0.000000e+00,7.468378e+05,6910.1448
unified,1.243200e+00,7.402012e+05,0.000000e+00,7.402012e+05,6732.2389
unified,1.250600e+00,7.334621e+05,0.000000e+00,7.334621e+05,6554.1542
unified,1.258000e+00,7.266165e+05,0.000000e+00,7.266165e+05,6375.9570
unified,1.265400e+00,7.196600e+05,0.000000e+00,7.196600e+05,6197.6943
unified,1.272800e+00,7.125873e+05,0.000000e+00,7.125873e+05,6019.3608
unified,1.280200e+00,7.053926e+05,0.000000e+00,7.053926e+05,5841.5550
unified,1.287600e+00,6.982420e+05,0.000000e+00,6.982420e+05,5685.2944
unified,1.295000e+00,6.913797e+05,0.000000e+00,6.913797e+05,5541.3396
unified,1.302400e+00,6.847690e+05,0.000000e+00,6.847690e+05,5404.8946
unified,1.309800e+00,6.783598e+05,0.000000e+00,6.783598e+05,5274.2922
unified,1.317200e+00,6.721105e+05,0.000000e+00,6.721105e+05,5148.5708
unified,1.324600e+00,6.659874e+05,0.000000e+00,6.659874e+05,5026.9474
unified,1.332000e+00,6.599646e+05,0.000000e+00,6.599646e+05,4905.8017
unified,1.339400e+00,6.542282e+05,0.000000e+00,6.542282e+05,4757.7136
unified,1.346800e+00,6.489072e+05,0.000000e+00,6.489072e+05,4617.4897
unified,1.354200e+00,6.439151e+05,0.000000e+00,6.439151e+05,4486.0768
unified,1.361600e+00,6.391868e+05,0.000000e+00,6.391868e+05,4361.8962
unified,1.369000e+00,6.346713e+05,0.000000e+00,6.346713e+05,4243.6991
unified,1.376400e+00,6.303280e+05,0.000000e+00,6.303280e+05,4130.5070
unified,1.383800e+00,6.261238e+05,0.000000e+00,6.261238e+05,4021.5391
unified,1.391200e+00,6.220313e+05,0.000000e+00,6.220313e+05,3916.1782
unified,1.398600e+00,6.180273e+05,0.000000e+00,6.180273e+05,3813.9086
unified,1.406000e+00,6.140917e+05,0.000000e+00,6.140917e+05,3714.2945
unified,1.413400e+00,6.102069e+05,0.000000e+00,6.102069e+05,3616.9550
unified,1.420800e+00,6.063582e+05,0.000000e+00,6.063582e+05,3521.5848
unified,1.428200e+00,6.025314e+05,0.000000e+00,6.025314e+05,3427.9208
unified,1.435600e+00,5.987222e+05,0.000000e+00,5.987222e+05,3337.4942
unified,1.443000e+00,5.949467e+05,0.000000e+00,5.949467e+05,3250.0618
unified,1.450400e+00,5.912051e+05,0.000000e+00,5.912051e+05,3164.8791
unified,1.457800e+00,5.874844e+05,0.000000e+00,5.874844e+05,3081.2565
unified,1.465200e+00,5.837711e+05,0.000000e+00,5.837711e+05,2998.9663
unified,1.472600e+00,5.800530e+05,0.000000e+00,5.800530e+05,2917.8307
unified,1.480000e+00,5.763180e+05,0.000000e+00,5.763180e+05,2837.6928
unified,1.487400e+00,5.725527e+05,0.000000e+00,5.725527e+05,2758.4139
unified,1.494800e+00,5.687436e+05,0.000000e+00,5.687436e+05,2679.8538
unified,1.502200e+00,5.648764e+05,0.000000e+00,5.648764e+05,2601.8780
unified,1.509600e+00,5.609373e+05,0.000000e+00,5.609373e+05,2524.3558
unified,1.517000e+00,5.569126e+05,0.000000e+00,5.569126e+05,2447.1867
unified,1.524400e+00,5.527867e+05,0.000000e+00,5.527867e+05,2370.2721
unified,1.531800e+00,5.485411e+05,0.000000e+00,5.485411e+05,2293.5213
unified,1.539200e+00,5.441554e+05,0.000000e+00,5.441554e+05,2216.8414
unified,1.546600e+00,5.396090e+05,0.000000e+00,5.396090e+05,2140.1534
unified,1.554000e+00,5.348810e+05,0.000000e+00,5.348810e+05,2063.3812
unified,1.561400e+00,5.299435e+05,0.000000e+00,5.299435e+05,1986.4031
unified,1.568800e+00,5.248022e+05,0.000000e+00,5.248022e+05,1909.2849
unified,1.576200e+00,5.196979e+05,0.000000e+00,5.196979e+05,1833.1534
unified,1.583600e+00,5.150990e+05,0.000000e+00,5.150990e+05,1762.4873
unified,1.591000e+00,5.109155e+05,0.000000e+00,5.109155e+05,1696.6193
unified,1.598400e+00,5.070627e+05,0.000000e+00,5.070627e+05,1634.5921
unified,1.605800e+00,5.034782e+05,0.000000e+00,5.034782e+05,1575.6651
unified,1.613200e+00,5.001149e+05,0.000000e+00,5.001149e+05,1519.2809
unified,1.620600e+00,4.969371e+05,0.000000e+00,4.969371e+05,1465.0103
unified,1.628000e+00,4.939175e+05,0.000000e+00,4.939175e+05,1412.5401
unified,1.635400e+00,4.910322e+05,0.000000e+00,4.910322e+05,1361.5869
unified,1.642800e+00,4.882614e+05,0.000000e+00,4.882614e+05,1311.9038
unified,1.650200e+00,4.855899e+05,0.000000e+00,4.855899e+05,1263.2495
unified,1.657600e+00,4.830072e+05,0.000000e+00,4.830072e+05,1215.4273
unified,1.665000e+00,4.805043e+05,0.000000e+00,4.805043e+05,1168.2557
unified,1.672400e+00,4.780725e+05,0.000000e+00,4.780725e+05,1121.5830
unified,1.679800e+00,4.757065e+05,0.000000e+00,4.757065e+05,1075.2806
unified,1.687200e+00,4.734068e+05,0.000000e+00,4.734068e+05,1029.1999
unified,1.694600e+00,4.711688e+05,0.000000e+00,4.711688e+05,984.9806
unified,1.702000e+00,4.687606e+05,0.000000e+00,4.687606e+05,948.6843
unified,1.709400e+00,4.659334e+05,0.000000e+00,4.659334e+05,913.8841
unified,1.716800e+00,4.625056e+05,0.000000e+00,4.625056e+05,877.4949
unified,1.724200e+00,4.583276e+05,0.000000e+00,4.583276e+05,839.0631
unified,1.731600e+00,4.532258e+05,0.000000e+00,4.532258e+05,798.4727
unified,1.739000e+00,4.469833e+05,0.000000e+00,4.469833e+05,755.6178
unified,1.746400e+00,4.393315e+05,0.000000e+00,4.393315e+05,710.4086
unified,1.753800e+00,4.299379e+05,0.000000e+00,4.299379e+05,662.8253
unified,1.761200e+00,4.183808e+05,0.000000e+00,4.183808e+05,612.9134
unified,1.768600e+00,4.041124e+05,0.000000e+00,4.041124e+05,560.8198
unified,1.776000e+00,3.863944e+05,0.000000e+00,3.863944e+05,506.6600
unified,1.783400e+00,3.554067e+05,7.343545e+04,2.819713e+05,430.0832
unified,1.790800e+00,3.313188e+05,1.363423e+05,1.949765e+05,364.3693
unified,1.798200e+00,3.116706e+05,1.732256e+05,1.384450e+05,310.4986
unified,1.805600e+00,2.929791e+05,1.941311e+05,9.884799e+04,264.0982
unified,1.813000e+00,2.743759e+05,2.021817e+05,7.219418e+04,228.1561
unified,1.820400e+00,2.584304e+05,2.027579e+05,5.567255e+04,203.6373
unified,1.827800e+00,2.478319e+05,2.027380e+05,4.509391e+04,186.5076
unified,1.835200e+00,2.403910e+05,2.024769e+05,3.791404e+04,172.8813
unified,1.842600e+00,2.347059e+05,2.018974e+05,3.280844e+04,161.7191
unified,1.850000e+00,2.300962e+05,2.010466e+05,2.904963e+04,152.3498
unified,1.857400e+00,2.262022e+05,2.000048e+05,2.619738e+04,144.3202
unified,1.864800e+00,2.228190e+05,1.988348e+05,2.398414e+04,137.3164
unified,1.872200e+00,2.198229e+05,1.975874e+05,2.223558e+04,131.1099
unified,1.879600e+00,2.171350e+05,1.963008e+05,2.083419e+04,125.5305
unified,1.887000e+00,2.147023e+05,1.950059e+05,1.969641e+04,120.4438
unified,1.894400e+00,2.124879e+05,1.937180e+05,1.876991e+04,115.7441
unified,1.901800e+00,2.104648e+05,1.924552e+05,1.800961e+04,111.3453
unified,1.909200e+00,2.086131e+05,1.912307e+05,1.738235e+04,107.1788
unified,1.916600e+00,2.069175e+05,1.900515e+05,1.686599e+04,103.1851
unified,1.924000e+00,2.053634e+05,1.889296e+05,1.643381e+04,99.1482
unified,1.931400e+00,2.038955e+05,1.879416e+05,1.595393e+04,94.6411
unified,1.938800e+00,2.025797e+05,1.870116e+05,1.556805e+04,90.2864
unified,1.946200e+00,2.014380e+05,1.860812e+05,1.535683e+04,86.2596
unified,1.953600e+00,2.004459e+05,1.851114e+05,1.533449e+04,82.5606
unified,1.961000e+00,1.995590e+05,1.842075e+05,1.535148e+04,78.8815
unified,1.968400e+00,1.987631e+05,1.833946e+05,1.536842e+04,75.1374
unified,1.975800e+00,1.980522e+05,1.826678e+05,1.538435e+04,71.3134
unified,1.983200e+00,1.974209e+05,1.820296e+05,1.539123e+04,67.3810
unified,1.990600e+00,1.968640e+05,1.814480e+05,1.541595e+04,63.3073
unified,1.998000e+00,1.963768e+05,1.809412e+05,1.543553e+04,59.0447
unified,2.005400e+00,1.959549e+05,1.805034e+05,1.545150e+04,54.5395
unified,2.012800e+00,1.955947e+05,1.801279e+05,1.546679e+04,49.7000
unified,2.020200e+00,1.952925e+05,1.798127e+05,1.547987e+04,44.4349
unified,2.027600e+00,1.950443e+05,1.793087e+05,1.573561e+04,39.4095
unified,2.035000e+00,1.948188e+05,1.792943e+05,1.552453e+04,38.7763
unified,2.042400e+00,1.945973e+05,1.790555e+05,1.554178e+04,38.3343
unified,2.049800e+00,1.943798e+05,1.788207e+05,1.555905e+04,37.8919
unified,2.057200e+00,1.941661e+05,1.785897e+05,1.557634e+04,37.4493
unified,2.064600e+00,1.939562e+05,1.783625e+05,1.559365e+04,37.0063
unified,2.072000e+00,1.937499e+05,1.781389e+05,1.561097e+04,36.5629
unified,2.079400e+00,1.935473e+05,1.779190e+05,1.562832e+04,36.1192
unified,2.086800e+00,1.933482e+05,1.777025e+05,1.564568e+04,35.6752
unified,2.094200e+00,1.931525e+05,1.774895e+05,1.566306e+04,35.2309
unified,2.101600e+00,1.929603e+05,1.772798e+05,1.568046e+04,34.7862
unified,2.109000e+00,1.927713e+05,1.770735e+05,1.569788e+04,34.3412
unified,2.116400e+00,1.925856e+05,1.768703e+05,1.571532e+04,33.8959
unified,2.123800e+00,1.924031e+05,1.766703e+05,1.573278e+04,33.4502
unified,2.131200e+00,1.922236e+05,1.764734e+05,1.575025e+04,33.0042
unified,2.138600e+00,1.920472e+05,1.762794e+05,1.576775e+04,32.5579
unified,2.146000e+00,1.918737e+05,1.760884e+05,1.578526e+04,32.1112
unified,2.153400e+00,1.917031e+05,1.759003e+05,1.580280e+04,31.6642
unified,2.160800e+00,1.915353e+05,1.757150e+05,1.582035e+04,31.2168
unified,2.168200e+00,1.913703e+05,1.755324e+05,1.583792e+04,30.7691
unified,2.175600e+00,1.912080e+05,1.753525e+05,1.585551e+04,30.3211
unified,2.183000e+00,1.910483e+05,1.751752e+05,1.587312e+04,29.8727
unified,2.190400e+00,1.908912e+05,1.750004e+05,1.589075e+04,29.4240
unified,2.197800e+00,1.907365e+05,1.748281e+05,1.590840e+04,28.9750
unified,2.205200e+00,1.905843e+05,1.746583e+05,1.592606e+04,28.5256
unified,2.212600e+00,1.904345e+05,1.744908e+05,1.594375e+04,28.0759
unified,2.220000e+00,1.902870e+05,1.742661e+05,1.602088e+04,27.6601
