nu_Hz,hold_s,value
71.53846153846153,1.5,0.055921170241875005
71.53846153846153,1.6,0.0518298759548977
71.53846153846153,1.7,0.048229440064943147
71.53846153846153,1.8,0.04503938688321069
71.53846153846153,1.9,0.04219565025039475
71.53846153846153,2.0,0.039646631117113466
71.53846153846153,2.1,0.03735033311413784
71.53846153846153,2.2,0.03527224857415315
71.53846153846153,2.3,0.033383776146536946
71.53846153846153,2.4,0.03166102096103661
71.53846153846153,2.5,0.030083874072378326
71.53846153846153,2.6,0.028635298497579693
71.53846153846153,2.7,0.02730076993721472
71.53846153846153,2.8,0.026067834614671465
71.53846153846153,2.9,0.02492575671121929
71.53846153846153,3.0,0.02386523500240993
77.6923076923077,0.1,0.5128823627759006
77.6923076923077,0.2,0.3319746319074961
77.6923076923077,0.3,0.24018303541095698
77.6923076923077,0.4,0.18553875900423678
77.6923076923077,0.5,0.1496560695318202
77.6923076923077,0.6,0.12447107284437864
77.6923076923077,0.7,0.10592089707178802
77.6923076923077,0.8,0.09174847580283278
77.6923076923077,0.9,0.08060521783240251
77.6923076923077,1.0,0.07163850359573713
77.6923076923077,1.1,0.06428436874517274
77.6923076923077,1.2,0.058155725539644806
77.6923076923077,1.3,0.05297856501617935
77.6923076923077,1.4,0.04855378752437395
77.6923076923077,1.5,0.044733441961507
77.6923076923077,1.6,0.04140542445800525
77.6923076923077,1.7,0.03848333158864638
77.6923076923077,1.8,0.03589955716865594
77.6923076923077,1.9,0.03360048855743091
77.6923076923077,2.0,0.03154309624267138
77.6923076923077,2.1,0.02969246879036163
77.6923076923077,2.2,0.028020002130234024
77.6923076923077,2.3,0.026502049934466813
77.6923076923077,2.4,0.02511890423988425
77.6923076923077,2.5,0.02385401612228764
77.6923076923077,2.6,0.022693393240228642
77.6923076923077,2.7,0.02162512932421226
77.6923076923077,2.8,0.020639033230686082
77.6923076923077,2.9,0.01972633392563344
77.6923076923077,3.0,0.01887944394391371
83.84615384615384,0.1,0.4645123549745905
83.84615384615384,0.2,0.2891538337592089
83.84615384615384,0.3,0.20487639027040838
83.84615384615384,0.4,0.1562182757514408
83.84615384615384,0.5,0.12489139344288533
83.84615384615384,0.6,0.10320585661333645
83.84615384615384,0.7,0.08739574091650515
83.84615384615384,0.8,0.07541148968666521
83.84615384615384,0.9,0.06604744843467639
83.84615384615384,1.0,0.05855065637203531
83.84615384615384,1.1,0.05242797708563502
83.84615384615384,1.2,0.047343692098679856
83.84615384615384,1.3,0.043061780606497374
83.84615384615384,1.4,0.039411745365066725
83.84615384615384,1.5,0.03626752671023622
83.84615384615384,1.6,0.033534026641089336
83.84615384615384,1.7,0.0311382313475034
83.84615384615384,1.8,0.029023206444247288
83.84615384615384,1.9,0.0271439398085924
83.84615384615384,2.0,0.025464403605986955
83.84615384615384,2.1,0.023955439386115485
83.84615384615384,2.2,0.022593210286892363
83.84615384615384,2.3,0.021358051229013485
83.84615384615384,2.4,0.0202336030992209
83.84615384615384,2.5,0.019206152663431102
83.84615384615384,2.6,0.018264123590021653
83.84615384615384,2.7,0.017397679880093327
83.84615384615384,2.8,0.01659841389551664
83.84615384615384,2.9,0.01585909874519983
83.84615384615384,3.0,0.01517349012343597
90.0,0.1,0.4197491647225001
90.0,0.2,0.252106418292326
90.0,0.3,0.1753888089468119
90.0,0.4,0.13225640813201978
90.0,0.5,0.10494846890378093
90.0,0.6,0.08626221502067896
90.0,0.7,0.07275358086994342
90.0,0.8,0.06257990300742207
90.0,0.9,0.05467106466224871
90.0,1.0,0.04836542249202547
90.0,1.1,0.043233125820392244
90.0,1.2,0.03898347216932195
90.0,1.3,0.03541321819682571
90.0,1.4,0.03237623419008482
90.0,1.5,0.02976491367798225
90.0,1.6,0.02749836489693042
90.0,1.7,0.025514672857506707
90.0,1.8,0.023765689589822846
90.0,1.9,0.02221344211252419
90.0,2.0,0.020827603078206122
90.0,2.1,0.01958367594088005
90.0,2.2,0.018461670661697047
90.0,2.3,0.017445122547238606
90.0,2.4,0.016520355208247198
90.0,2.5,0.015675919889877377
90.0,2.6,0.014902164028678173
90.0,2.7,0.014190895720219318
90.0,2.8,0.013535120218532285
90.0,2.9,0.01292883112826531
90.0,3.0,0.012366843546732318
96.15384615384616,0.1,0.3787516368435054
96.15384615384616,0.2,0.2201990201287948
96.15384615384616,0.3,0.15076379389191755
96.15384615384616,0.4,0.11261360251828816
96.15384615384616,0.5,0.08880136952010134
96.15384615384616,0.6,0.07266444204586901
96.15384615384616,0.7,0.06108063158996066
96.15384615384616,0.8,0.052403126646567044
96.15384615384616,0.9,0.04568567595596693
96.15384615384616,1.0,0.040348038571290885
96.15384615384616,1.1,0.03601573450119315
96.15384615384616,1.2,0.032436876366607914
96.15384615384616,1.3,0.029436152741650436
96.15384615384616,1.4,0.026887998730664477
96.15384615384616,1.5,0.024700254980137757
96.15384615384616,1.6,0.022803839438758286
96.15384615384616,1.7,0.021146008478795573
96.15384615384616,1.8,0.019685836795749645
96.15384615384616,1.9,0.018391111186590644
96.15384615384616,2.0,0.017236149707056912
96.15384615384616,2.1,0.016200241011284974
96.15384615384616,2.2,0.015266508221656531
96.15384615384616,2.3,0.014421068977834147
96.15384615384616,2.4,0.01365240569938513
96.15384615384616,2.5,0.012950887393476126
96.15384615384616,2.6,0.012308402278726102
96.15384615384616,2.7,0.01171807250574598
96.15384615384616,2.8,0.011174030431287195
96.15384615384616,2.9,0.010671241556632141
96.15384615384616,3.0,0.010205363206453382
102.3076923076923,0.1,0.3415059084204205
