power_factor,tau_s,value
0.28,0.45689655172413796,4077.8142493300656
0.28,0.5586206896551724,3457.967326754694
0.28,0.6603448275862069,2989.029144199806
0.28,0.7620689655172413,2607.510006163373
0.28,0.8637931034482759,2293.888599257364
0.28,0.9655172413793104,2042.7654932604783
0.28,1.0672413793103448,1821.9131802889688
0.28,1.1689655172413793,1639.3057584444114
0.28,1.2706896551724138,1482.8428789182103
0.28,1.3724137931034484,1345.8054643130813
0.28,1.4741379310344827,1230.4149403077563
0.28,1.5758620689655172,1123.4026412674152
0.28,1.6775862068965517,1032.169195821215
0.28,1.7793103448275862,946.8943892999232
0.28,1.8810344827586207,873.159421370683
0.28,1.9827586206896552,806.3190206999793
0.28,2.0844827586206898,745.4073593897856
0.28,2.1862068965517243,689.7053118339045
0.28,2.287931034482759,638.5974079190441
0.28,2.389655172413793,593.97453631294
0.28,2.4913793103448274,550.3815409702074
0.28,2.593103448275862,509.83737723660124
0.28,2.6948275862068964,474.28326589705466
0.28,2.796551724137931,439.2305354182399
0.28,2.8982758620689655,408.2308560687238
0.28,3.0,379.1156864093441
0.31,0.05,8929.824693122022
0.31,0.15172413793103448,7298.184425701433
0.31,0.253448275862069,5830.997924780731
0.31,0.35517241379310344,4796.963654786504
0.31,0.45689655172413796,4001.5658652836055
0.31,0.5586206896551724,3414.112180701728
0.31,0.6603448275862069,2943.3855380062078
0.31,0.7620689655172413,2563.2036712294475
0.31,0.8637931034482759,2252.281961781353
0.31,0.9655172413793104,1993.7974604645742
0.31,1.0672413793103448,1785.6027691178256
0.31,1.1689655172413793,1605.5086127623022
0.31,1.2706896551724138,1451.627479524157
0.31,1.3724137931034484,1316.9744671092772
0.31,1.4741379310344827,1203.5880729086807
0.31,1.5758620689655172,1098.7562062827305
0.31,1.6775862068965517,1009.3555482851748
0.31,1.7793103448275862,929.3505084316535
0.31,1.8810344827586207,853.798097398369
0.31,1.9827586206896552,788.4285427092018
0.31,2.0844827586206898,728.9178519074289
0.31,2.1862068965517243,677.0478497793097
0.31,2.287931034482759,627.0041043531628
0.31,2.389655172413793,581.0808793877459
0.31,2.4913793103448274,538.547639040668
0.31,2.593103448275862,500.9960166238775
0.31,2.6948275862068964,464.3577897794785
0.31,2.796551724137931,432.0091082596191
0.31,2.8982758620689655,401.62594076657933
0.31,3.0,371.6102830225509
0.34,0.05,8945.213604591556
0.34,0.15172413793103448,7236.008732979988
0.34,0.253448275862069,5846.295891790494
0.34,0.35517241379310344,4771.121939011839
0.34,0.45689655172413796,3962.79073907742
0.34,0.5586206896551724,3345.0203779798276
0.34,0.6603448275862069,2880.522573762052
0.34,0.7620689655172413,2505.8600756785345
0.34,0.8637931034482759,2211.3767207266037
0.34,0.9655172413793104,1956.0941752352492
0.34,1.0672413793103448,1750.242279745089
0.34,1.1689655172413793,1572.738668360525
0.34,1.2706896551724138,1421.3745984894226
0.34,1.3724137931034484,1293.9574364543228
0.34,1.4741379310344827,1177.7504120217372
0.34,1.5758620689655172,1078.8482286560193
0.34,1.6775862068965517,987.426898713315
0.34,1.7793103448275862,909.1182269697101
0.34,1.8810344827586207,838.2051662458284
0.34,1.9827586206896552,774.0540422854328
0.34,2.0844827586206898,715.6908710982343
0.34,2.1862068965517243,662.5102056858123
0.34,2.287931034482759,613.6389224437085
0.34,2.389655172413793,570.8363718615587
0.34,2.4913793103448274,529.2845958544472
0.34,2.593103448275862,492.4535352595731
0.34,2.6948275862068964,456.70728488190935
0.34,2.796551724137931,425.02466725399063
0.34,2.8982758620689655,393.834441356802
0.34,3.0,366.0635095965208
0.37,0.05,8951.742785162485
0.37,0.15172413793103448,7334.934795445826
0.37,0.253448275862069,5769.1948133787555
0.37,0.35517241379310344,4693.811435292088
