t_s,T_over_Tc
0.5159999999999214,0.7733767651925111
0.5213999999999208,0.7742911442629541
0.5267999999999202,0.7752065059811089
0.5321999999999196,0.7761228827647328
0.537599999999919,0.7770412316457677
0.5429999999999184,0.7779615096477565
0.5483999999999178,0.7788823689244364
0.5537999999999172,0.7798033491801892
0.5591999999999167,0.7807252395866038
0.5645999999999161,0.7816485234198756
0.5699999999999155,0.7825723359574405
0.5753999999999149,0.7834955530948127
0.5807999999999143,0.7844185831999682
0.5861999999999137,0.7853423935466082
0.5915999999999131,0.7862666340295184
0.5969999999999125,0.7871898435334889
0.6023999999999119,0.788111988131397
0.6077999999999113,0.7890341435576952
0.6131999999999107,0.7899564775677375
0.6185999999999101,0.7908777065995561
0.6239999999999095,0.7917972256014348
0.6293999999999089,0.7927158219296812
0.6347999999999083,0.7936342327228679
0.6401999999999077,0.7945517353254714
0.6455999999999071,0.7954670530388036
0.6509999999999065,0.7963805911740077
0.656399999999906,0.7972934945351308
0.6617999999999054,0.7982055695856588
0.6671999999999048,0.7991153201417625
0.6725999999999042,0.8000227267063033
0.6779999999999036,0.8009289604330582
0.683399999999903,0.801834365990221
0.6887999999999024,0.8027377520299647
0.6941999999999018,0.8038437493463513
0.6995999999999012,0.8049656333261072
0.7049999999999006,0.8060760182166286
0.7103999999999,0.8071747020008518
0.7157999999998994,0.8082605132177278
0.7211999999998988,0.8093337497605242
0.7265999999998982,0.8103960648891043
0.7319999999998976,0.8114478080214258
0.737399999999897,0.8124877814606607
0.7427999999998964,0.8135156888766777
0.7481999999998958,0.8145329044162287
0.7535999999998952,0.815540369191329
0.7589999999998946,0.8165373748121997
0.764399999999894,0.81752297043261
0.7697999999998935,0.8184978762946495
0.7751999999998929,0.8194636402691483
0.7805999999998923,0.8204201534490753
0.7859999999998917,0.8213660444474653
0.7913999999998911,0.8223014146486979
0.7967999999998905,0.8232279364022751
0.8021999999998899,0.8241461127521069
0.8075999999998893,0.8250546911062037
0.8129999999998887,0.8259531364992644
0.8183999999998881,0.8268426823076721
0.8237999999998875,0.8277244891800501
0.8291999999998869,0.8285979473648708
0.8345999999998863,0.8294617930486275
0.8399999999998857,0.8303165854962112
0.8453999999998851,0.8311640326163854
0.8507999999998845,0.8320041551763611
0.8561999999998839,0.8328354105897297
0.8615999999998833,0.8336576899527839
0.8669999999998828,0.8344726750974124
0.8723999999998822,0.8352810440789331
0.8777999999998816,0.8360815703113699
0.883199999999881,0.8368734431304526
0.8885999999998804,0.8376577337872857
0.8939999999998798,0.8384358582756317
0.8993999999998792,0.839207303219142
0.9047999999998786,0.8399705644721761
0.910199999999878,0.8407260020646583
0.9155999999998774,0.8414754691432801
0.9209999999998768,0.8422191372488259
0.9263999999998762,0.8429553657118684
0.9317999999998756,0.8436837937571106
0.937199999999875,0.8444060896593838
0.9425999999998744,0.8451231381754792
0.9479999999998738,0.845833805445072
0.9533999999998732,0.8465369604695406
0.9587999999998726,0.8472334981283688
0.964199999999872,0.8479251182871536
0.9695999999998715,0.8486114333346182
0.9749999999998709,0.8492907019533883
0.9803999999998703,0.8499630783499748
0.9857999999998697,0.85063053382579
0.9911999999998691,0.8512934327091891
0.9965999999998685,0.8519500758235921
1.0019999999998679,0.8525998503104267
1.0073999999998673,0.8532443193369731
1.0127999999998667,0.853884644108585
1.018199999999866,0.8545198284026894
1.0235999999998655,0.8551483983236573
1.028999999999865,0.8557710872596197
1.0343999999998643,0.8563898209470021
1.0397999999998637,0.8570043990558419
1.0451999999998631,0.8576128648390707
1.0505999999998625,0.8582151536278577
1.055999999999862,0.8588133060045673
1.0613999999998613,0.8594079375142691
1.0667999999998607,0.8599973201683417
1.0721999999998602,0.8605805636971533
1.0775999999998596,0.8611590805340315
1.082999999999859,0.861734364569215
1.0883999999998584,0.8623055756742859
1.0937999999998578,0.8628708932027593
1.0991999999998572,0.863430863129741
1.1045999999998566,0.8639876405285651
1.109999999999856,0.8645412240894057
1.1153999999998554,0.8650895043220944
1.1207999999998548,0.8656321542000684
1.1261999999998542,0.8661712388601723
1.1315999999998536,0.8667076305632009
1.136999999999853,0.8672397110584512
1.1423999999998524,0.8677662270445446
1.1477999999998518,0.868288400310142
1.1531999999998512,0.8688080953659939
1.1585999999998506,0.8693246298806967
1.16399999999985,0.8698358892660776
1.1693999999998494,0.8703421746794145
1.1747999999998489,0.870845865943017
1.1801999999998483,0.8713471910045983
1.1855999999998477,0.8718439289194617
1.190999999999847,0.8723354445773032
1.1963999999998465,0.8728237927995108
1.2017999999998459,0.8733101540979731
1.2071999999998453,0.8737930611084074
1.2125999999998447,0.87427084990271
1.217999999999844,0.8747445476551976
1.2233999999998435,0.8752163781360053
1.228799999999843,0.8756858611648236
1.2341999999998423,0.8761505998411286
1.2395999999998417,0.876610648483469
1.2449999999998411,0.8770685224608509
1.2503999999998405,0.8775247431300627
1.25579999999984,0.8779770472597715
1.2611999999998393,0.8784244751060626
1.2665999999998387,0.8788689319321373
1.2719999999998381,0.87931200872187
1.2773999999998376,0.8797524388755522
1.282799999999837,0.8801881017440142
1.2881999999998364,0.8806198244373583
1.2935999999998358,0.8810501606070464
1.2989999999998352,0.8814788992734158
1.3043999999998346,0.8819033554022109
1.309799999999834,0.8823233054721398
1.3151999999998334,0.8827413711504468
1.3205999999998328,0.88315841282846
1.3259999999998322,0.8835721845994007
1.3313999999998316,0.8839813371104329
1.336799999999831,0.8843875839337402
1.3421999999998304,0.8847929828523696
1.3475999999998298,0.8851964672455631
1.3529999999998292,0.885595501279984
1.3583999999998286,0.8859906565034815
1.363799999999828,0.8863847952733295
1.3691999999998274,0.8867779759877136
1.3745999999998268,0.887167360391237
1.3799999999998263,0.8875523536599086
1.3853999999998257,0.8879356178618106
1.390799999999825,0.8883183862211407
1.3961999999998245,0.8886985699903658
1.4015999999998239,0.8890743189432769
1.4069999999998233,0.8894471038152192
1.4123999999998227,0.8898195127578493
1.417799999999822,0.8901907015440121
1.4231999999998215,0.8905577236350914
1.428599999999821,0.8909208393034974
1.4339999999998203,0.891283217598297
1.4393999999998197,0.8916452423573685
1.4447999999998191,0.892003944141506
1.4501999999998185,0.8923583234978039
1.455599999999818,0.8927109868855887
1.4609999999998173,0.893063634345271
1.4663999999998167,0.8934143913960121
1.4717999999998161,0.8937608412290545
1.4771999999998155,0.8941042263455765
1.482599999999815,0.8944475915512632
1.4879999999998144,0.8947903930072296
1.4933999999998138,0.8951293121822275
1.4987999999998132,0.8954642768412824
1.5041999999998126,0.8957986347976917
1.509599999999812,0.8961332061044269
1.5149999999998114,0.8964649522267758
1.5203999999998108,0.8967924182339088
1.5257999999998102,0.8971180261270005
1.5311999999998096,0.8974440677041006
1.536599999999809,0.8977689441058512
1.5419999999998084,0.898089585909355
1.5473999999998078,0.8984069796936205
1.5527999999998072,0.8987246432404794
1.5581999999998066,0.8990423863160271
1.563599999999806,0.899356537908444
1.5689999999998054,0.8996666226433859
1.5743999999998048,0.8999761309106662
1.5797999999998042,0.900286352789345
1.5851999999998037,0.9005943340738274
1.590599999999803,0.9008980331209864
1.5959999999998025,0.9011996166941962
1.6013999999998019,0.9015020496524431
1.6067999999998026,0.9018039806580256
1.6121999999998033,0.902101808065904
1.617599999999804,0.9023961414109879
1.6229999999998048,0.9026909488563252
1.6283999999998056,0.9029864345103604
1.6337999999998063,0.9032786879644944
1.639199999999807,0.9035667030814175
1.6445999999998078,0.9038540623631135
1.6499999999998085,0.9041426026374024
1.6553999999998092,0.9044295736362029
1.66079999999981,0.9047122027230444
1.6661999999998107,0.9049923548316181
1.6715999999998115,0.9052737420181703
1.6769999999998122,0.9055553240961819
1.682399999999813,0.9058329231289123
1.6877999999998137,0.9061067343643198
1.6931999999998144,0.9063811186492219
1.6985999999998151,0.9066567763298947
1.7039999999998159,0.9069296197266506
1.7093999999998166,0.9071980744232352
1.7147999999998174,0.9074655926630754
1.720199999999818,0.9077347396053101
1.7255999999998188,0.9080030640631942
1.7309999999998196,0.9082669581069756
1.7363999999998203,0.9085279919887985
1.741799999999821,0.9087905328946607
1.7471999999998218,0.9090539933871548
1.7525999999998225,0.9093136153304602
1.7579999999998233,0.9095691149488525
1.763399999999824,0.9098251622763983
1.7687999999998247,0.9100831037312406
1.7741999999998255,0.9103387121588963
1.7795999999998262,0.9105897376862311
1.784999999999827,0.9108393975194095
1.7903999999998277,0.9110911476927407
1.7957999999998284,0.9113428736147094
1.8011999999998292,0.9115900727381495
1.80659999999983,0.9118339345462979
1.8119999999998306,0.9120795221793137
1.8173999999998314,0.9123267396902744
1.822799999999832,0.9125703618254408
1.8281999999998328,0.9128094806490804
1.8335999999998336,0.9130489828074765
1.8389999999998343,0.9132909034562465
1.844399999999835,0.9135311983005678
1.8497999999998358,0.9137666731499381
1.8551999999998365,0.9140002022577347
1.8605999999998373,0.9142362811270345
1.865999999999838,0.9144731477921049
1.8713999999998387,0.9147054508350846
1.8767999999998395,0.9149338331899448
1.8821999999998402,0.9151640988816555
1.887599999999841,0.9153967440838693
1.8929999999998417,0.9156261198871258
1.8983999999998424,0.9158505406925261
1.9037999999998432,0.9160750355778218
1.909199999999844,0.9163025089669621
1.9145999999998446,0.9165291896967558
1.9199999999998454,0.9167507499160669
1.9253999999998461,0.9169696968610742
1.9307999999998469,0.9171915967039982
1.9361999999998476,0.9174151704646043
1.9415999999998483,0.9176341782711765
1.946999999999849,0.9178486745961243
1.9523999999998498,0.9180650217102471
1.9577999999998505,0.9182845162846165
1.9631999999998513,0.9185012182733108
1.968599999999852,0.9187125473094941
1.9739999999998528,0.9189233486660925
1.9793999999998535,0.9191377216051364
1.9847999999998542,0.9193523026323074
1.990199999999855,0.919561407267721
1.9955999999998557,0.9197671305200777
2.0009999999998564,0.9199761394786519
2.006399999999857,0.9201878362112605
2.011799999999858,0.9203949888626441
2.0171999999998587,0.920596925724264
2.0225999999998594,0.9208005552583152
2.02799999999986,0.9210081485353085
2.033399999999861,0.9212136061932751
2.0387999999998616,0.9214131878495461
2.0441999999998623,0.9216114361771897
2.049599999999863,0.9218139004564695
2.054999999999864,0.9220176353639742
2.0603999999998646,0.9222156012089298
2.0657999999998653,0.9224092911438799
2.071199999999866,0.9226065151263894
2.0765999999998668,0.922807412411256
2.0819999999998675,0.9230040258741666
2.0873999999998682,0.923194623370688
2.092799999999869,0.9233865516591397
2.0981999999998697,0.9235832431604918
2.1035999999998705,0.9237787805831529
2.108999999999871,0.9239678360087608
2.114399999999872,0.9241544916157548
2.1197999999998727,0.9243460761191147
2.1251999999998734,0.9245401576185137
2.130599999999874,0.9247281901737686
2.135999999999875,0.9249108620312009
2.1413999999998756,0.9250972387891934
2.1467999999998764,0.9252884337804153
2.152199999999877,0.9254757321265384
2.157599999999878,0.9256561417691009
2.1629999999998786,0.9258372089163966
2.1683999999998793,0.9260239351847939
2.17379999999988,0.9262107559914383
2.179199999999881,0.9263903806246327
2.1845999999998815,0.9265664491155365
2.1899999999998823,0.926748030580523
2.195399999999883,0.9269334976516929
2.2007999999998837,0.9271127212242802
2.2061999999998845,0.9272854249488829
2.211599999999885,0.9274617289994794
2.216999999999886,0.9276441596826399
2.2223999999998867,0.9278233092112541
2.2277999999998874,0.9279946083502271
2.233199999999888,0.9281654767068404
2.238599999999889,0.9283430550130776
2.2439999999998896,0.9285223298910004
2.2493999999998904,0.9286935428384336
2.254799999999891,0.9288597487333505
2.260199999999892,0.929032055396262
2.2655999999998926,0.9292098797613756
2.2709999999998933,0.9293813692878486
2.276399999999894,0.9295449282395751
2.281799999999895,0.9297117667626145
2.2871999999998955,0.9298861039621298
2.2925999999998963,0.9300582537149584
2.297999999999897,0.930221404745437
2.3033999999998978,0.9303826266170054
2.3087999999998985,0.9305517628105848
2.3141999999998992,0.9307243204752149
2.3195999999999,0.9308880958521945
2.3249999999999007,0.9310450859364892
2.3303999999999014,0.9312086914240507
2.335799999999902,0.9313796557562655
2.341199999999903,0.9315444763639249
2.3465999999999037,0.9316996140431826
2.3519999999999044,0.9318574089144327
2.357399999999905,0.932024294077126
2.362799999999906,0.932190621338285
2.3681999999999066,0.9323464876886428
2.3735999999999073,0.9324984463919208
2.378999999999908,0.9326597090573675
2.384399999999909,0.9328266005225131
2.3897999999999096,0.9329839012205484
2.3951999999999103,0.9331322752176174
2.400599999999911,0.933287576966535
2.4059999999999118,0.9334524670993306
2.4113999999999125,0.933611723518304
2.4167999999999132,0.933759407521892
2.422199999999914,0.9339083548265893
2.4275999999999147,0.9340683019162244
2.4329999999999155,0.9342299631746523
2.438399999999916,0.9343793739707759
2.443799999999917,0.9345225310410437
2.4491999999999177,0.9346763294197881
2.4545999999999184,0.934838577873455
2.459999999999919,0.9349904022259833
2.46539999999992,0.9351306346688214
2.4707999999999206,0.935277808743475
2.4761999999999214,0.9354374232840049
2.481599999999922,0.9355923315831717
2.486999999999923,0.9357332481330752
2.4923999999999236,0.9358732756997417
2.4977999999999243,0.936026761255247
2.503199999999925,0.936184945875607
2.508599999999926,0.9363287444663846
2.5139999999999265,0.936463141794804
2.5193999999999273,0.9366096802264551
2.524799999999928,0.9367680888424229
2.5301999999999287,0.9369155429466793
2.5355999999999295,0.9370480078027906
2.54099999999993,0.9371869232462765
2.546399999999931,0.9373414669877904
2.5517999999999317,0.9374934738831413
2.5571999999999324,0.9376283267557267
2.562599999999933,0.9377590507712954
2.567999999999934,0.9379063864846828
2.5733999999999346,0.9380622738162513
2.5787999999999354,0.9382013783099464
2.584199999999936,0.9383267014623256
2.589599999999937,0.9384658884367081
2.5949999999999376,0.938621529951719
2.6003999999999383,0.9387659456665083
2.605799999999939,0.9388907852346596
2.61119999999994,0.9390208399583945
2.6165999999999405,0.939170848346363
2.6219999999999413,0.9393217399287724
2.627399999999942,0.9394511226875323
2.6327999999999427,0.9395719228984253
2.6381999999999435,0.9397131729485387
2.643599999999944,0.9398683705160845
2.648999999999945,0.9400038743258698
2.6543999999999457,0.9401199749985814
2.6597999999999464,0.9402512399289493
2.665199999999947,0.9404051591565986
2.670599999999948,0.9405483086046843
2.6759999999999486,0.9406660085397278
2.6813999999999494,0.9407858041450197
2.68679999999995,0.9409315957561332
2.692199999999951,0.9410838193603508
2.6975999999999516,0.9412083527486941
2.7029999999999523,0.9413177896403887
2.708399999999953,0.9414525935362339
2.713799999999954,0.9416094628255487
2.7191999999999545,0.9417428252463486
2.7245999999999553,0.941848417932128
2.729999999999956,0.9419703301065229
2.7353999999999568,0.9421237680935525
2.7407999999999575,0.9422682894327241
2.7461999999999582,0.9423786266663633
2.751599999999959,0.9424854998891334
2.7569999999999597,0.9426272835993692
2.7623999999999604,0.9427836626883448
2.767799999999961,0.9429040729845558
2.773199999999962,0.9429993515147487
2.7785999999999627,0.9431265228979667
2.7839999999999634,0.9432873150407832
2.789399999999964,0.94342076707524
2.794799999999965,0.9435135381344325
2.8001999999999656,0.9436229440999866
2.8055999999999663,0.9437769169603321
2.810999999999967,0.9439272522636463
2.816399999999968,0.9440294625563544
2.8217999999999686,0.9441178888028179
2.8271999999999693,0.9442553631426527
2.83259999999997,0.9444213077628119
2.8379999999999708,0.9445385843584164
2.8433999999999715,0.9446137245816851
2.8487999999999722,0.9447302437378732
2.854199999999973,0.9448999706486806
2.8595999999999737,0.9450374568407056
2.8649999999999745,0.9451131811614424
2.870399999999975,0.9452030075744525
2.875799999999976,0.9453594054530797
2.8811999999999767,0.9455235326856524
2.8865999999999774,0.9456153826461927
2.891999999999978,0.9456757501664552
2.897399999999979,0.9458072252780445
2.9027999999999796,0.9459925449618508
2.9081999999999804,0.9461082814038386
2.913599999999981,0.9461517168067148
2.918999999999982,0.9462497966471514
2.9243999999999826,0.9464377280666305
2.9297999999999833,0.9465874503194001
2.935199999999984,0.9466360707332707
2.940599999999985,0.9466887000639556
2.9459999999999855,0.9468504641881461
2.9513999999999863,0.9470463491080678
2.956799999999987,0.9471217004787575
2.9621999999999877,0.9471270997912465
2.9675999999999885,0.9472462656608137
2.972999999999989,0.9474733182208919
2.97839999999999,0.9475903425512356
2.9837999999999907,0.947569198824984
2.9891999999999914,0.9476255608788082
2.994599999999992,0.9478814687774855
2.999999999999993,0.9518332192934645
