t_s,T_over_Tc
0.43559999999998267,0.8288546557719243
0.4389999999999823,0.8295268591699664
0.4423999999999819,0.8301893506996473
0.44579999999998154,0.8308500944172513
0.44919999999998117,0.8315066155526956
0.4525999999999808,0.8321498628395069
0.4559999999999804,0.832780621869253
0.45939999999998005,0.833408758404258
0.46279999999997967,0.8340355933919219
0.4661999999999793,0.834651839921798
0.4695999999999789,0.8352543129246345
0.47299999999997855,0.8358512656007151
0.4763999999999782,0.8364482300280288
0.4797999999999778,0.8370392749619149
0.4831999999999774,0.8376165527059795
0.48659999999997705,0.8381840685581056
0.4899999999999767,0.8387518149559047
0.4933999999999763,0.8393181203824416
0.4967999999999759,0.8398719985475235
0.5001999999999756,0.8404131692841117
0.5035999999999752,0.8409528245538798
0.5069999999999748,0.8414938405209131
0.5103999999999744,0.8420259549690627
0.513799999999974,0.8425441670455797
0.5171999999999737,0.8430567263563186
0.5205999999999733,0.843571619211577
0.5239999999999729,0.8440833829252666
0.5273999999999726,0.8445812573068996
0.5307999999999722,0.8450686552910668
0.5341999999999718,0.84555802104222
0.5375999999999714,0.8460487944884915
0.5409999999999711,0.8465278171712284
0.5443999999999707,0.8469933131932792
0.5477999999999703,0.8474579066217598
0.5511999999999699,0.8479264157174318
0.5545999999999696,0.8483880281016554
0.5579999999999692,0.8488351061444869
0.5613999999999688,0.8492756551184464
0.5647999999999684,0.8497208685448933
0.5681999999999681,0.8501657402399573
0.5715999999999677,0.8505964917286426
0.5749999999999673,0.8510153914810349
0.5783999999999669,0.8514377486056397
0.5817999999999666,0.8518644900036133
0.5851999999999662,0.8522802620017836
0.5885999999999658,0.8526810176168839
0.5919999999999654,0.8530809428628711
0.5953999999999651,0.8534874934718093
0.5987999999999647,0.8538896364545246
0.6021999999999643,0.8542759918262829
0.605599999999964,0.8546541353221233
0.6089999999999636,0.855039404452121
0.6123999999999632,0.8554276134102408
0.6157999999999628,0.855801139619059
0.6191999999999624,0.8561607440043637
0.6225999999999621,0.8565249550335055
0.6259999999999617,0.8568969537529256
0.6293999999999613,0.8572589760911965
0.632799999999961,0.8576040552358556
0.6361999999999606,0.8579473046932269
0.6395999999999602,0.8583002479306684
0.6429999999999598,0.8586519851310643
0.6463999999999595,0.8589860314815996
0.6497999999999591,0.8593094880149126
0.6531999999999587,0.8596424641030529
0.6565999999999583,0.8599824245068672
0.659999999999958,0.8603068891197596
0.6633999999999576,0.860614445251324
0.6667999999999572,0.8609273372223081
0.6701999999999568,0.8612522414904604
0.6735999999999565,0.8615685487248108
0.6769999999999561,0.8618650548707254
0.6803999999999557,0.8621576265995943
0.6837999999999553,0.8624637071657594
0.687199999999955,0.8627727072683185
0.6905999999999546,0.8630613881858014
0.6939999999999542,0.8633358277560733
0.6973999999999538,0.8636224443547847
0.7007999999999535,0.8639209849896677
0.7041999999999531,0.8642033585908138
0.7075999999999527,0.8644645671020802
0.7109999999999523,0.864731180837793
0.714399999999952,0.8650146642503017
0.7177999999999516,0.8652924223444648
0.7211999999999512,0.8655462064623722
0.7245999999999508,0.8657923364038462
0.7279999999999505,0.8660568917238849
0.7313999999999501,0.8663297888148822
0.7347999999999497,0.8665790132962519
0.7381999999999493,0.8668083586531617
0.741599999999949,0.8670529943700495
0.7449999999999486,0.8673163245596156
0.7483999999999482,0.8675629021736668
0.7517999999999478,0.8677819933492485
0.7551999999999475,0.8680055646170427
0.7585999999999471,0.868252741366205
0.7619999999999467,0.8684987920622782
0.7653999999999463,0.8687145495207491
0.768799999999946,0.8689169205847775
0.7721999999999456,0.8691440040261488
0.7755999999999452,0.8693873379835511
0.7789999999999448,0.8696023961487062
0.7823999999999445,0.8697895651155113
0.7857999999999441,0.8699949221828329
0.7891999999999437,0.8702286245081564
0.7925999999999433,0.8704456733163486
0.795999999999943,0.870626251336423
0.7993999999999426,0.8708077380174867
0.8027999999999422,0.8710227374462995
0.8061999999999419,0.8712445113517603
0.8095999999999415,0.871426097853433
0.8129999999999411,0.871584934785732
0.8163999999999407,0.8717771684036055
0.8197999999999404,0.8719983727879922
0.82319999999994,0.8721844640926024
0.8265999999999396,0.8723294727953761
0.8299999999999392,0.8724959040385726
0.8333999999999389,0.8727056352885628
0.8367999999999385,0.8729004973430889
0.8401999999999381,0.8730440453538836
0.8435999999999377,0.8731809390194963
0.8469999999999374,0.873367217455509
0.850399999999937,0.873573125444785
0.8537999999999366,0.8737236789897972
0.8571999999999362,0.8738351471214428
0.8605999999999359,0.8739929423735465
0.8639999999999355,0.8742000285369707
0.8673999999999351,0.874363231088969
0.8707999999999347,0.8744622227547195
0.8741999999999344,0.8745855662070329
0.877599999999934,0.8747770606127786
0.8809999999999336,0.8749606745086976
0.8843999999999332,0.8750658721461291
0.8877999999999329,0.8751477779385819
0.8911999999999325,0.8753075577850402
0.8945999999999321,0.8755120768341514
0.8979999999999317,0.8756338673766162
0.9013999999999314,0.8756841733839406
0.904799999999931,0.8758028882112522
0.9081999999999306,0.8760109345317426
0.9115999999999302,0.8761604966480647
0.9149999999999299,0.876200630526641
0.9183999999999295,0.8762648155180983
0.9217999999999291,0.8764468545128368
0.9251999999999287,0.8766400711961294
0.9285999999999284,0.8766976480543082
0.931999999999928,0.8766960985000385
0.9353999999999276,0.8768278706782198
0.9387999999999272,0.8770612982459493
0.9421999999999269,0.8771539756578692
0.9455999999999265,0.8771018435645579
0.9489999999999261,0.8771597259424488
0.9523999999999258,0.8774024159518777
0.9557999999999254,0.877557831100624
0.959199999999925,0.8774923551104011
0.9625999999999246,0.8774365200353719
0.9659999999999243,0.8776253379763181
0.9693999999999239,0.8778864913839631
0.9727999999999235,0.8778526870370517
0.9761999999999231,0.8776499412030035
0.9795999999999228,0.8777312159404773
0.9829999999999224,0.8780884476413988
0.986399999999922,0.8781296695283836
0.9897999999999216,0.8777835766184002
0.9931999999999213,0.8776622073336015
0.9965999999999209,0.8781020856357126
0.9999999999999205,0.8851712070804416
