nu_Hz,N0,value
71.01694915254237,136644.83492953243,0.11066865530215239
71.01694915254237,153617.49466718297,0.1007735752856089
71.01694915254237,172698.3290659436,0.09176323185745612
71.01694915254237,194149.19457438815,0.08355851915604064
71.01694915254237,218264.47283974872,0.07608740431457554
71.01694915254237,245375.11066398167,0.0692842950521721
71.01694915254237,275853.1617629181,0.06308946380967387
71.01694915254237,310116.8926574775,0.057448523374524336
71.01694915254237,348636.52276780875,0.052311949390941
71.01694915254237,391940.6774847221,0.04763464556329921
71.01694915254237,440623.6427773573,0.043375547735448765
71.01694915254237,495353.52089591697,0.03949726336999922
71.01694915254237,556881.3990945267,0.03596574326239903
71.01694915254237,626051.6572014815,0.03274998260763871
71.01694915254237,703813.5554931562,0.029821748795108675
71.01694915254237,791234.2618981326,0.027155333541799668
71.01694915254237,889513.4973108236,0.024727327187711392
71.01694915254237,1.0e6,0.02251641317190793
75.08474576271186,1000.0,4.948162133566804
75.08474576271186,1124.2100350620863,4.505738214049629
75.08474576271186,1263.8482029342983,4.102872198917418
75.08474576271186,1420.8308325339224,3.736027146042276
75.08474576271186,1597.312280060254,3.4019823575415575
75.08474576271186,1795.714494371641,3.0978051038211176
75.08474576271186,2018.7602546790388,2.8208248758218164
75.08474576271186,2269.5105366946686,2.568609939418138
75.08474576271186,2551.4065200312875,2.338945986129492
75.08474576271186,2868.3168133420118,2.129816692709096
75.08474576271186,3224.590545296395,1.939386018934421
75.08474576271186,3625.1170499885316,1.7659820881834123
75.08474576271186,4075.392965871778,1.6080825092769235
75.08474576271186,4581.597669054491,1.4643010107211218
75.08474576271186,5150.678076168122,1.3333752700059098
75.08474576271186,5790.443980602489,1.214155831107278
75.08474576271186,6509.6752304581705,1.105596012895359
75.08474576271186,7318.2422190761745,1.0067427198495362
75.08474576271186,8227.241341700466,0.9167280744037635
75.08474576271186,9249.147277217335,0.834761797458673
75.08474576271186,10397.984184814899,0.7601242701655544
75.08474576271186,11689.518164985777,0.692160216068491
75.08474576271186,13141.473626117553,0.6302729481373298
75.08474576271186,14773.776525985128,0.5739191301835992
75.08474576271186,16608.827826277167,0.5226040066674897
75.08474576271186,18671.810912919205,0.47587705901621247
75.08474576271186,20991.037201085546,0.4333280503186145
75.08474576271186,23598.33466782194,0.39458342367063876
75.08474576271186,26529.484644318945,0.35930302255107577
75.08474576271186,29824.71286216888,0.32717710443431686
75.08474576271186,33529.2414924956,0.29792362142126705
75.08474576271186,37693.909753883636,0.27128574401385563
75.08474576271186,42375.87160604064,0.24702960629323775
75.08474576271186,47639.380104013406,0.22494225270560236
75.08474576271186,53556.669177068965,0.20482976842948625
75.08474576271186,60208.94493336126,0.18651557691025134
75.08474576271186,67687.50009458528,0.16983888961501153
75.08474576271186,76094.96685459884,0.15465329439771108
75.08474576271186,85546.72535565685,0.14082547008097682
75.08474576271186,96172.48711152964,0.12823401596947562
75.08474576271186,108118.07510766077,0.11676838601855331
75.08474576271186,121547.4250076286,0.10632791830073746
75.08474576271186,136644.83492953243,0.09682095124935584
75.08474576271186,153617.49466718297,0.08816401892037322
75.08474576271186,172698.3290659436,0.0802811182072915
75.08474576271186,194149.19457438815,0.07310304157565764
75.08474576271186,218264.47283974872,0.06656676945896049
75.08474576271186,245375.11066398167,0.06061491698148308
75.08474576271186,275853.1617629181,0.055195230150642545
75.08474576271186,310116.8926574775,0.050260127095662965
75.08474576271186,348636.52276780875,0.04576628032490928
75.08474576271186,391940.6774847221,0.04167423633433121
75.08474576271186,440623.6427773573,0.037948069227387735
75.08474576271186,495353.52089591697,0.03455506530542696
75.08474576271186,556881.3990945267,0.0314654358593969
75.08474576271186,626051.6572014815,0.028652055641357078
75.08474576271186,703813.5554931562,0.026090224719714252
75.08474576271186,791234.2618981326,0.023757451627402643
75.08474576271186,889513.4973108236,0.021633255899167973
75.08474576271186,1.0e6,0.019698988264342365
79.15254237288136,1000.0,4.3596572905717395
79.15254237288136,1124.2100350620863,3.9698526289253726
79.15254237288136,1263.8482029342983,3.614901090842143
79.15254237288136,1420.8308325339224,3.291686396960549
79.15254237288136,1597.312280060254,2.9973708999631046
79.15254237288136,1795.714494371641,2.729370671592959
79.15254237288136,2018.7602546790388,2.485332817184389
79.15254237288136,2269.5105366946686,2.263114818541168
79.15254237288136,2551.4065200312875,2.060765723804728
79.15254237288136,2868.3168133420118,1.8765090191693985
79.15254237288136,3224.590545296395,1.7087270320678951
79.15254237288136,3625.1170499885316,1.5559467288955156
79.15254237288136,4075.392965871778,1.41682678258493
79.15254237288136,4581.597669054491,1.2901457964919607
79.15254237288136,5150.678076168122,1.1747915812045295
79.15254237288136,5790.443980602489,1.0697513901310747
79.15254237288136,6509.6752304581705,0.9741030281422622
79.15254237288136,7318.2422190761745,0.8870067552047396
79.15254237288136,8227.241341700466,0.8076979139253185
79.15254237288136,9249.147277217335,0.7354802162794452
79.15254237288136,10397.984184814899,0.669719630585149
79.15254237288136,11689.518164985777,0.6098388150534453
79.15254237288136,13141.473626117553,0.5553120490448366
79.15254237288136,14773.776525985128,0.5056606175311248
79.15254237288136,16608.827826277167,0.46044860824065065
79.15254237288136,18671.810912919205,0.41927908458819674
79.15254237288136,20991.037201085546,0.3817906007899972
79.15254237288136,23598.33466782194,0.3476540285684706
79.15254237288136,26529.484644318945,0.3165696675868859
79.15254237288136,29824.71286216888,0.2882646142451758
79.15254237288136,33529.2414924956,0.26249036573636075
79.15254237288136,37693.909753883636,0.23902063832852716
79.15254237288136,42375.87160604064,0.21764938071806225
79.15254237288136,47639.380104013406,0.19818896501249217
79.15254237288136,53556.669177068965,0.18046853946073815
79.15254237288136,60208.94493336126,0.16433252846867194
79.15254237288136,67687.50009458528,0.14963926673093067
79.15254237288136,76094.96685459884,0.13625975548741912
79.15254237288136,85546.72535565685,0.1240765299851172
79.15254237288136,96172.48711152964,0.11298262820212614
79.15254237288136,108118.07510766077,0.10288065177992178
79.15254237288136,121547.4250076286,0.0936819109193137
79.15254237288136,136644.83492953243,0.08530564573276755
79.15254237288136,153617.49466718297,0.07767831721699196
79.15254237288136,172698.3290659436,0.07073296162091991
79.15254237288136,194149.19457438815,0.0644086025407886
79.15254237288136,218264.47283974872,0.05864971558083794
79.15254237288136,245375.11066398167,0.05340574087964163
79.15254237288136,275853.1617629181,0.0486306392223203
79.15254237288136,310116.8926574775,0.0442824878415458
79.15254237288136,348636.52276780875,0.040323112358692265
79.15254237288136,391940.6774847221,0.03671775163377915
79.15254237288136,440623.6427773573,0.03343475258177257
79.15254237288136,495353.52089591697,0.030445292275901006
79.15254237288136,556881.3990945267,0.027723124898204218
79.15254237288136,626051.6572014815,0.025244351315680886
79.15254237288136,703813.5554931562,0.022987209259039854
79.15254237288136,791234.2618981326,0.020931882261940236
79.15254237288136,889513.4973108236,0.019060325683311282
79.15254237288136,1.0e6,0.01735610828532441
83.22033898305085,1000.0,3.8656032995688774
83.22033898305085,1124.2100350620863,3.519972878226765
83.22033898305085,1263.8482029342983,3.205245883568513
83.22033898305085,1420.8308325339224,2.9186591856095134
83.22033898305085,1597.312280060254,2.657696710699388
83.22033898305085,1795.714494371641,2.420067351778612
83.22033898305085,2018.7602546790388,2.203684853718136
83.22033898305085,2269.5105366946686,2.006649497146296
83.22033898305085,2551.4065200312875,1.8272314199571646
83.22033898305085,2868.3168133420118,1.6638554300722788
83.22033898305085,3224.590545296395,1.515087176120203
83.22033898305085,3625.1170499885316,1.3796205546200448
83.22033898305085,4075.392965871778,1.2562662431109586
83.22033898305085,4581.597669054491,1.1439412585547997
83.22033898305085,5150.678076168122,1.0416594493404345
83.22033898305085,5790.443980602489,0.9485228374147661
83.22033898305085,6509.6752304581705,0.8637137345291066
83.22033898305085,7318.2422190761745,0.7864875633858961
83.22033898305085,8227.241341700466,0.7161663206593815
83.22033898305085,9249.147277217335,0.6521326244991621
83.22033898305085,10397.984184814899,0.5938242942569665
83.22033898305085,11689.518164985777,0.5407294148496282
83.22033898305085,13141.473626117553,0.49238184242609606
83.22033898305085,14773.776525985128,0.448357111880693
83.22033898305085,16608.827826277167,0.4082687102828521
83.22033898305085,18671.810912919205,0.3717646835060741
83.22033898305085,20991.037201085546,0.33852454626419726
83.22033898305085,23598.33466782194,0.3082564684267763
83.22033898305085,26529.484644318945,0.2806947129109785
83.22033898305085,29824.71286216888,0.25559730265609165
83.22033898305085,33529.2414924956,0.23274389619796207
83.22033898305085,37693.909753883636,0.21193385319208036
83.22033898305085,42375.87160604064,0.19298447290165952
83.22033898305085,47639.380104013406,0.1757293901856123
83.22033898305085,53556.669177068965,0.16001711490407486
83.22033898305085,60208.94493336126,0.14570970191826407
83.22033898305085,67687.50009458528,0.13268154000799767
83.22033898305085,76094.96685459884,0.12081824907423838
83.22033898305085,85546.72535565685,0.11001567594470839
83.22033898305085,96172.48711152964,0.100178979966296
83.22033898305085,108118.07510766077,0.09122180035626314
83.22033898305085,121547.4250076286,0.08306549800205161
83.22033898305085,136644.83492953243,0.07563846505310846
83.22033898305085,153617.49466718297,0.06887549624332587
83.22033898305085,172698.3290659436,0.06271721642465364
83.22033898305085,194149.19457438815,0.05710955928594126
83.22033898305085,218264.47283974872,0.0520032926804508
83.22033898305085,245375.11066398167,0.04735358639467492
83.22033898305085,275853.1617629181,0.04311961856370867
83.22033898305085,310116.8926574775,0.03926421727771846
83.22033898305085,348636.52276780875,0.03575353423300979
83.22033898305085,391940.6774847221,0.03255674756252991
83.22033898305085,440623.6427773573,0.029645791236819763
83.22033898305085,495353.52089591697,0.02699510865970558
83.22033898305085,556881.3990945267,0.024581428295434696
83.22033898305085,626051.6572014815,0.022383559357385722
83.22033898305085,703813.5554931562,0.020382205764612152
83.22033898305085,791234.2618981326,0.018559796732860186
83.22033898305085,889513.4973108236,0.016900332512742748
83.22033898305085,1.0e6,0.015389243920736284
87.28813559322033,1000.0,3.4472717048656314
87.28813559322033,1124.2100350620863,3.1390450505769376
87.28813559322033,1263.8482029342983,2.8583774860692728
87.28813559322033,1420.8308325339224,2.602804904429786
87.28813559322033,1597.312280060254,2.3700835188986544
87.28813559322033,1795.714494371641,2.1581701636549058
87.28813559322033,2018.7602546790388,1.9652043559438006
87.28813559322033,2269.5105366946686,1.7894919620610734
87.28813559322033,2551.4065200312875,1.6294903237904135
87.28813559322033,2868.3168133420118,1.483794714712422
87.28813559322033,3224.590545296395,1.3511260074789477
87.28813559322033,3625.1170499885316,1.2303194437781881
87.28813559322033,4075.392965871778,1.120314408397067
87.28813559322033,4581.597669054491,1.0201451176027674
87.28813559322033,5150.678076168122,0.9289321400925125
87.28813559322033,5790.443980602489,0.845874676070217
87.28813559322033,6509.6752304581705,0.77024352666454
87.28813559322033,7318.2422190761745,0.7013746919636822
87.28813559322033,8227.241341700466,0.6386635414612136
87.28813559322033,9249.147277217335,0.5815595057326365
87.28813559322033,10397.984184814899,0.5295612427385266
87.28813559322033,11689.518164985777,0.4822122363170493
87.28813559322033,13141.473626117553,0.4390967882230423
87.28813559322033,14773.776525985128,0.39983636852595966
87.28813559322033,16608.827826277167,0.3640862923251915
87.28813559322033,18671.810912919205,0.33153269360613064
87.28813559322033,20991.037201085546,0.3018897696691212
87.28813559322033,23598.33466782194,0.27489727193888364
87.28813559322033,26529.484644318945,0.2503182211250998
87.28813559322033,29824.71286216888,0.22793682667452977
87.28813559322033,33529.2414924956,0.2075565922485891
87.28813559322033,37693.909753883636,0.188998590593527
87.28813559322033,42375.87160604064,0.1720998926575045
87.28813559322033,47639.380104013406,0.15671213716309576
87.28813559322033,53556.669177068965,0.14270022807683624
87.28813559322033,60208.94493336126,0.12994114854032168
87.28813559322033,67687.50009458528,0.11832288084982216
87.28813559322033,76094.96685459884,0.10774342300242783
87.28813559322033,85546.72535565685,0.098109893174542
87.28813559322033,96172.48711152964,0.08933771427053276
87.28813559322033,108118.07510766077,0.08134987138233227
87.28813559322033,121547.4250076286,0.07407623564088464
87.28813559322033,136644.83492953243,0.0674529485232303
87.28813559322033,153617.49466718297,0.06142186120978236
87.28813559322033,172698.3290659436,0.05593002406965949
87.28813559322033,194149.19457438815,0.05092922179203654
87.28813559322033,218264.47283974872,0.04637555008222328
87.28813559322033,245375.11066398167,0.04222903020609457
87.28813559322033,275853.1617629181,0.038453257998783734
87.28813559322033,310116.8926574775,0.035015084256129154
87.28813559322033,348636.52276780875,0.03188432370288628
87.28813559322033,391940.6774847221,0.02903348998260619
87.28813559322033,440623.6427773573,0.026437554342536928
87.28813559322033,495353.52089591697,0.024073725894934686
87.28813559322033,556881.3990945267,0.021921251525599175
87.28813559322033,626051.6572014815,0.01996123369294048
87.28813559322033,703813.5554931562,0.018176464517953232
87.28813559322033,791234.2618981326,0.016551274708499483
87.28813559322033,889513.4973108236,0.015071395991538082
87.28813559322033,1.0e6,0.013723835845531869
91.35593220338983,1000.0,3.0902942082882316
91.35593220338983,1124.2100350620863,2.8139855427299016
91.35593220338983,1263.8482029342983,2.562382123182731
91.35593220338983,1420.8308325339224,2.3332750099479305
91.35593220338983,1597.312280060254,2.1246527685282617
91.35593220338983,1795.714494371641,1.9346838103389885
91.35593220338983,2018.7602546790388,1.7617003123670665
91.35593220338983,2269.5105366946686,1.6041835746020008
91.35593220338983,2551.4065200312875,1.4607506866847066
91.35593220338983,2868.3168133420118,1.3301423867148343
91.35593220338983,3224.590545296395,1.211212005623602
91.35593220338983,3625.1170499885316,1.102915400049771
91.35593220338983,4075.392965871778,1.0043017853349796
91.35593220338983,4581.597669054491,0.9145053881571631
91.35593220338983,5150.678076168122,0.8327378455167566
91.35593220338983,5790.443980602489,0.7582812833429864
91.35593220338983,6509.6752304581705,0.6904820139541942
91.35593220338983,7318.2422190761745,0.6287447970393711
91.35593220338983,8227.241341700466,0.5725276137754768
91.35593220338983,9249.147277217335,0.5213369082001571
91.35593220338983,10397.984184814899,0.47472325406174337
91.35593220338983,11689.518164985777,0.4322774091038403
91.35593220338983,13141.473626117553,0.39362672214330807
91.35593220338983,14773.776525985128,0.35843186139774674
91.35593220338983,16608.827826277167,0.32638383533900517
91.35593220338983,18671.810912919205,0.2972012799174345
91.35593220338983,20991.037201085546,0.2706279883402221
91.35593220338983,23598.33466782194,0.2464306617166052
91.35593220338983,26529.484644318945,0.22439686082187163
91.35593220338983,29824.71286216888,0.2043331409977601
91.35593220338983,33529.2414924956,0.18606335381471129
91.35593220338983,37693.909753883636,0.16942710058549929
91.35593220338983,42375.87160604064,0.15427832415293843
91.35593220338983,47639.380104013406,0.14048402658834294
91.35593220338983,53556.669177068965,0.12792310154283174
91.35593220338983,60208.94493336126,0.11648527100016584
91.35593220338983,67687.50009458528,0.10607011709639413
91.35593220338983,76094.96685459884,0.09658620050621448
91.35593220338983,85546.72535565685,0.08795025765596912
91.35593220338983,96172.48711152964,0.08008646971524322
91.35593220338983,108118.07510766077,0.07292579694921755
91.35593220338983,121547.4250076286,0.06640537258775278
91.35593220338983,136644.83492953243,0.06046795088971028
91.35593220338983,153617.49466718297,0.05506140455681677
91.35593220338983,172698.3290659436,0.050138267084644306
91.35593220338983,194149.19457438815,0.045655316032796406
91.35593220338983,218264.47283974872,0.04157319355564449
91.35593220338983,245375.11066398167,0.037856060862080924
91.35593220338983,275853.1617629181,0.03447128357063642
91.35593220338983,310116.8926574775,0.03138914519755213
91.35593220338983,348636.52276780875,0.028582586262389558
91.35593220338983,391940.6774847221,0.026026966720669183
91.35593220338983,440623.6427773573,0.023699849637825912
91.35593220338983,495353.52089591697,0.02158080420525915
91.35593220338983,556881.3990945267,0.019651226369065446
91.35593220338983,626051.6572014815,0.017894175496673326
91.35593220338983,703813.5554931562,0.01629422564740276
91.35593220338983,791234.2618981326,0.014837330141186851
91.35593220338983,889513.4973108236,0.013510698236443191
91.35593220338983,1.0e6,0.012302682834394871
95.42372881355932,1000.0,2.7835095569419632
95.42372881355932,1124.2100350620863,2.534631049133635
95.42372881355932,1263.8482029342983,2.3080052084643223
95.42372881355932,1420.8308325339224,2.1016423846457783
95.42372881355932,1597.312280060254,1.913730825537637
95.42372881355932,1795.714494371641,1.742620770959678
95.42372881355932,2018.7602546790388,1.586809968704443
95.42372881355932,2269.5105366946686,1.4449304855887408
95.42372881355932,2551.4065200312875,1.3157366977523641
95.42372881355932,2868.3168133420118,1.198094354765397
95.42372881355932,3224.590545296395,1.090970621533031
95.42372881355932,3625.1170499885316,0.9934250105712482
95.42372881355932,4075.392965871778,0.9046011250437731
95.42372881355932,4581.597669054491,0.8237191400686729
95.42372881355932,5150.678076168122,0.7500689562846176
95.42372881355932,5790.443980602489,0.6830039655688844
95.42372881355932,6509.6752304581705,0.6219353741735298
95.42372881355932,7318.2422190761745,0.5663270334399794
95.42372881355932,8227.241341700466,0.5156907327085725
95.42372881355932,9249.147277217335,0.46958191309737063
95.42372881355932,10397.984184814899,0.4275957645195842
95.42372881355932,11689.518164985777,0.3893636716735623
95.42372881355932,13141.473626117553,0.3545499778030985
95.42372881355932,14773.776525985128,0.32284903781564794
95.42372881355932,16608.827826277167,0.2939825348864511
95.42372881355932,18671.810912919205,0.2676970369898203
95.42372881355932,20991.037201085546,0.24376177190528722
95.42372881355932,23598.33466782194,0.22196660116437833
95.42372881355932,26529.484644318945,0.20212017515039055
95.42372881355932,29824.71286216888,0.18404825315395537
95.42372881355932,33529.2414924956,0.16759217363540338
95.42372881355932,37693.909753883636,0.15260746126367467
95.42372881355932,42375.87160604064,0.1389625585023394
95.42372881355932,47639.380104013406,0.12653767060675578
95.42372881355932,53556.669177068965,0.11522371389207159
95.42372881355932,60208.94493336126,0.10492135803844292
95.42372881355932,67687.50009458528,0.09554015402543457
95.42372881355932,76094.96685459884,0.08699774003934743
95.42372881355932,85546.72535565685,0.07921911838177467
95.42372881355932,96172.48711152964,0.07213599703104083
95.42372881355932,108118.07510766077,0.06568619007579721
95.42372881355932,121547.4250076286,0.059813071756908164
95.42372881355932,136644.83492953243,0.05446507932441726
95.42372881355932,153617.49466718297,0.04959526034495041
95.42372881355932,172698.3290659436,0.04516086048516426
95.42372881355932,194149.19457438815,0.04112294815220437
95.42372881355932,218264.47283974872,0.0374460726957235
95.42372881355932,245375.11066398167,0.03409795317066158
95.42372881355932,275853.1617629181,0.031049194928295186
95.42372881355932,310116.8926574775,0.028273031547382067
95.42372881355932,348636.52276780875,0.025745089839698147
95.42372881355932,391940.6774847221,0.023443175866844856
95.42372881355932,440623.6427773573,0.021347080089671205
95.42372881355932,495353.52089591697,0.01943839993963104
95.42372881355932,556881.3990945267,0.017700378254348312
95.42372881355932,626051.6572014815,0.01611775615894408
95.42372881355932,703813.5554931562,0.014676639101504
95.42372881355932,791234.2618981326,0.013364374866551414
95.42372881355932,889513.4973108236,0.012169442495551195
95.42372881355932,1.0e6,0.011081351139227832
99.49152542372882,1000.0,2.5181489853710164
99.49152542372882,1124.2100350620863,2.2929968351457037
99.49152542372882,1263.8482029342983,2.0879759365046198
99.49152542372882,1420.8308325339224,1.9012863186727098
99.49152542372882,1597.312280060254,1.7312889494423669
99.49152542372882,1795.714494371641,1.5764913453717546
99.49152542372882,2018.7602546790388,1.435534468600721
99.49152542372882,2269.5105366946686,1.3071807952455339
99.49152542372882,2551.4065200312875,1.1903034506195556
99.49152542372882,2868.3168133420118,1.083876315893006
99.49152542372882,3224.590545296395,0.9869650193337814
99.49152542372882,3625.1170499885316,0.89871873303733
99.49152542372882,4075.392965871778,0.8183627031254174
99.49152542372882,4581.597669054491,0.7451914478330149
99.49152542372882,5150.678076168122,0.6785625637662537
99.49152542372882,5790.443980602489,0.6178910859538062
99.49152542372882,6509.6752304581705,0.5626443521760368
99.49152542372882,7318.2422190761745,0.5123373264835522
99.49152542372882,8227.241341700466,0.46652834084823075
99.49152542372882,9249.147277217335,0.4248152175607494
99.49152542372882,10397.984184814899,0.38683173833140405
99.49152542372882,11689.518164985777,0.35224442909486225
99.49152542372882,13141.473626117553,0.32074963229120473
99.49152542372882,14773.776525985128,0.2920708409194924
99.49152542372882,16608.827826277167,0.2659562709583151
99.49152542372882,18671.810912919205,0.2421766508405054
99.49152542372882,20991.037201085546,0.2205232085748283
99.49152542372882,23598.33466782194,0.20080583884267464
99.49152542372882,26529.484644318945,0.18285143397787884
99.49152542372882,29824.71286216888,0.16650236417657976
99.49152542372882,33529.2414924956,0.15161509359420305
99.49152542372882,37693.909753883636,0.1380589201796592
99.49152542372882,42375.87160604064,0.1257148281831901
99.49152542372882,47639.380104013406,0.11447444326351844
99.49152542372882,53556.669177068965,0.10423908102071236
99.49152542372882,60208.94493336126,0.09491888060140873
99.49152542372882,67687.50009458528,0.08643201576992288
99.49152542372882,76094.96685459884,0.07870397651888575
99.49152542372882,85546.72535565685,0.07166691491234269
99.49152542372882,96172.48711152964,0.06525904941817649
99.49152542372882,108118.07510766077,0.059424122500221534
99.49152542372882,121547.4250076286,0.05411090670802483
99.49152542372882,136644.83492953243,0.049272754927995
99.49152542372882,153617.49466718297,0.044867190847389736
99.49152542372882,172698.3290659436,0.040855536035642785
99.49152542372882,194149.19457438815,0.03720257036900754
99.49152542372882,218264.47283974872,0.033876222817233737
99.49152542372882,245375.11066398167,0.03084728987755375
99.49152542372882,275853.1617629181,0.028089179183983546
99.49152542372882,310116.8926574775,0.025577676040969076
99.49152542372882,348636.52276780875,0.02329073083167191
99.49152542372882,391940.6774847221,0.021208265434455833
99.49152542372882,440623.6427773573,0.01931199694801702
99.49152542372882,495353.52089591697,0.017585277177562263
99.49152542372882,556881.3990945267,0.01601294647281133
99.49152542372882,626051.6572014815,0.014581200634601863
99.49152542372882,703813.5554931562,0.01327746972160997
99.49152542372882,791234.2618981326,0.012090307693176011
99.49152542372882,889513.4973108236,0.011009291919360245
99.49152542372882,1.0e6,0.01002493167598215
103.55932203389831,1000.0,2.2872517040194964
103.55932203389831,1124.2100350620863,2.0827444877037684
103.55932203389831,1263.8482029342983,1.8965226229528496
103.55932203389831,1420.8308325339224,1.7269511841740306
103.55932203389831,1597.312280060254,1.572541427360676
103.55932203389831,1795.714494371641,1.4319377197383187
103.55932203389831,2018.7602546790388,1.3039056380541951
103.55932203389831,2269.5105366946686,1.1873211310197334
103.55932203389831,2551.4065200312875,1.081160650758214
103.55932203389831,2868.3168133420118,0.9844921666171346
103.55932203389831,3224.590545296395,0.8964669824514864
103.55932203389831,3625.1170499885316,0.816312285538185
103.55932203389831,4075.392965871778,0.7433243617052416
103.55932203389831,4581.597669054491,0.6768624171082124
103.55932203389831,5150.678076168122,0.616342952412535
103.55932203389831,5790.443980602489,0.5612346399901643
103.55932203389831,6509.6752304581705,0.51105365915511
103.55932203389831,7318.2422190761745,0.4653594484838004
103.55932203389831,8227.241341700466,0.4237508379279972
103.55932203389831,9249.147277217335,0.38586252676232163
103.55932203389831,10397.984184814899,0.3513618764447197
103.55932203389831,11689.518164985777,0.31994599023293807
103.55932203389831,13141.473626117553,0.29133905391765114
103.55932203389831,14773.776525985128,0.265289914325339
103.55932203389831,16608.827826277167,0.24156987433150248
103.55932203389831,18671.810912919205,0.21997068502563916
103.55932203389831,20991.037201085546,0.2003027174003
103.55932203389831,23598.33466782194,0.1823932975126573
103.55932203389831,26529.484644318945,0.16608519050221784
103.55932203389831,29824.71286216888,0.1512352201551911
103.55932203389831,33529.2414924956,0.1377130118960465
103.55932203389831,37693.909753883636,0.12539984817041785
103.55932203389831,42375.87160604064,0.114187626170242
103.55932203389831,47639.380104013406,0.10397790875053729
103.55932203389831,53556.669177068965,0.09468106020538833
103.55932203389831,60208.94493336126,0.08621545931572747
103.55932203389831,67687.50009458528,0.07850678275990444
103.55932203389831,76094.96685459884,0.0714873525957833
103.55932203389831,85546.72535565685,0.06509554208561831
103.55932203389831,96172.48711152964,0.059275234647176635
103.55932203389831,108118.07510766077,0.0539753311809981
103.55932203389831,121547.4250076286,0.049149301448394876
103.55932203389831,136644.83492953243,0.04475477556153686
103.55932203389831,153617.49466718297,0.04075317199913014
103.55932203389831,172698.3290659436,0.03710935888187161
103.55932203389831,194149.19457438815,0.03379134553386267
103.55932203389831,218264.47283974872,0.03077000162206281
103.55932203389831,245375.11066398167,0.028018801407980524
103.55932203389831,275853.1617629181,0.025513590866272494
103.55932203389831,310116.8926574775,0.02323237562568028
103.55932203389831,348636.52276780875,0.02115512787054261
103.55932203389831,391940.6774847221,0.01926361050758471
103.55932203389831,440623.6427773573,0.017541217054265413
103.55932203389831,495353.52089591697,0.015972825842990486
103.55932203389831,556881.3990945267,0.014544667261184453
103.55932203389831,626051.6572014815,0.013244202861662481
103.55932203389831,703813.5554931562,0.01206001528195728
103.55932203389831,791234.2618981326,0.010981708006153758
103.55932203389831,889513.4973108236,0.009999814089194847
103.55932203389831,1.0e6,0.009105713042308663
107.62711864406779,1000.0,2.085239407196693
107.62711864406779,1124.2100350620863,1.8987944672855146
107.62711864406779,1263.8482029342983,1.7290198988906758
107.62711864406779,1420.8308325339224,1.5744251746391902
107.62711864406779,1597.312280060254,1.4336530378441747
107.62711864406779,1795.714494371641,1.3054675865373246
107.62711864406779,2018.7602546790388,1.188743422929101
107.62711864406779,2269.5105366946686,1.0824557730348465
107.62711864406779,2551.4065200312875,0.9856714897225985
107.62711864406779,2868.3168133420118,0.8975408601942845
107.62711864406779,3224.590545296395,0.8172901459745113
107.62711864406779,3625.1170499885316,0.7442147899121261
107.62711864406779,4075.392965871778,0.6776732305557768
107.62711864406779,4581.597669054491,0.617081269597086
107.62711864406779,5150.678076168122,0.5619069429306756
107.62711864406779,5790.443980602489,0.5116658503017838
107.62711864406779,6509.6752304581705,0.46591690253833934
107.62711864406779,7318.2422190761745,0.42425844903052623
107.62711864406779,8227.241341700466,0.3863247514592503
107.62711864406779,9249.147277217335,0.35178277281476783
107.62711864406779,10397.984184814899,0.32032925351483726
107.62711864406779,11689.518164985777,0.29168804895230876
107.62711864406779,13141.473626117553,0.2656077050972916
107.62711864406779,14773.776525985128,0.24185925086901397
107.62711864406779,16608.827826277167,0.22023418789561786
107.62711864406779,18671.810912919205,0.20054266001307755
107.62711864406779,20991.037201085546,0.18261178643245976
107.62711864406779,23598.33466782194,0.1662841439416418
107.62711864406779,26529.484644318945,0.15141638481605538
107.62711864406779,29824.71286216888,0.13787797830447424
107.62711864406779,33529.2414924956,0.12555006464078045
107.62711864406779,37693.909753883636,0.11432441152056455
107.62711864406779,42375.87160604064,0.10410246388099459
107.62711864406779,47639.380104013406,0.09479447864154876
107.62711864406779,53556.669177068965,0.08631873680910605
107.62711864406779,60208.94493336126,0.07860082603011392
107.62711864406779,67687.50009458528,0.07157298729103369
107.62711864406779,76094.96685459884,0.06517352003145405
107.62711864406779,85546.72535565685,0.05934624044709205
107.62711864406779,96172.48711152964,0.05403998822687939
107.62711864406779,108118.07510766077,0.04920817739355819
107.62711864406779,121547.4250076286,0.044808387304412244
107.62711864406779,136644.83492953243,0.04080199022134585
107.62711864406779,153617.49466718297,0.037153812180579594
107.62711864406779,172698.3290659436,0.03383182418458641
107.62711864406779,194149.19457438815,0.03080686100510159
107.62711864406779,218264.47283974872,0.02805236512845313
107.62711864406779,245375.11066398167,0.02554415359519223
107.62711864406779,275853.1617629181,0.0232602056870045
107.62711864406779,310116.8926574775,0.02118046959690953
107.62711864406779,348636.52276780875,0.019286686385419544
107.62711864406779,391940.6774847221,0.01756222967708914
107.62711864406779,440623.6427773573,0.015991959690079282
107.62711864406779,495353.52089591697,0.014562090317196488
107.62711864406779,556881.3990945267,0.013260068091450809
107.62711864406779,626051.6572014815,0.01207446197351719
107.62711864406779,703813.5554931562,0.010994862993494696
107.62711864406779,791234.2618981326,0.010011792865873427
107.62711864406779,889513.4973108236,0.009116620775398513
107.62711864406779,1.0e6,0.00830148760325727
111.69491525423729,1000.0,1.90760244048788
111.69491525423729,1124.2100350620863,1.73704033564577
