x,z,n,fz,localF
0.87500,1.12500,6.286234e-03,-9.369166e-03,5.58622
1.12500,1.12500,5.827245e-03,-9.702339e-03,5.11008
1.37500,1.12500,5.527734e-03,-1.023064e-02,4.90890
1.62500,1.12500,4.780695e-03,-8.277027e-03,4.78428
1.87500,1.12500,3.518128e-03,-5.517652e-03,3.87869
2.12500,1.12500,2.602277e-03,-8.709847e-04,2.92465
2.37500,1.12500,2.607589e-03,-2.672398e-04,3.44868
2.62500,1.12500,2.670587e-03,1.895921e-03,2.89652
2.87500,1.12500,3.072182e-03,7.330599e-03,2.86846
3.12500,1.12500,2.800029e-03,6.676981e-03,2.94726
3.37500,1.12500,2.813752e-03,4.437544e-03,2.04291
3.62500,1.12500,2.036220e-03,4.356217e-03,2.87636
3.87500,1.12500,9.990397e-04,1.621821e-03,1.81620
4.12500,1.12500,1.188350e-03,2.505128e-03,3.05829
4.37500,1.12500,7.014076e-04,-6.131480e-04,2.55863
4.62500,1.12500,7.096366e-04,7.185380e-04,1.73416
4.87500,1.12500,4.863756e-04,-1.039328e-05,3.04519
5.12500,1.12500,6.188450e-04,-4.653801e-04,1.57706
5.37500,1.12500,5.437008e-04,7.617418e-04,3.36561
5.62500,1.12500,5.899237e-04,-6.846461e-04,1.67833
5.87500,1.12500,2.784546e-04,-3.941970e-05,2.09899
-5.87500,1.37500,1.754893e-04,-3.492603e-05,1.33213
-5.62500,1.37500,2.069915e-04,3.080474e-05,1.77482
-5.37500,1.37500,3.644202e-04,2.455793e-04,2.16681
-5.12500,1.37500,7.487044e-04,5.335912e-05,1.32622
-4.87500,1.37500,5.463837e-04,-9.637617e-04,1.94592
-4.62500,1.37500,1.070940e-03,-7.646419e-04,2.19480
-4.37500,1.37500,5.372014e-04,-1.165605e-03,2.58109
-4.12500,1.37500,1.129656e-03,-2.482215e-03,3.56830
-3.87500,1.37500,1.741879e-03,-3.810657e-03,2.79056
-3.62500,1.37500,1.874490e-03,-5.485700e-03,3.73850
-3.37500,1.37500,1.943221e-03,-5.773046e-03,3.54320
-3.12500,1.37500,2.302948e-03,-8.370463e-03,4.09489
-2.87500,1.37500,2.978583e-03,-1.166989e-02,4.31387
-2.62500,1.37500,2.329752e-03,-5.719533e-03,2.95821
-2.37500,1.37500,3.145699e-03,-5.629063e-03,3.16261
-2.12500,1.37500,3.347094e-03,-5.929494e-03,4.24525
-1.87500,1.37500,3.742145e-03,-5.103963e-03,4.19820
-1.62500,1.37500,4.693852e-03,-5.808366e-03,4.33460
-1.37500,1.37500,5.094267e-03,-5.583139e-03,4.95657
-1.12500,1.37500,5.712095e-03,-5.167204e-03,5.50447
-0.87500,1.37500,6.186548e-03,-6.315498e-03,5.27285
-0.62500,1.37500,5.833356e-03,-3.337219e-03,5.53372
-0.37500,1.37500,5.470774e-03,-5.721210e-03,5.64879
-0.12500,1.37500,5.648797e-03,-6.628364e-03,5.45387
0.12500,1.37500,5.976375e-03,-3.603067e-03,5.39126
0.37500,1.37500,6.679648e-03,-5.556766e-03,5.35017
0.62500,1.37500,5.763900e-03,-4.763402e-03,5.40557
0.87500,1.37500,5.630339e-03,-4.822475e-03,5.36942
1.12500,1.37500,4.538034e-03,-5.461631e-03,5.10493
1.37500,1.37500,4.898678e-03,-6.629112e-03,5.01020
1.62500,1.37500,4.230893e-03,-5.994898e-03,4.49619
1.87500,1.37500,3.504439e-03,-5.964737e-03,3.70447
2.12500,1.37500,2.579672e-03,-1.988166e-03,2.28217
2.37500,1.37500,2.887623e-03,7.817638e-04,1.43547
2.62500,1.37500,2.248634e-03,3.430979e-03,1.75069
2.87500,1.37500,2.668877e-03,7.647428e-03,2.90557
3.12500,1.37500,2.420469e-03,5.375629e-03,2.59802
3.37500,1.37500,2.266124e-03,2.136817e-03,1.31984
3.62500,1.37500,1.625081e-03,8.706326e-04,1.07359
3.87500,1.37500,1.110759e-03,4.805982e-04,0.53679
4.12500,1.37500,1.094655e-03,1.757057e-03,1.74964
4.37500,1.37500,8.445741e-04,-3.140576e-04,2.37821
4.62500,1.37500,5.045634e-04,-1.335176e-05,2.80129
4.87500,1.37500,5.857880e-04,-9.839248e-05,1.75787
5.12500,1.37500,5.298146e-04,-2.025497e-04,2.50668
5.37500,1.37500,5.302465e-04,-5.902997e-04,2.51725
5.62500,1.37500,2.298130e-04,-2.142025e-04,2.45467
5.87500,1.37500,3.281005e-04,-2.636431e-04,2.49589
-5.87500,1.62500,2.755371e-04,-6.467730e-05,0.84551
-5.62500,1.62500,2.705076e-04,5.591791e-05,0.84041
-5.37500,1.62500,3.377999e-04,-3.157632e-04,2.58836
-5.12500,1.62500,3.993035e-04,4.572138e-04,1.20596
-4.87500,1.62500,4.241329e-04,-2.730797e-04,2.92026
-4.62500,1.62500,6.671721e-04,-1.745770e-03,2.84223
-4.37500,1.62500,5.692985e-04,-1.159911e-03,2.32344
-4.12500,1.62500,7.731267e-04,-1.058254e-03,2.09294
-3.87500,1.62500,9.343037e-04,-1.484936e-03,2.34364
-3.62500,1.62500,7.460332e-04,-8.308140e-04,1.68043
-3.37500,1.62500,1.225376e-03,-3.164664e-03,2.98066
-3.12500,1.62500,1.818067e-03,-5.091004e-03,3.68822
-2.87500,1.62500,2.569478e-03,-7.640981e-03,3.08856
-2.62500,1.62500,2.469134e-03,-2.474405e-03,1.61758
-2.37500,1.62500,2.642214e-03,-1.568682e-03,2.07701
-2.12500,1.62500,3.009784e-03,-6.813996e-03,3.44860
-1.87500,1.62500,2.930879e-03,-4.129950e-03,4.25909
-1.62500,1.62500,3.847194e-03,-1.604368e-03,4.64330
-1.37500,1.62500,4.391012e-03,-8.257973e-04,4.79588
-1.12500,1.62500,4.661210e-03,-4.453677e-03,5.35349
-0.87500,1.62500,4.826445e-03,-6.411301e-03,5.27929
-0.62500,1.62500,3.677094e-03,-4.721436e-03,5.08234
-0.37500,1.62500,4.086255e-03,-5.073996e-03,5.36328
-0.12500,1.62500,4.222251e-03,-7.608843e-03,5.57000
0.12500,1.62500,4.894073e-03,-5.271178e-03,5.06124
0.37500,1.62500,4.613749e-03,-2.231766e-03,5.29648
0.62500,1.62500,4.967679e-03,-4.158979e-03,5.24249
0.87500,1.62500,3.372904e-03,-3.483521e-03,5.29167
1.12500,1.62500,3.318366e-03,-4.236450e-03,4.64058
1.37500,1.62500,3.603683e-03,-3.828177e-03,4.50158
1.62500,1.62500,3.192200e-03,-2.984607e-03,4.23391
1.87500,1.62500,3.157761e-03,-5.687566e-03,3.26450
2.12500,1.62500,2.283685e-03,-3.615470e-03,2.38004
2.37500,1.62500,2.220105e-03,8.114785e-04,1.36325
2.62500,1.62500,2.116965e-03,3.472848e-03,1.78817
2.87500,1.62500,2.120230e-03,3.146095e-03,1.78437
3.12500,1.62500,1.627431e-03,5.337248e-04,1.09336
3.37500,1.62500,1.129240e-03,1.399166e-03,1.44825
3.62500,1.62500,1.244300e-03,1.393417e-03,1.16130
3.87500,1.62500,8.147883e-04,-3.120191e-04,0.66496
4.12500,1.62500,9.774531e-04,-6.720477e-04,1.83383
4.37500,1.62500,6.383491e-04,-3.560075e-05,1.47214
4.62500,1.62500,4.441262e-04,2.839364e-04,1.33914
4.87500,1.62500,7.467082e-04,-6.673990e-04,0.95684
5.12500,1.62500,4.185888e-04,-2.252001e-05,0.62303
5.37500,1.62500,2.820416e-04,1.296629e-05,1.14545
5.62500,1.62500,3.635763e-04,-4.458038e-04,1.60574
5.87500,1.62500,4.102097e-04,1.972943e-04,1.10187
-5.87500,1.87500,2.486825e-04,2.506587e-05,1.07172
-5.62500,1.87500,2.672734e-04,-7.122934e-04,2.69866
-5.37500,1.87500,3.648276e-04,-3.874936e-04,1.42790
-5.12500,1.87500,3.387390e-04,-1.601739e-04,2.24393
-4.87500,1.87500,4.128465e-04,-5.761027e-04,1.67615
-4.62500,1.87500,3.654611e-04,-5.516526e-04,2.12204
-4.37500,1.87500,4.230512e-04,-3.958682e-05,1.30131
-4.12500,1.87500,5.159132e-04,8.100446e-04,1.61081
-3.87500,1.87500,7.821606e-04,-5.266988e-04,1.47636
-3.62500,1.87500,6.550436e-04,-1.367217e-03,2.87517
-3.37500,1.87500,5.855805e-04,-6.799327e-04,1.76531
-3.12500,1.87500,8.729409e-04,-1.984701e-03,2.61721
-2.87500,1.87500,1.365460e-03,-2.101838e-03,1.96368
-2.62500,1.87500,1.744288e-03,-1.492464e-03,2.07753
-2.37500,1.87500,1.863864e-03,-2.894552e-03,2.05052
-2.12500,1.87500,1.918277e-03,-3.200940e-03,2.91185
-1.87500,1.87500,1.904573e-03,-1.729675e-03,3.38547
-1.62500,1.87500,2.894656e-03,-5.915976e-04,3.97246
-1.37500,1.87500,2.763715e-03,-2.182083e-03,3.93584
-1.12500,1.87500,2.629067e-03,-3.190835e-03,4.31027
-0.87500,1.87500,3.096313e-03,-4.799533e-03,5.01777
-0.62500,1.87500,3.160519e-03,-3.329785e-03,4.82167
-0.37500,1.87500,3.033567e-03,-2.830879e-03,5.15761
-0.12500,1.87500,3.219312e-03,-4.432423e-03,4.93109
0.12500,1.87500,3.125041e-03,-3.726133e-03,4.88999
0.37500,1.87500,2.555961e-03,-3.781823e-04,4.42202
0.62500,1.87500,3.269376e-03,-2.370787e-03,4.48221
0.87500,1.87500,2.523677e-03,-2.637539e-03,4.42783
1.12500,1.87500,2.383624e-03,-3.284896e-03,4.25411
1.37500,1.87500,2.517314e-03,-3.275689e-03,3.94933
1.62500,1.87500,2.167423e-03,-3.169906e-03,3.31728
1.87500,1.87500,1.791209e-03,-3.691149e-03,3.49820
2.12500,1.87500,1.661101e-03,-4.163839e-04,1.99036
2.37500,1.87500,1.467732e-03,-7.337308e-05,1.33622
2.62500,1.87500,1.558884e-03,1.378440e-03,0.98115
2.87500,1.87500,1.194682e-03,3.371232e-04,0.71623
3.12500,1.87500,1.215682e-03,-8.419849e-06,0.58917
3.37500,1.87500,1.031292e-03,5.114921e-04,1.19597
3.62500,1.87500,9.378788e-04,1.101943e-04,0.84066
3.87500,1.87500,5.555239e-04,-9.310845e-05,1.21655
4.12500,1.87500,4.271740e-04,-1.923392e-04,1.39459
4.37500,1.87500,4.598998e-04,3.840442e-05,0.49470
4.62500,1.87500,3.755670e-04,-1.160030e-04,0.40538
4.87500,1.87500,3.529179e-04,-8.340363e-05,1.20175
5.12500,1.87500,2.012222e-04,-2.577748e-05,1.41955
5.37500,1.87500,3.187144e-04,2.346687e-04,1.62767
5.62500,1.87500,2.768386e-04,1.467273e-04,1.09010
5.87500,1.87500,2.716451e-04,2.023266e-04,1.72553
-5.87500,2.12500,3.989011e-04,-4.624386e-04,1.39898
-5.62500,2.12500,2.249697e-04,2.698704e-04,2.04601
-5.37500,2.12500,1.720933e-04,2.444072e-04,3.11494
-5.12500,2.12500,2.547658e-04,6.979076e-05,1.21930
-4.87500,2.12500,3.450082e-04,2.384543e-04,0.78984
-4.62500,2.12500,3.203561e-04,1.792443e-04,0.83141
-4.37500,2.12500,3.755569e-04,2.694624e-04,1.42661
-4.12500,2.12500,3.084269e-04,3.305185e-04,1.14422
-3.87500,2.12500,6.959306e-04,3.029951e-05,1.62427
-3.62500,2.12500,3.973570e-04,3.565953e-04,1.47395
-3.37500,2.12500,4.773382e-04,2.127920e-04,1.97490
-3.12500,2.12500,4.914580e-04,-3.841014e-04,1.74048
-2.87500,2.12500,6.621391e-04,-3.133696e-04,1.32459
-2.62500,2.12500,1.132919e-03,-5.786505e-04,2.05923
-2.37500,2.12500,1.202059e-03,-9.751523e-04,1.25734
-2.12500,2.12500,1.258797e-03,-1.867196e-03,2.36233
-1.87500,2.12500,1.654039e-03,-1.980486e-03,2.57996
-1.62500,2.12500,2.083049e-03,-2.361573e-03,3.16401
-1.37500,2.12500,2.193320e-03,-4.829146e-03,4.12003
-1.12500,2.12500,1.774398e-03,-2.412121e-03,4.08835
-0.87500,2.12500,2.269356e-03,-3.141933e-03,4.85024
-0.62500,2.12500,2.444477e-03,-1.398539e-03,4.66342
-0.37500,2.12500,2.372590e-03,-1.823438e-03,4.68457
-0.12500,2.12500,2.205202e-03,-1.723107e-03,3.87289
0.12500,2.12500,1.910460e-03,-1.602470e-03,4.47999
0.37500,2.12500,1.696930e-03,-1.831172e-03,3.92264
0.62500,2.12500,1.564100e-03,-1.333905e-03,3.80719
0.87500,2.12500,2.049957e-03,-2.068883e-03,3.63203
1.12500,2.12500,1.778290e-03,-1.859249e-03,3.62031
1.37500,2.12500,1.466152e-03,-2.689000e-03,3.08268
1.62500,2.12500,1.581374e-03,-2.965389e-03,3.65395
1.87500,2.12500,1.447996e-03,-2.721089e-03,2.77632
2.12500,2.12500,1.305096e-03,-2.634286e-03,2.24497
2.37500,2.12500,8.006056e-04,-2.122155e-04,0.65267
2.62500,2.12500,1.075203e-03,-5.863531e-04,2.44127
2.87500,2.12500,8.936015e-04,2.305434e-04,1.40283
3.12500,2.12500,8.272879e-04,-1.656204e-04,0.59350
3.37500,2.12500,6.298665e-04,-9.563755e-04,1.87542
3.62500,2.12500,4.945889e-04,9.874126e-06,2.19265
3.87500,2.12500,4.134789e-04,9.140011e-04,3.12077
4.12500,2.12500,3.549486e-04,1.718591e-04,1.31807
4.37500,2.12500,3.240957e-04,-8.452382e-05,1.54004
4.62500,2.12500,3.688209e-04,-6.405623e-04,2.72777
4.87500,2.12500,3.791513e-04,-9.322309e-04,3.63784
5.12500,2.12500,3.167236e-04,-3.332426e-05,1.22026
5.37500,2.12500,3.539184e-04,-1.784128e-05,0.86878
5.62500,2.12500,2.939937e-04,-3.562562e-04,1.82018
5.87500,2.12500,2.168814e-04,2.101467e-04,1.70781
-5.87500,2.37500,3.014826e-04,-3.526015e-04,2.47962
-5.62500,2.37500,2.919060e-04,7.809293e-05,1.34310
-5.37500,2.37500,2.431023e-04,-2.268605e-04,2.33805
-5.12500,2.37500,2.413700e-04,2.519223e-04,1.37937
-4.87500,2.37500,2.510882e-04,4.210656e-04,1.75074
-4.62500,2.37500,4.041785e-04,-3.508525e-05,1.45933
-4.37500,2.37500,2.657756e-04,-7.931908e-05,1.39758
-4.12500,2.37500,3.164027e-04,-3.874616e-04,2.14880
-3.87500,2.37500,3.842004e-04,-5.321617e-06,0.45291
-3.62500,2.37500,5.316521e-04,-2.324332e-04,1.49254
-3.37500,2.37500,4.788266e-04,4.876860e-04,1.65699
-3.12500,2.37500,2.648297e-04,2.370392e-04,1.01451
-2.87500,2.37500,4.372253e-04,3.464802e-04,3.30993
-2.62500,2.37500,5.866026e-04,1.898400e-05,1.04669
-2.37500,2.37500,8.460842e-04,-1.738819e-03,2.24404
-2.12500,2.37500,8.146963e-04,-8.813646e-04,1.68330
-1.87500,2.37500,8.764867e-04,-9.368886e-04,2.36237
-1.62500,2.37500,1.130748e-03,-1.089980e-03,2.40316
-1.37500,2.37500,1.044317e-03,-1.235207e-03,4.13210
-1.12500,2.37500,1.402513e-03,-9.135698e-04,2.86342
-0.87500,2.37500,1.435145e-03,-8.826233e-04,2.96323
-0.62500,2.37500,2.126671e-03,-2.205698e-03,3.82387
-0.37500,2.37500,1.928689e-03,-2.697595e-04,4.18695
-0.12500,2.37500,2.069261e-03,-5.463215e-04,3.41477
0.12500,2.37500,1.815021e-03,-5.597124e-05,4.18789
0.37500,2.37500,9.321105e-04,-6.044924e-04,3.75320
0.62500,2.37500,1.037789e-03,-1.227921e-03,3.14881
0.87500,2.37500,1.033189e-03,-6.844857e-04,1.78699
1.12500,2.37500,8.387826e-04,-1.446664e-04,2.67665
1.37500,2.37500,9.031358e-04,-1.288735e-03,2.11333
1.62500,2.37500,1.004006e-03,-2.029973e-03,2.29380
1.87500,2.37500,8.585431e-04,-1.727078e-03,2.38086
2.12500,2.37500,9.464548e-04,-2.984019e-03,3.28774
2.37500,2.37500,5.855286e-04,-3.180418e-04,0.75858
2.62500,2.37500,6.486133e-04,3.013216e-04,1.74151
2.87500,2.37500,7.679529e-04,3.597061e-04,1.79201
3.12500,2.37500,7.998592e-04,-2.071015e-04,1.35433
3.37500,2.37500,5.858542e-04,-6.377660e-04,1.44272
3.62500,2.37500,4.206304e-04,2.179384e-05,2.11923
3.87500,2.37500,4.380430e-04,6.540713e-04,2.21736
4.12500,2.37500,5.452670e-04,4.678125e-04,1.44749
4.37500,2.37500,4.592691e-04,-2.641829e-04,0.89268
4.62500,2.37500,4.148175e-04,2.212487e-04,1.24262
4.87500,2.37500,3.024434e-04,1.889292e-04,1.51698
5.12500,2.37500,3.328028e-04,-5.824080e-04,2.32674
5.37500,2.37500,2.888127e-04,-2.320608e-04,1.86960
5.62500,2.37500,2.435833e-04,-4.362761e-05,1.16347
5.87500,2.37500,1.813363e-04,-2.529735e-05,1.76408
-5.87500,2.62500,2.028815e-04,-9.244513e-05,1.86551
-5.62500,2.62500,2.930947e-04,-4.723711e-04,1.76584
-5.37500,2.62500,3.866061e-04,-4.956758e-04,1.51113
-5.12500,2.62500,3.205790e-04,-5.493339e-04,1.90855
-4.87500,2.62500,2.593841e-04,-2.600343e-05,1.12689
-4.62500,2.62500,2.869998e-04,-5.277291e-05,1.24644
-4.37500,2.62500,2.304237e-04,7.493551e-05,1.31096
-4.12500,2.62500,1.746235e-04,-3.933672e-04,2.34851
-3.87500,2.62500,2.585511e-04,-4.514376e-04,2.38800
-3.62500,2.62500,5.362002e-04,-2.361484e-04,0.90076
-3.37500,2.62500,4.840078e-04,4.351055e-04,1.78249
-3.12500,2.62500,3.532351e-04,1.816940e-04,2.24498
-2.87500,2.62500,4.549389e-04,2.340484e-04,1.57078
-2.62500,2.62500,4.067809e-04,2.865536e-04,1.12544
-2.37500,2.62500,5.692565e-04,-5.290180e-04,1.62911
-2.12500,2.62500,4.174665e-04,-3.381856e-04,2.01896
-1.87500,2.62500,4.401037e-04,-2.277178e-04,1.83589
-1.62500,2.62500,5.852281e-04,1.625411e-04,1.61234
-1.37500,2.62500,6.772691e-04,-8.667059e-04,1.66127
-1.12500,2.62500,7.725599e-04,-1.847318e-04,1.90653
-0.87500,2.62500,8.261609e-04,2.264192e-04,1.44612
-0.62500,2.62500,8.546211e-04,2.552660e-04,3.25365
-0.37500,2.62500,8.824009e-04,-8.425450e-04,2.54712
-0.12500,2.62500,1.507780e-03,5.678260e-04,2.47205
0.12500,2.62500,1.405996e-03,9.754658e-04,2.98906
0.37500,2.62500,7.911954e-04,-1.501059e-04,2.70746
0.62500,2.62500,4.994410e-04,-9.150981e-04,2.80286
0.87500,2.62500,6.942138e-04,-4.918743e-04,1.62216
1.12500,2.62500,7.168664e-04,2.817519e-04,2.97595
1.37500,2.62500,4.993823e-04,-2.638287e-04,0.81394
1.62500,2.62500,4.961572e-04,-5.000985e-04,1.66178
1.87500,2.62500,5.706671e-04,-9.990805e-04,2.22545
2.12500,2.62500,4.537238e-04,-1.967212e-04,2.43268
2.37500,2.62500,6.062629e-04,-1.061591e-04,0.68982
2.62500,2.62500,5.581726e-04,1.481135e-05,0.43827
2.87500,2.62500,6.574439e-04,4.370777e-04,0.90602
3.12500,2.62500,4.566365e-04,-2.045972e-04,1.12536
3.37500,2.62500,3.619904e-04,-6.850365e-04,2.27907
3.62500,2.62500,3.427838e-04,-2.283926e-05,0.69453
3.87500,2.62500,5.828704e-04,-2.242549e-04,0.47961
4.12500,2.62500,4.344203e-04,-1.771639e-05,0.56498
4.37500,2.62500,3.678394e-04,3.434153e-04,1.12536
4.62500,2.62500,5.215987e-04,-4.255079e-04,0.86183
4.87500,2.62500,3.024932e-04,-3.863495e-05,0.73414
5.12500,2.62500,2.350475e-04,1.346996e-04,2.64877
5.37500,2.62500,1.431876e-04,-3.905868e-05,1.66388
5.62500,2.62500,2.596647e-04,2.801360e-04,2.12898
5.87500,2.62500,1.685759e-04,-7.386256e-05,2.07137
-5.87500,2.87500,1.751210e-04,-1.910488e-04,1.39165
-5.62500,2.87500,1.449877e-04,-5.160496e-05,0.74660
-5.37500,2.87500,2.743708e-04,-4.200866e-04,1.86791
-5.12500,2.87500,2.133000e-04,-1.829036e-04,2.26450
-4.87500,2.87500,2.906118e-04,4.021640e-04,2.09400
-4.62500,2.87500,2.808974e-04,8.068832e-04,3.57556
-4.37500,2.87500,2.353103e-04,-1.155393e-04,1.55626
-4.12500,2.87500,2.584508e-04,-4.028468e-04,1.71997
-3.87500,2.87500,4.268007e-04,-7.852097e-04,3.37210
-3.62500,2.87500,3.132264e-04,4.685071e-04,2.28216
-3.37500,2.87500,5.738268e-04,8.624527e-04,1.53948
-3.12500,2.87500,5.774551e-04,2.888393e-04,1.66506
-2.87500,2.87500,3.787076e-04,3.100015e-04,1.41752
-2.62500,2.87500,3.456438e-04,4.419413e-04,1.32301
-2.37500,2.87500,3.684056e-04,1.946953e-04,0.98550
-2.12500,2.87500,5.111408e-04,-2.615165e-04,1.95436
-1.87500,2.87500,4.253845e-04,-1.784018e-04,0.55193
-1.62500,2.87500,4.969233e-04,-1.385359e-04,1.39941
-1.37500,2.87500,4.251693e-04,3.037930e-04,1.37024
-1.12500,2.87500,5.128056e-04,1.264275e-04,0.34044
-0.87500,2.87500,6.242943e-04,4.788618e-04,0.97519
-0.62500,2.87500,7.427405e-04,-2.303693e-04,0.70148
-0.37500,2.87500,3.108153e-04,-2.899612e-04,1.71635
-0.12500,2.87500,8.889208e-04,-4.203026e-05,1.88671
0.12500,2.87500,8.778662e-04,-5.982579e-04,1.92083
0.37500,2.87500,6.135690e-04,-1.729482e-04,2.18018
0.62500,2.87500,4.284994e-04,-3.098446e-04,1.69064
0.87500,2.87500,3.139617e-04,-1.644729e-04,0.53621
1.12500,2.87500,5.996267e-04,-2.034230e-04,1.41668
1.37500,2.87500,4.488370e-04,3.678620e-05,1.33085
1.62500,2.87500,5.638588e-04,-2.569473e-05,1.17491
1.87500,2.87500,4.108506e-04,1.644533e-04,2.89718
2.12500,2.87500,4.610336e-04,6.160451e-05,3.02465
2.37500,2.87500,4.527903e-04,-3.699452e-04,1.17241
2.62500,2.87500,3.682417e-04,-2.646891e-04,0.95419
2.87500,2.87500,2.875835e-04,2.366081e-04,1.32946
3.12500,2.87500,1.999103e-04,2.232098e-04,2.55784
3.37500,2.87500,3.467674e-04,-9.198565e-04,2.67089
3.62500,2.87500,3.910261e-04,-2.574965e-04,0.79104
3.87500,2.87500,5.263083e-04,-5.406699e-04,1.84868
4.12500,2.87500,3.779084e-04,-2.160512e-04,1.30340
4.37500,2.87500,4.036178e-04,-5.616508e-04,1.78389
4.62500,2.87500,4.446576e-04,-4.739774e-04,1.68239
4.87500,2.87500,2.714062e-04,2.377936e-04,1.22784
5.12500,2.87500,1.157091e-04,5.306841e-05,2.33229
5.37500,2.87500,2.705234e-04,-3.672708e-05,2.14028
5.62500,2.87500,2.675707e-04,-2.292802e-04,1.32183
5.87500,2.87500,1.829125e-04,-2.188930e-04,1.39820
