x,z,n,fz,localF
4.37500,-0.87500,6.446970e-04,1.893029e-03,4.92960
4.62500,-0.87500,1.110613e-03,1.890279e-04,5.13121
4.87500,-0.87500,6.192538e-04,1.434116e-03,4.18078
5.12500,-0.87500,5.940765e-04,6.505577e-04,3.67023
5.37500,-0.87500,4.060468e-04,4.552851e-04,3.84369
5.62500,-0.87500,1.141515e-03,3.287187e-03,5.14670
5.87500,-0.87500,1.187597e-03,-7.082230e-04,5.00840
-5.87500,-0.62500,1.056262e-03,-8.096718e-04,4.42798
-5.62500,-0.62500,8.516707e-04,9.530105e-04,4.17492
-5.37500,-0.62500,7.648337e-04,1.679347e-04,4.56082
-5.12500,-0.62500,7.410826e-04,1.221227e-03,5.23338
-4.87500,-0.62500,6.678517e-04,-4.713342e-04,5.16960
-4.62500,-0.62500,7.208891e-04,5.817932e-04,4.17404
-4.37500,-0.62500,1.068109e-03,1.344645e-03,4.14894
-4.12500,-0.62500,1.458790e-03,-1.783152e-03,4.87938
-3.87500,-0.62500,1.245325e-03,-4.519375e-04,5.21992
-3.62500,-0.62500,3.155566e-03,8.385901e-04,5.66933
-3.37500,-0.62500,3.712785e-03,-1.557354e-03,5.52218
-3.12500,-0.62500,2.010105e-03,-7.729264e-04,5.71357
-2.87500,-0.62500,1.591398e-03,3.826646e-04,5.55244
-2.62500,-0.62500,4.137703e-03,6.299939e-04,5.54050
-2.37500,-0.62500,5.113543e-03,-9.873972e-04,5.32262
-2.12500,-0.62500,3.798243e-03,6.695998e-04,5.37594
-1.87500,-0.62500,4.824238e-03,3.240042e-03,5.73678
-1.62500,-0.62500,5.729290e-03,6.901974e-03,5.71457
-1.37500,-0.62500,5.539546e-03,6.469887e-03,5.81636
-1.12500,-0.62500,7.024998e-03,6.103745e-03,5.86860
-0.87500,-0.62500,6.707314e-03,9.850164e-03,5.80397
-0.62500,-0.62500,4.750977e-03,7.129657e-03,5.93745
-0.37500,-0.62500,6.117352e-03,5.648805e-03,5.67942
-0.12500,-0.62500,6.664998e-03,6.197666e-03,5.77285
0.12500,-0.62500,7.253275e-03,1.069102e-02,5.79501
0.37500,-0.62500,6.183335e-03,9.275604e-03,5.82551
0.62500,-0.62500,5.806913e-03,7.987772e-03,5.79002
0.87500,-0.62500,4.631533e-03,7.174750e-03,5.63893
1.12500,-0.62500,4.568938e-03,5.017999e-03,5.58093
1.37500,-0.62500,2.779786e-03,3.814927e-03,5.22873
1.62500,-0.62500,4.253961e-03,5.688153e-03,5.50966
1.87500,-0.62500,3.155089e-03,5.901184e-03,5.36106
2.12500,-0.62500,2.693858e-03,4.183197e-03,5.40483
2.37500,-0.62500,2.193440e-03,2.533691e-03,5.31852
2.62500,-0.62500,3.180413e-03,2.104142e-03,5.16186
2.87500,-0.62500,4.610746e-03,1.922464e-03,5.56514
3.12500,-0.62500,3.629626e-03,3.978489e-04,5.49760
3.37500,-0.62500,4.096414e-03,2.946920e-03,5.38316
3.62500,-0.62500,3.609753e-03,-1.763870e-04,5.71779
3.87500,-0.62500,4.480194e-03,2.782484e-03,5.58039
4.12500,-0.62500,3.325651e-03,2.067528e-03,5.46778
4.37500,-0.62500,1.192189e-03,1.901245e-03,5.03398
4.62500,-0.62500,7.439585e-04,1.182579e-03,4.74079
4.87500,-0.62500,1.511474e-03,2.098387e-03,5.06812
5.12500,-0.62500,6.512560e-04,5.286074e-04,4.42567
5.37500,-0.62500,4.035487e-04,4.099723e-04,2.74445
5.62500,-0.62500,7.605947e-04,1.107181e-03,3.87026
5.87500,-0.62500,1.395301e-03,-1.160043e-03,4.73648
-5.87500,-0.37500,9.887107e-04,-1.543450e-03,4.92980
-5.62500,-0.37500,1.465316e-03,-5.108212e-04,5.09419
-5.37500,-0.37500,1.095160e-03,-1.791042e-03,5.17330
-5.12500,-0.37500,1.751832e-03,-2.070084e-03,5.32348
-4.87500,-0.37500,1.535581e-03,-1.740392e-03,4.99181
-4.62500,-0.37500,8.687100e-04,-5.533744e-04,4.12720
-4.37500,-0.37500,1.062153e-03,-2.422167e-04,4.66112
-4.12500,-0.37500,2.350554e-03,2.047316e-03,5.47842
-3.87500,-0.37500,1.637749e-03,1.654575e-03,5.64265
-3.62500,-0.37500,2.270783e-03,-7.610313e-04,5.42427
-3.37500,-0.37500,3.932786e-03,-2.739858e-03,5.42725
-3.12500,-0.37500,2.887025e-03,-2.383749e-03,5.58363
-2.87500,-0.37500,3.107118e-03,2.683296e-03,5.38220
-2.62500,-0.37500,5.099761e-03,2.274677e-03,5.72150
-2.37500,-0.37500,5.635358e-03,4.712163e-03,5.73496
-2.12500,-0.37500,5.100914e-03,4.502222e-04,5.61204
-1.87500,-0.37500,5.435195e-03,5.800182e-04,5.72503
-1.62500,-0.37500,6.484766e-03,1.762987e-03,5.83694
-1.37500,-0.37500,4.872203e-03,2.370602e-03,5.76185
-1.12500,-0.37500,5.349882e-03,3.251684e-04,5.84417
-0.87500,-0.37500,5.481535e-03,1.345575e-03,5.68864
-0.62500,-0.37500,4.234096e-03,5.414001e-03,5.86441
-0.37500,-0.37500,4.723343e-03,4.263721e-03,5.62092
-0.12500,-0.37500,5.509916e-03,7.714723e-03,5.77877
0.12500,-0.37500,6.217849e-03,1.100495e-02,5.85524
0.37500,-0.37500,4.929120e-03,6.185899e-03,5.74487
0.62500,-0.37500,4.224339e-03,8.988275e-03,5.74214
0.87500,-0.37500,3.546338e-03,7.215681e-03,5.58384
1.12500,-0.37500,2.248383e-03,3.241767e-03,5.48667
1.37500,-0.37500,3.450654e-03,5.507641e-03,5.62036
1.62500,-0.37500,4.265437e-03,5.208239e-03,5.68010
1.87500,-0.37500,4.070952e-03,5.454224e-03,5.59708
2.12500,-0.37500,3.425767e-03,3.146029e-03,5.74877
2.37500,-0.37500,3.764459e-03,3.945631e-03,5.41008
2.62500,-0.37500,3.011643e-03,2.932112e-03,5.37662
2.87500,-0.37500,3.725096e-03,4.171188e-03,5.43382
3.12500,-0.37500,2.792905e-03,3.221941e-03,5.36627
3.37500,-0.37500,3.990055e-03,-9.873250e-05,5.60110
3.62500,-0.37500,2.152469e-03,-8.806169e-04,4.96985
3.87500,-0.37500,3.632128e-03,2.246035e-03,5.52817
4.12500,-0.37500,3.050916e-03,-9.281220e-04,5.56566
4.37500,-0.37500,1.897563e-03,1.317557e-03,5.44760
4.62500,-0.37500,1.003526e-03,1.119329e-03,3.81616
4.87500,-0.37500,1.386660e-03,1.016106e-03,4.81998
5.12500,-0.37500,1.068957e-03,1.328291e-03,5.35875
5.37500,-0.37500,1.141080e-03,5.274246e-04,5.18156
5.62500,-0.37500,8.593828e-04,6.101817e-04,4.13644
5.87500,-0.37500,5.331841e-04,-4.091957e-04,3.36467
-5.87500,-0.12500,1.180823e-03,2.172870e-03,5.21157
-5.62500,-0.12500,1.400340e-03,1.156043e-03,5.05505
-5.37500,-0.12500,8.252229e-04,-4.214649e-04,4.70880
-5.12500,-0.12500,1.836151e-03,-1.263797e-03,4.79555
-4.87500,-0.12500,1.862821e-03,-1.247348e-03,5.00256
-4.62500,-0.12500,1.310209e-03,1.457411e-04,4.53006
-4.37500,-0.12500,1.639452e-03,-4.124061e-04,4.49301
-4.12500,-0.12500,4.362460e-03,6.379503e-03,5.57207
-3.87500,-0.12500,2.342151e-03,3.294428e-03,5.33618
-3.62500,-0.12500,1.854472e-03,1.654056e-03,5.27428
-3.37500,-0.12500,3.477540e-03,2.353083e-03,5.40222
-3.12500,-0.12500,2.901622e-03,9.701148e-04,5.23152
-2.87500,-0.12500,2.997941e-03,2.072079e-03,4.93739
-2.62500,-0.12500,3.370081e-03,2.475152e-03,5.63149
-2.37500,-0.12500,4.675721e-03,4.142142e-03,5.89771
-2.12500,-0.12500,6.185560e-03,1.182403e-03,5.91531
-1.87500,-0.12500,6.714628e-03,-1.428554e-03,5.86205
-1.62500,-0.12500,6.912003e-03,8.346245e-04,5.82970
-1.37500,-0.12500,5.006478e-03,4.445131e-03,5.62922
-1.12500,-0.12500,3.648000e-03,1.888147e-03,5.73528
-0.87500,-0.12500,4.790041e-03,4.085603e-03,5.67233
-0.62500,-0.12500,4.392602e-03,5.555077e-03,5.54501
-0.37500,-0.12500,4.362875e-03,4.751427e-03,5.64806
-0.12500,-0.12500,4.213536e-03,8.708725e-03,5.74379
0.12500,-0.12500,4.834812e-03,8.407189e-03,5.74320
0.37500,-0.12500,4.102542e-03,4.561721e-03,5.76154
0.62500,-0.12500,4.271433e-03,6.217762e-03,5.71186
0.87500,-0.12500,4.921844e-03,4.854624e-03,5.75701
1.12500,-0.12500,3.213303e-03,1.811643e-03,5.64350
1.37500,-0.12500,3.894671e-03,2.433096e-03,5.69364
1.62500,-0.12500,5.691726e-03,5.182824e-03,5.80270
1.87500,-0.12500,5.874771e-03,2.994435e-03,5.86466
2.12500,-0.12500,5.118619e-03,1.706637e-03,5.90485
2.37500,-0.12500,4.732680e-03,4.939044e-03,5.61409
2.62500,-0.12500,4.716026e-03,7.939625e-03,5.54221
2.87500,-0.12500,2.911176e-03,3.576617e-03,5.56894
3.12500,-0.12500,3.633103e-03,1.163692e-03,5.71291
3.37500,-0.12500,4.769916e-03,8.687542e-04,5.75980
3.62500,-0.12500,1.981623e-03,2.617279e-03,4.97827
3.87500,-0.12500,2.985341e-03,5.553994e-03,5.16465
4.12500,-0.12500,3.959819e-03,3.545451e-03,5.66995
4.37500,-0.12500,1.865560e-03,-1.358081e-03,5.24832
4.62500,-0.12500,4.550188e-04,-2.280833e-04,3.57131
4.87500,-0.12500,1.850700e-03,2.080661e-03,4.94916
5.12500,-0.12500,1.577646e-03,9.892121e-04,5.09237
5.37500,-0.12500,2.112051e-03,-6.665822e-04,5.49298
5.62500,-0.12500,1.740116e-03,8.624332e-04,5.22218
5.87500,-0.12500,1.234700e-03,-1.408941e-03,5.28303
-5.87500,0.12500,1.209763e-03,-1.622736e-03,4.10688
-5.62500,0.12500,5.200237e-04,-7.317313e-04,4.07207
-5.37500,0.12500,8.999798e-04,5.678733e-04,5.04550
-5.12500,0.12500,1.627447e-03,2.969266e-04,5.14482
-4.87500,0.12500,2.320601e-03,4.559711e-03,5.77556
-4.62500,0.12500,1.903455e-03,2.650341e-03,5.70685
-4.37500,0.12500,1.343677e-03,-6.063987e-05,4.96527
-4.12500,0.12500,3.961578e-03,3.767938e-03,5.50772
-3.87500,0.12500,2.105192e-03,2.224338e-03,5.17374
-3.62500,0.12500,1.419371e-03,1.535950e-03,5.39214
-3.37500,0.12500,2.414787e-03,3.529703e-03,5.24662
-3.12500,0.12500,2.543362e-03,4.198500e-03,5.21943
-2.87500,0.12500,1.693159e-03,2.204486e-03,5.39797
-2.62500,0.12500,2.961017e-03,5.021138e-03,5.42756
-2.37500,0.12500,4.136181e-03,3.122732e-03,5.75415
-2.12500,0.12500,4.564421e-03,1.021187e-03,5.86914
-1.87500,0.12500,5.256261e-03,3.404301e-03,5.71858
-1.62500,0.12500,6.480396e-03,6.989591e-03,5.84542
-1.37500,0.12500,5.573288e-03,6.815111e-03,5.77741
-1.12500,0.12500,3.933079e-03,2.475927e-03,5.69703
-0.87500,0.12500,4.741791e-03,3.915813e-03,5.64256
-0.62500,0.12500,4.056269e-03,4.797622e-03,5.55339
-0.37500,0.12500,5.294696e-03,6.201660e-03,5.79936
-0.12500,0.12500,6.005992e-03,9.374546e-03,5.84354
0.12500,0.12500,4.224431e-03,5.217315e-03,5.67171
0.37500,0.12500,3.842380e-03,4.427809e-03,5.53893
0.62500,0.12500,5.262743e-03,7.723626e-03,5.81169
0.87500,0.12500,6.926827e-03,1.034357e-02,5.79003
1.12500,0.12500,6.168043e-03,7.831778e-03,5.79734
1.37500,0.12500,6.103540e-03,4.396735e-03,5.76543
1.62500,0.12500,7.279638e-03,1.859565e-03,5.87668
1.87500,0.12500,6.255987e-03,4.935335e-04,5.79042
2.12500,0.12500,5.918978e-03,1.651392e-03,5.64781
2.37500,0.12500,3.935238e-03,1.474417e-03,5.58771
2.62500,0.12500,4.669302e-03,7.839492e-03,5.41329
2.87500,0.12500,3.576668e-03,5.889975e-03,5.66865
3.12500,0.12500,3.872849e-03,1.673190e-03,5.58511
3.37500,0.12500,4.962321e-03,2.316927e-05,5.74023
3.62500,0.12500,2.461814e-03,1.885959e-03,5.39277
3.87500,0.12500,1.565077e-03,2.110377e-03,5.29409
4.12500,0.12500,4.036682e-03,5.213250e-03,5.35488
4.37500,0.12500,1.691840e-03,8.733610e-04,4.54509
4.62500,0.12500,1.048658e-03,1.137092e-03,4.93457
4.87500,0.12500,1.859652e-03,6.718837e-04,5.26683
5.12500,0.12500,1.652438e-03,-8.436403e-04,5.45201
5.37500,0.12500,1.735591e-03,-1.515998e-03,5.77774
5.62500,0.12500,1.275555e-03,2.302400e-04,5.42589
5.87500,0.12500,1.256314e-03,-8.387917e-04,5.60310
-5.87500,0.37500,9.254930e-04,-1.367749e-03,4.28960
-5.62500,0.37500,7.769253e-04,-2.033961e-03,4.42544
-5.37500,0.37500,9.333761e-04,7.459848e-04,4.82552
-5.12500,0.37500,2.424870e-03,3.618652e-03,5.74568
-4.87500,0.37500,3.121057e-03,5.362507e-03,5.26464
-4.62500,0.37500,2.377836e-03,2.869468e-03,5.21964
-4.37500,0.37500,2.887058e-03,1.325759e-03,5.41517
-4.12500,0.37500,3.491390e-03,2.030028e-03,5.62457
-3.87500,0.37500,2.655804e-03,2.333706e-03,5.37466
-3.62500,0.37500,1.850281e-03,5.765218e-05,5.37119
-3.37500,0.37500,2.444529e-03,1.803555e-03,5.52676
-3.12500,0.37500,2.685804e-03,4.612041e-03,5.33789
-2.87500,0.37500,2.287971e-03,1.598562e-03,5.16421
-2.62500,0.37500,2.865225e-03,3.221624e-03,5.27287
-2.37500,0.37500,4.388762e-03,6.448788e-03,5.71210
-2.12500,0.37500,4.964839e-03,3.630669e-03,5.69559
-1.87500,0.37500,3.927723e-03,3.927429e-03,5.69314
-1.62500,0.37500,3.610096e-03,6.422605e-03,5.70514
-1.37500,0.37500,4.760166e-03,4.905579e-03,5.54246
-1.12500,0.37500,4.193501e-03,1.605882e-03,5.58235
-0.87500,0.37500,4.347018e-03,5.751716e-03,5.83159
-0.62500,0.37500,5.837810e-03,7.944479e-03,5.74694
-0.37500,0.37500,5.503700e-03,8.077781e-03,5.92904
-0.12500,0.37500,6.409392e-03,1.062540e-02,5.80525
0.12500,0.37500,6.774694e-03,4.381614e-03,5.78877
0.37500,0.37500,6.093250e-03,6.485151e-03,5.86358
0.62500,0.37500,6.250556e-03,1.090858e-02,5.88173
0.87500,0.37500,6.860744e-03,7.612920e-03,5.84676
1.12500,0.37500,5.296607e-03,2.686854e-03,5.76783
1.37500,0.37500,6.546914e-03,4.125756e-03,5.73839
1.62500,0.37500,6.528864e-03,-4.008815e-04,5.90535
1.87500,0.37500,4.722184e-03,-2.132438e-03,5.88700
2.12500,0.37500,4.731421e-03,1.842328e-03,5.42699
2.37500,0.37500,3.421949e-03,4.055561e-03,5.66621
2.62500,0.37500,4.179408e-03,1.982606e-03,5.66798
2.87500,0.37500,3.045127e-03,4.191454e-03,5.56258
3.12500,0.37500,1.688219e-03,4.768330e-04,5.35894
3.37500,0.37500,4.543790e-03,-9.355325e-04,5.44430
3.62500,0.37500,2.891591e-03,4.584862e-04,5.47721
3.87500,0.37500,9.582896e-04,-2.782715e-04,4.62633
4.12500,0.37500,1.871897e-03,1.752345e-03,5.15680
4.37500,0.37500,1.399678e-03,-8.311921e-04,5.35413
4.62500,0.37500,1.343498e-03,-1.111693e-03,4.75053
4.87500,0.37500,1.751059e-03,-7.712768e-04,4.31473
5.12500,0.37500,1.117434e-03,-1.194916e-03,4.51546
5.37500,0.37500,1.321851e-03,-1.691868e-03,5.57465
5.62500,0.37500,1.001378e-03,-5.075963e-05,5.50907
5.87500,0.37500,5.626793e-04,3.212233e-04,4.66704
-5.87500,0.62500,1.328300e-03,1.546131e-03,4.23315
-5.62500,0.62500,1.575204e-03,-9.017018e-04,4.89828
-5.37500,0.62500,7.992281e-04,-5.760917e-04,3.72241
-5.12500,0.62500,6.302596e-04,1.954996e-04,4.92437
-4.87500,0.62500,1.539269e-03,4.125641e-05,5.50014
-4.62500,0.62500,1.028142e-03,1.520530e-03,4.93906
-4.37500,0.62500,1.567771e-03,9.033273e-04,4.84258
-4.12500,0.62500,1.790258e-03,3.571043e-05,5.15768
-3.87500,0.62500,2.748286e-03,1.127321e-03,5.18839
-3.62500,0.62500,3.307906e-03,2.138632e-03,5.54541
-3.37500,0.62500,3.452912e-03,1.199098e-03,5.49166
-3.12500,0.62500,2.564523e-03,5.319106e-04,5.58803
-2.87500,0.62500,2.982277e-03,3.469838e-03,5.55365
-2.62500,0.62500,2.796488e-03,3.256999e-03,5.62356
-2.37500,0.62500,2.512352e-03,3.639650e-03,5.25975
-2.12500,0.62500,2.678801e-03,6.003659e-04,5.50999
-1.87500,0.62500,2.327551e-03,1.342813e-03,5.44891
-1.62500,0.62500,3.049655e-03,2.031267e-03,5.65415
-1.37500,0.62500,4.000971e-03,2.229212e-03,5.56824
-1.12500,0.62500,5.154308e-03,1.455665e-03,5.50084
-0.87500,0.62500,5.366130e-03,9.121522e-03,5.84323
-0.62500,0.62500,5.382005e-03,8.681947e-03,5.76095
-0.37500,0.62500,7.633736e-03,1.476383e-02,5.82758
-0.12500,0.62500,7.630194e-03,1.189200e-02,5.76880
0.12500,0.62500,7.325888e-03,4.661901e-03,5.78091
0.37500,0.62500,6.255783e-03,5.825547e-03,5.92370
0.62500,0.62500,5.937790e-03,6.566238e-03,5.68663
0.87500,0.62500,5.392158e-03,7.103634e-03,5.75563
1.12500,0.62500,5.859959e-03,3.728498e-03,5.84222
1.37500,0.62500,5.211794e-03,2.400407e-03,5.84226
1.62500,0.62500,4.601142e-03,2.440356e-03,5.70698
1.87500,0.62500,3.513681e-03,1.165632e-03,5.73501
2.12500,0.62500,2.764182e-03,3.199831e-03,5.57191
2.37500,0.62500,3.357329e-03,4.305784e-03,5.56249
2.62500,0.62500,3.169721e-03,1.793314e-03,5.47616
2.87500,0.62500,2.176913e-03,1.803962e-03,5.60129
3.12500,0.62500,1.780237e-03,9.184026e-04,5.18686
3.37500,0.62500,2.592427e-03,-8.959102e-04,5.00854
3.62500,0.62500,3.364100e-03,-2.240399e-03,5.52569
3.87500,0.62500,1.791117e-03,2.099997e-04,5.26369
4.12500,0.62500,9.423825e-04,-3.444768e-05,4.52038
4.37500,0.62500,1.169918e-03,6.836570e-04,4.43034
4.62500,0.62500,8.858049e-04,-6.779428e-07,3.94886
4.87500,0.62500,7.584041e-04,5.543273e-05,3.32483
5.12500,0.62500,1.014551e-03,2.364248e-04,4.10618
5.37500,0.62500,1.118809e-03,4.726553e-04,4.68298
5.62500,0.62500,9.822308e-04,1.103957e-03,4.25111
5.87500,0.62500,1.049192e-03,2.186240e-03,4.39736
-5.87500,0.87500,8.972944e-04,-4.473389e-04,4.50072
-5.62500,0.87500,8.596601e-04,1.118364e-03,4.42590
-5.37500,0.87500,6.928764e-04,2.640188e-04,4.91740
-5.12500,0.87500,4.933001e-04,1.821760e-04,4.39108
-4.87500,0.87500,5.061129e-04,-1.149885e-04,4.58236
-4.62500,0.87500,3.385582e-04,1.234374e-04,4.18900
-4.37500,0.87500,1.256396e-03,-2.074962e-04,4.43307
-4.12500,0.87500,1.356647e-03,4.404261e-04,4.05996
-3.87500,0.87500,2.924172e-03,6.539026e-04,5.36187
-3.62500,0.87500,3.144825e-03,6.384009e-03,5.64776
-3.37500,0.87500,2.144173e-03,9.114443e-04,5.22984
-3.12500,0.87500,3.167626e-03,1.750172e-03,5.42692
-2.87500,0.87500,3.428067e-03,2.330437e-03,5.70955
-2.62500,0.87500,4.058833e-03,3.832298e-03,5.66922
-2.37500,0.87500,2.881539e-03,6.759332e-04,5.28001
-2.12500,0.87500,2.087934e-03,2.309806e-04,4.88273
-1.87500,0.87500,2.794237e-03,2.104347e-03,5.33868
-1.62500,0.87500,3.520406e-03,1.959371e-03,5.42367
-1.37500,0.87500,5.194811e-03,5.537364e-04,5.61018
-1.12500,0.87500,3.536334e-03,2.472289e-03,5.72938
-0.87500,0.87500,4.227388e-03,3.412560e-03,5.59127
-0.62500,0.87500,5.865670e-03,5.297403e-03,5.77565
-0.37500,0.87500,6.295297e-03,6.306640e-03,5.84324
-0.12500,0.87500,4.771893e-03,9.335315e-03,5.84144
0.12500,0.87500,5.256467e-03,8.073601e-03,5.85834
0.37500,0.87500,5.620531e-03,6.009468e-03,5.75310
0.62500,0.87500,4.464774e-03,6.370714e-03,5.64418
0.87500,0.87500,4.844687e-03,5.966455e-03,5.70982
1.12500,0.87500,3.560718e-03,3.546876e-03,5.76655
1.37500,0.87500,2.663846e-03,3.330848e-03,5.73711
1.62500,0.87500,2.806042e-03,2.372631e-03,5.59602
1.87500,0.87500,2.912624e-03,1.063630e-03,5.26328
2.12500,0.87500,2.513811e-03,-5.778988e-04,5.05083
2.37500,0.87500,1.572516e-03,1.696881e-04,5.16185
2.62500,0.87500,1.155234e-03,1.334336e-04,5.11337
2.87500,0.87500,1.362715e-03,-1.334301e-03,4.63799
3.12500,0.87500,1.689196e-03,-1.010425e-03,5.51313
3.37500,0.87500,8.796241e-04,3.445208e-04,4.77689
3.62500,0.87500,1.429000e-03,6.754723e-04,4.80773
3.87500,0.87500,9.890166e-04,3.705234e-04,4.46779
4.12500,0.87500,1.219514e-03,8.751058e-04,4.54537
4.37500,0.87500,8.901687e-04,1.177879e-03,5.07144
4.62500,0.87500,7.758184e-04,1.796361e-03,4.50365
4.87500,0.87500,6.150399e-04,-3.923443e-04,4.36283
5.12500,0.87500,3.362044e-04,2.765404e-04,2.74374
5.37500,0.87500,3.747605e-04,2.052714e-04,3.68044
5.62500,0.87500,2.216022e-04,2.122998e-04,2.74792
5.87500,0.87500,1.081426e-03,-7.953945e-04,4.93435
-5.87500,1.12500,9.366651e-04,5.421881e-04,4.74126
-5.62500,1.12500,7.759935e-04,9.361543e-04,4.83423
-5.37500,1.12500,3.094071e-04,2.098951e-05,3.65870
-5.12500,1.12500,9.917264e-04,1.308256e-03,4.69025
-4.87500,1.12500,4.989808e-04,1.285227e-04,3.70330
-4.62500,1.12500,1.086686e-03,1.136028e-06,4.18626
-4.37500,1.12500,9.258625e-04,1.017227e-03,4.60814
-4.12500,1.12500,1.146164e-03,6.296386e-04,5.03813
-3.87500,1.12500,2.533858e-03,1.347624e-03,5.44016
-3.62500,1.12500,1.747147e-03,8.241593e-04,5.18972
-3.37500,1.12500,1.581561e-03,-5.340904e-04,5.26696
-3.12500,1.12500,2.959300e-03,-1.670651e-04,5.37358
-2.87500,1.12500,2.260364e-03,3.574194e-04,5.51957
-2.62500,1.12500,3.651120e-03,7.417330e-05,5.55320
-2.37500,1.12500,2.345055e-03,2.410743e-03,5.16236
-2.12500,1.12500,3.641669e-03,-3.437405e-04,5.62316
-1.87500,1.12500,3.182540e-03,-2.628829e-04,5.57302
-1.62500,1.12500,4.179204e-03,2.079708e-03,5.67578
-1.37500,1.12500,4.783752e-03,-1.076808e-04,5.72301
-1.12500,1.12500,3.343895e-03,1.390950e-03,5.34942
-0.87500,1.12500,4.105352e-03,5.764627e-03,5.62913
-0.62500,1.12500,5.320115e-03,4.805213e-03,5.77625
-0.37500,1.12500,5.519810e-03,3.085816e-03,5.75188
-0.12500,1.12500,3.918590e-03,7.527045e-03,5.82094
0.12500,1.12500,4.632706e-03,9.413541e-03,5.78205
0.37500,1.12500,4.829701e-03,6.154671e-03,5.62442
0.62500,1.12500,3.700756e-03,5.288457e-03,5.67417
0.87500,1.12500,4.363303e-03,6.585171e-03,5.69608
1.12500,1.12500,4.001858e-03,1.649394e-03,5.63572
1.37500,1.12500,3.750482e-03,1.375223e-03,5.70821
1.62500,1.12500,2.879773e-03,2.190174e-03,5.69743
1.87500,1.12500,1.970965e-03,1.816100e-03,5.23403
2.12500,1.12500,2.218492e-03,3.135145e-03,4.95237
2.37500,1.12500,1.228225e-03,4.287891e-05,5.12264
2.62500,1.12500,1.030097e-03,1.164713e-03,4.29616
2.87500,1.12500,9.512083e-04,-1.832604e-04,3.60921
3.12500,1.12500,4.205757e-04,-5.578129e-04,4.19209
3.37500,1.12500,4.478631e-04,1.045934e-04,4.15796
3.62500,1.12500,5.364333e-04,2.671900e-04,4.09321
3.87500,1.12500,4.646229e-04,3.370079e-04,2.88595
4.12500,1.12500,1.310132e-03,7.867119e-04,4.72935
4.37500,1.12500,1.312304e-03,1.241654e-03,5.15713
4.62500,1.12500,6.891243e-04,7.996833e-04,3.96164
4.87500,1.12500,1.006862e-03,-1.312902e-03,5.02139
5.12500,1.12500,4.073657e-04,-7.572892e-04,4.63353
5.37500,1.12500,2.789332e-04,9.258140e-06,2.42002
5.62500,1.12500,4.011670e-04,5.007543e-04,3.37827
5.87500,1.12500,4.003999e-04,-3.200194e-04,4.12677
-5.87500,1.37500,6.972452e-04,7.214532e-04,4.86113
-5.62500,1.37500,9.586257e-04,-1.164938e-03,5.05264
-5.37500,1.37500,8.038351e-04,-8.479412e-04,4.59887
-5.12500,1.37500,7.626112e-04,-1.734579e-03,5.05545
-4.87500,1.37500,8.458490e-04,-1.624308e-04,2.98175
-4.62500,1.37500,1.189400e-03,1.651821e-04,4.17904
-4.37500,1.37500,8.689092e-04,5.606244e-04,3.88907
-4.12500,1.37500,1.268112e-03,1.405596e-03,4.85680
-3.87500,1.37500,1.819737e-03,-3.858336e-04,5.52085
-3.62500,1.37500,1.176388e-03,-4.710932e-04,5.51988
-3.37500,1.37500,2.047515e-03,-1.570302e-03,5.31667
-3.12500,1.37500,2.600703e-03,-2.871384e-03,5.20771
-2.87500,1.37500,2.449127e-03,-1.846589e-03,5.31579
-2.62500,1.37500,3.712420e-03,-8.284400e-04,5.31548
-2.37500,1.37500,2.132751e-03,-1.401716e-03,5.32228
-2.12500,1.37500,2.806348e-03,-1.651173e-03,5.35595
-1.87500,1.37500,2.248724e-03,-1.368764e-03,5.21663
-1.62500,1.37500,2.799221e-03,3.563785e-03,5.43168
-1.37500,1.37500,2.380934e-03,7.340030e-04,5.74814
-1.12500,1.37500,2.887958e-03,3.655013e-03,5.50786
-0.87500,1.37500,4.713950e-03,5.820660e-03,5.80014
-0.62500,1.37500,3.997501e-03,3.153972e-03,5.71680
-0.37500,1.37500,2.996949e-03,2.862692e-03,5.74955
-0.12500,1.37500,3.159491e-03,3.274553e-03,5.63872
0.12500,1.37500,3.088570e-03,4.739401e-03,5.52586
0.37500,1.37500,4.319560e-03,5.561038e-03,5.69803
0.62500,1.37500,3.836124e-03,4.947039e-03,5.64091
0.87500,1.37500,2.965386e-03,5.690791e-03,5.64037
1.12500,1.37500,2.232029e-03,1.371122e-03,5.44816
1.37500,1.37500,3.050845e-03,1.634995e-03,5.71074
1.62500,1.37500,1.624178e-03,6.325458e-04,5.58041
1.87500,1.37500,2.028815e-03,1.090636e-03,5.34980
2.12500,1.37500,2.547516e-03,3.898374e-03,5.27899
2.37500,1.37500,1.485359e-03,6.542700e-04,4.75124
2.62500,1.37500,1.151887e-03,7.376605e-04,2.56627
2.87500,1.37500,1.302443e-03,6.591867e-04,4.43221
3.12500,1.37500,5.454027e-04,-4.067838e-04,4.16240
3.37500,1.37500,8.150018e-04,2.466333e-03,4.82935
3.62500,1.37500,4.034346e-04,9.727830e-04,2.98597
3.87500,1.37500,4.499651e-04,2.929670e-04,3.49317
4.12500,1.37500,4.779444e-04,-1.070615e-04,4.39892
4.37500,1.37500,6.558742e-04,-1.056053e-03,3.92485
4.62500,1.37500,4.391154e-04,6.352516e-04,3.50350
4.87500,1.37500,6.260661e-04,7.829494e-05,3.85036
5.12500,1.37500,6.768037e-04,-3.633786e-04,4.00495
