t,Fx,Fy,Fz,Fmag,Lz
22.50000,-0.00000,-0.00000,5.84199,5.84199,0.15801
22.75000,-0.00000,0.00000,5.84108,5.84108,0.15892
23.00000,0.00000,-0.00000,5.83999,5.83999,0.16001
23.25000,0.00000,-0.00000,5.83868,5.83868,0.16132
23.50000,-0.00000,-0.00000,5.83704,5.83704,0.16296
23.75000,-0.00000,-0.00000,5.83507,5.83507,0.16493
24.00000,-0.00000,0.00000,5.83285,5.83285,0.16715
24.25000,-0.00000,0.00000,5.83049,5.83049,0.16951
24.50000,0.00000,0.00000,5.82801,5.82801,0.17199
24.75000,-0.00000,-0.00000,5.82534,5.82534,0.17466
25.00000,-0.00000,0.00000,5.82242,5.82242,0.17758
25.25000,-0.00000,0.00000,5.81922,5.81922,0.18078
25.50000,-0.00000,-0.00000,5.81585,5.81585,0.18415
25.75000,-0.00000,0.00000,5.81250,5.81250,0.18750
26.00000,0.00000,-0.00000,5.80937,5.80937,0.19063
26.25000,0.00000,0.00000,5.80649,5.80649,0.19351
26.50000,-0.00000,-0.00000,5.80390,5.80390,0.19610
26.75000,0.00000,-0.00000,5.80165,5.80165,0.19835
27.00000,-0.00000,-0.00000,5.79983,5.79983,0.20016
27.25000,0.00000,-0.00000,5.79850,5.79850,0.20150
27.50000,0.00000,0.00000,5.79767,5.79767,0.20233
27.75000,-0.00000,0.00000,5.79741,5.79741,0.20259
28.00000,0.00000,-0.00000,5.79774,5.79774,0.20226
28.25000,0.00000,-0.00000,5.79865,5.79865,0.20135
28.50000,-0.00000,0.00000,5.80005,5.80005,0.19995
28.75000,0.00000,-0.00000,5.80186,5.80186,0.19814
29.00000,0.00000,-0.00000,5.80397,5.80397,0.19603
29.25000,-0.00000,0.00000,5.80628,5.80628,0.19372
29.50000,-0.00000,-0.00000,5.80870,5.80870,0.19130
29.75000,0.00000,0.00000,5.81116,5.81116,0.18883
30.00000,-0.00000,-0.00000,5.81359,5.81359,0.18640
30.25000,-0.00000,0.00000,5.81595,5.81595,0.18405
30.50000,0.00000,0.00000,5.81827,5.81827,0.18173
30.75000,0.00000,0.00000,5.82062,5.82062,0.17938
31.00000,-0.00000,-0.00000,5.82303,5.82303,0.17697
31.25000,-0.00000,-0.00000,5.82545,5.82545,0.17455
31.50000,0.00000,0.00000,5.82785,5.82785,0.17214
31.75000,0.00000,0.00000,5.83028,5.83028,0.16972
32.00000,0.00000,-0.00000,5.83278,5.83278,0.16722
32.25000,-0.00000,-0.00000,5.83535,5.83535,0.16465
32.50000,-0.00000,-0.00000,5.83791,5.83791,0.16209
32.75000,0.00000,0.00000,5.84026,5.84026,0.15973
33.00000,0.00000,-0.00000,5.84215,5.84215,0.15785
33.25000,-0.00000,0.00000,5.84338,5.84338,0.15662
33.50000,-0.00000,0.00000,5.84393,5.84393,0.15607
33.75000,-0.00000,-0.00000,5.84385,5.84385,0.15614
34.00000,0.00000,-0.00000,5.84314,5.84314,0.15686
34.25000,-0.00000,0.00000,5.84174,5.84174,0.15826
34.50000,0.00000,0.00000,5.83971,5.83971,0.16029
34.75000,0.00000,0.00000,5.83718,5.83718,0.16282
35.00000,0.00000,0.00000,5.83432,5.83432,0.16568
35.25000,0.00000,0.00000,5.83131,5.83131,0.16869
35.50000,0.00000,0.00000,5.82826,5.82826,0.17174
35.75000,-0.00000,0.00000,5.82522,5.82522,0.17478
36.00000,0.00000,-0.00000,5.82221,5.82221,0.17779
36.25000,0.00000,-0.00000,5.81930,5.81930,0.18069
36.50000,0.00000,-0.00000,5.81654,5.81654,0.18346
36.75000,0.00000,0.00000,5.81386,5.81386,0.18614
