t,Fx,Fy,Fz,Fmag,Lz
8.25000,3.13841,-2.82460,-1.76907,4.57795,1.03989
8.40000,2.79451,-0.36395,-3.59229,4.56577,1.07683
8.55000,0.60288,0.41204,-4.48162,4.54072,1.07269
8.70000,-0.89234,-1.19091,-4.26678,4.51884,1.04680
8.85000,0.03138,-3.32055,-3.06913,4.52179,1.04631
9.00000,2.47919,-3.61035,-1.12638,4.52214,1.02447
9.15000,4.04411,-1.66929,1.06620,4.50312,1.01532
9.30000,3.31053,0.63765,2.93774,4.47175,1.07175
9.45000,1.20548,1.11443,4.12708,4.44161,1.12971
9.60000,0.03218,-0.50654,4.37753,4.40685,1.15914
9.75000,1.08677,-2.25978,3.57491,4.36665,1.20067
9.90000,3.30367,-2.03667,1.95579,4.34596,1.20915
10.05000,4.34521,0.15570,-0.08470,4.34882,1.18079
10.20000,3.08242,2.20083,-2.12862,4.34465,1.17312
10.35000,0.80792,2.15077,-3.65726,4.31904,1.16395
10.50000,-0.13764,0.26282,-4.29386,4.30410,1.14258
10.65000,1.18138,-1.31944,-3.93001,4.31064,1.13981
10.80000,3.31706,-0.77904,-2.63299,4.30610,1.12599
10.95000,3.94987,1.47845,-0.71261,4.27728,1.10397
11.10000,2.37207,3.24917,1.34304,4.24118,1.10484
11.25000,0.17243,2.88009,3.06002,4.20576,1.10737
11.40000,-0.48040,0.94767,4.02498,4.16285,1.11401
11.55000,0.92962,-0.35627,3.98922,4.11157,1.15327
11.70000,2.71660,0.46709,3.00249,4.07591,1.18197
11.85000,2.81227,2.61923,1.36144,4.07710,1.15050
12.00000,0.96462,3.92338,-0.57681,4.08119,1.09782
12.15000,-1.07354,3.09580,-2.39398,4.05803,1.05561
12.30000,-1.36499,1.08155,-3.63480,4.03048,1.02218
12.45000,0.17582,0.07617,-4.02924,4.03380,1.00221
12.60000,1.68817,1.16111,-3.49055,4.04747,1.00493
12.75000,1.34282,3.17588,-2.11154,4.04327,0.98705
12.90000,-0.71826,3.96156,-0.23058,4.03274,0.96977
13.05000,-2.53468,2.62562,1.69277,4.02293,0.96238
13.20000,-2.36467,0.46837,3.20820,4.01293,0.95718
13.35000,-0.51400,-0.34527,3.95175,3.99997,0.96358
13.50000,0.96223,0.96053,3.74236,3.98168,0.98124
13.65000,0.39642,2.94013,2.63083,3.96520,1.00463
13.80000,-1.74016,3.43988,0.91282,3.96159,1.00999
13.95000,-3.33759,1.88666,-0.99903,3.96194,0.99262
14.10000,-2.89821,-0.15269,-2.67569,3.94744,0.97755
14.25000,-1.09168,-0.67537,-3.71065,3.92642,0.96010
14.40000,-0.00564,0.65348,-3.87981,3.93446,0.96806
14.55000,-0.90775,2.19344,-3.16084,3.95298,0.99988
14.70000,-2.90524,2.06888,-1.68048,3.94268,1.00659
14.85000,-3.91605,0.16024,0.20324,3.92459,0.99164
15.00000,-2.85935,-1.77115,2.02041,3.92364,0.98633
15.15000,-0.76584,-1.88812,3.36116,3.93052,0.98272
15.30000,0.24895,-0.19310,3.91068,3.92335,0.97893
15.45000,-0.83303,1.43133,3.53027,3.89941,0.98696
15.60000,-2.87162,1.18569,2.32327,3.87939,0.99492
15.75000,-3.75504,-0.78330,0.57352,3.87851,0.99240
15.90000,-2.58932,-2.58380,-1.30110,3.88245,0.97988
16.05000,-0.60384,-2.55409,-2.85690,3.87942,0.96431
16.20000,0.17559,-0.98839,-3.74390,3.87615,0.94444
16.35000,-0.92579,0.20628,-3.75606,3.87397,0.93291
16.50000,-2.52954,-0.45094,-2.89450,3.87040,0.93220
16.65000,-2.68426,-2.42593,-1.36577,3.86726,0.94030
16.80000,-0.94900,-3.71794,0.48736,3.86797,0.94148
16.95000,1.09590,-2.95963,2.24361,3.87224,0.91986
17.10000,1.48281,-0.89775,3.46601,3.87529,0.89957
17.25000,-0.08203,0.36277,3.84812,3.86605,0.89298
17.40000,-1.89100,-0.48451,3.30817,3.84117,0.90248
17.55000,-1.98244,-2.58232,2.00041,3.82101,0.90129
17.70000,-0.20527,-3.80486,0.22706,3.81715,0.89752
17.85000,1.69959,-3.02168,-1.59347,3.81553,0.89099
18.00000,1.98060,-1.18693,-3.02241,3.80349,0.87455
18.15000,0.64408,-0.27499,-3.72738,3.79260,0.85955
18.30000,-0.57346,-1.19329,-3.54657,3.78562,0.84156
18.45000,-0.06367,-2.80854,-2.54095,3.78792,0.83808
18.60000,1.87333,-3.15675,-0.94655,3.79083,0.84187
18.75000,3.32182,-1.58624,0.87106,3.78278,0.84409
18.90000,2.79189,0.49907,2.48468,3.77059,0.84023
19.05000,0.80440,1.09302,3.50806,3.76142,0.83288
19.20000,-0.61469,-0.33047,3.68551,3.75101,0.83247
19.35000,0.00213,-2.25949,2.97593,3.73651,0.84743
19.50000,2.06174,-2.68268,1.56156,3.72639,0.86457
19.65000,3.53424,-1.15433,-0.21637,3.72426,0.87322
19.80000,3.07975,0.78975,-1.93999,3.72453,0.87502
19.95000,1.40093,1.28673,-3.19991,3.72259,0.86987
20.10000,0.43703,0.11217,-3.69164,3.71911,0.85230
20.25000,1.26185,-1.12820,-3.31641,3.72340,0.84389
20.40000,2.93264,-0.77449,-2.16688,3.72768,0.83793
20.55000,3.52385,1.09369,-0.51274,3.72513,0.83736
20.70000,2.20121,2.71736,1.25240,3.71455,0.83491
20.85000,0.12751,2.50652,2.71402,3.69660,0.84148
21.00000,-0.71275,0.70010,3.54257,3.68075,0.83969
21.15000,0.45679,-0.84754,3.53446,3.66325,0.84653
21.30000,2.39627,-0.52559,2.68779,3.63903,0.85138
21.45000,3.11062,1.39146,1.22485,3.62110,0.85512
21.60000,1.89052,3.04157,-0.51144,3.61757,0.84445
21.75000,-0.00146,2.92645,-2.13093,3.62008,0.83472
21.90000,-0.70086,1.44251,-3.24709,3.62156,0.83570
22.05000,0.28615,0.39943,-3.58835,3.62183,0.83134
22.20000,1.59237,1.04823,-3.07970,3.62201,0.82410
22.35000,1.48608,2.73624,-1.84796,3.62083,0.81929
22.50000,-0.24442,3.60307,-0.19060,3.61638,0.82464
22.65000,-2.02883,2.57927,1.50351,3.60961,0.83549
22.80000,-2.13889,0.55087,2.85151,3.60686,0.84259
22.95000,-0.49695,-0.51604,3.53367,3.60556,0.82599
23.10000,1.19089,0.42013,3.36712,3.59614,0.82796
23.25000,1.15889,2.39025,2.40362,3.58242,0.83485
23.40000,-0.60721,3.40922,0.88890,3.57514,0.81957
23.55000,-2.40623,2.51546,-0.83158,3.57897,0.80181
23.70000,-2.60093,0.70146,-2.36897,3.58733,0.79372
23.85000,-1.29617,-0.16121,-3.34762,3.59341,0.79617
24.00000,-0.18497,0.67890,-3.52372,3.59329,0.78926
24.15000,-0.69179,2.05984,-2.86262,3.59389,0.77779
24.30000,-2.41502,2.17891,-1.52423,3.59211,0.77521
24.45000,-3.53613,0.56136,0.16388,3.58416,0.78482
24.60000,-2.76828,-1.36325,1.79924,3.57198,0.78951
24.75000,-0.77108,-1.74231,3.01338,3.56520,0.78112
24.90000,0.49657,-0.24210,3.52393,3.56697,0.76804
25.05000,-0.22978,1.57678,3.19275,3.56829,0.75874
25.20000,-2.22051,1.83453,2.09661,3.56257,0.75665
25.35000,-3.50944,0.24833,0.51142,3.55519,0.75475
25.50000,-2.92430,-1.62756,-1.19305,3.55301,0.75772
25.65000,-1.23884,-2.06118,-2.61706,3.55418,0.75539
25.80000,-0.29319,-0.93878,-3.41355,3.55240,0.75177
25.95000,-1.01339,0.17899,-3.39715,3.54959,0.74126
26.10000,-2.43146,-0.21898,-2.57844,3.55082,0.73231
26.25000,-2.74525,-1.93678,-1.15388,3.55232,0.72337
26.40000,-1.29367,-3.25999,0.53266,3.54751,0.72679
26.55000,0.69202,-2.76917,2.08670,3.53574,0.72529
26.70000,1.32216,-0.86687,3.15248,3.52672,0.72076
26.85000,0.01383,0.57360,3.47450,3.52155,0.71697
27.00000,-1.87657,0.10983,2.96836,3.51350,0.71746
27.15000,-2.42768,-1.81318,1.76153,3.50489,0.71778
27.30000,-1.09836,-3.32142,0.14373,3.50126,0.71312
27.45000,0.77540,-3.06154,-1.50206,3.49720,0.70967
27.60000,1.42364,-1.55061,-2.78727,3.49285,0.70330
27.75000,0.48907,-0.55382,-3.41467,3.49369,0.69635
27.90000,-0.64473,-1.16063,-3.23472,3.49659,0.69902
28.05000,-0.38932,-2.61730,-2.28797,3.49809,0.69332
28.20000,1.29468,-3.15136,-0.80272,3.50023,0.68710
28.35000,2.81138,-1.89658,0.87169,3.50153,0.67995
28.50000,2.60063,0.12419,2.34075,3.50112,0.67493
28.65000,0.80763,1.00040,3.25848,3.50296,0.67574
28.80000,-0.80028,-0.10539,3.40993,3.50417,0.67630
28.95000,-0.60576,-2.06739,2.75822,3.49983,0.67894
29.10000,1.21723,-2.93131,1.45793,3.49282,0.68483
29.25000,2.91695,-1.89430,-0.18246,3.48285,0.68515
29.40000,2.98742,-0.06284,-1.77179,3.47388,0.67840
29.55000,1.68326,0.76336,-2.94185,3.47427,0.67742
29.70000,0.66008,0.00046,-3.41711,3.48028,0.67561
29.85000,1.15919,-1.15076,-3.07829,3.48480,0.65801
30.00000,2.65570,-1.04165,-2.00636,3.48758,0.64063
