t,Fx,Fy,Fz,Fmag,Lz
8.70000,-1.45158,1.74727,4.62095,5.14909,2.28311
8.85000,-2.83004,-1.55409,3.98111,5.12577,2.17749
9.00000,-2.97674,-3.86351,1.53235,5.11232,2.03951
9.15000,-1.31758,-4.92414,-0.22322,5.10225,1.93034
9.30000,0.94075,-4.98670,0.50564,5.09979,1.90076
9.45000,2.17209,-3.53007,2.96563,5.09650,1.92725
9.60000,2.15813,-0.30958,4.60133,5.09172,1.94582
9.75000,1.51307,3.17863,3.68341,5.09515,1.89903
9.90000,0.23128,4.95783,1.17249,5.09983,1.81633
10.05000,-1.85052,4.73859,-0.32665,5.09758,1.79369
10.20000,-3.65592,3.46322,0.71142,5.08584,1.86472
10.35000,-3.62786,1.47818,3.21413,5.06724,1.96465
10.50000,-1.72283,-1.29935,4.57051,5.05431,1.98493
10.65000,0.67464,-3.75890,3.30301,5.04919,1.92855
10.80000,2.65920,-4.22638,0.74796,5.04906,1.83603
10.95000,4.25510,-2.67456,-0.42163,5.04350,1.76288
11.10000,4.89201,-0.58728,0.99087,5.02578,1.72723
11.25000,3.40783,1.03982,3.51034,5.00170,1.68192
11.40000,0.09440,2.24404,4.45854,4.99231,1.60327
11.55000,-3.02126,2.76721,2.83483,4.98214,1.50720
11.70000,-4.59445,1.81871,0.38036,4.95594,1.41719
11.85000,-4.88735,-0.41707,-0.36404,4.91861,1.36302
12.00000,-4.11138,-2.25769,1.35047,4.88102,1.34165
12.15000,-1.84680,-2.51028,3.72049,4.85327,1.35127
12.30000,1.47921,-1.69039,4.27238,4.82687,1.36767
12.45000,4.08051,-0.55347,2.47596,4.80492,1.32571
12.60000,4.66543,1.07342,0.18925,4.79106,1.22868
12.75000,3.67158,3.05608,-0.23835,4.78299,1.14779
12.90000,2.06591,3.97941,1.63730,4.77331,1.13115
13.05000,-0.00769,2.79101,3.85240,4.75718,1.16251
13.20000,-2.35856,0.30793,4.09838,4.73860,1.17333
13.35000,-3.73169,-1.95850,2.13761,4.72553,1.13466
13.50000,-3.08489,-3.56814,0.01566,4.71682,1.06741
13.65000,-1.12922,-4.57303,-0.06483,4.71084,1.02461
13.80000,0.59557,-4.21200,1.97804,4.69130,1.02824
13.95000,1.58793,-1.81067,3.98462,4.65589,1.05245
14.10000,2.11126,1.52063,3.82861,4.62904,1.05496
14.25000,1.86656,3.85966,1.71275,4.61677,1.00456
14.40000,0.31816,4.60026,-0.14839,4.61364,0.92904
14.55000,-1.76326,4.26154,0.16015,4.61470,0.87731
14.70000,-2.74825,2.87736,2.32253,4.60720,0.87926
14.85000,-2.09885,0.19442,4.07866,4.59113,0.90161
15.00000,-0.68641,-2.79784,3.55751,4.57766,0.90360
15.15000,0.83590,-4.29682,1.32492,4.57349,0.87021
15.30000,2.57096,-3.77037,-0.27534,4.57180,0.83279
15.45000,3.95398,-2.23952,0.43125,4.56458,0.82103
15.60000,3.61363,-0.56203,2.70973,4.55158,0.80447
15.75000,1.32510,1.26474,4.15295,4.53899,0.78583
15.90000,-1.39904,2.83363,3.24422,4.52899,0.77187
16.05000,-3.26438,2.96922,0.96087,4.51616,0.74831
16.20000,-4.27575,1.39056,-0.30223,4.50633,0.70633
16.35000,-4.40065,-0.54758,0.77426,4.50167,0.65666
16.50000,-2.90549,-1.55642,3.05198,4.49209,0.62045
16.65000,0.13626,-1.73209,4.12380,4.47487,0.59806
16.80000,3.06276,-1.47555,2.88137,4.45646,0.57388
16.95000,4.37709,-0.41602,0.64625,4.44406,0.53104
17.10000,4.16713,1.49732,-0.26652,4.43599,0.51065
17.25000,3.10174,2.95740,1.09240,4.42270,0.50935
17.40000,1.18481,2.67704,3.29675,4.40896,0.49910
17.55000,-1.46952,1.06185,4.00594,4.39710,0.48935
17.70000,-3.54684,-0.68904,2.47516,4.37964,0.47901
17.85000,-3.72414,-2.25605,0.31698,4.36572,0.45861
18.00000,-2.34243,-3.68304,-0.20476,4.36964,0.43212
18.15000,-0.68818,-4.06641,1.45714,4.37407,0.40573
18.30000,0.74105,-2.44213,3.54133,4.36511,0.38713
18.45000,2.01334,0.46515,3.83526,4.35650,0.37749
18.60000,2.53323,2.88809,2.04831,4.35360,0.36909
18.75000,1.52377,4.07454,0.07171,4.35074,0.35502
18.90000,-0.44197,4.32377,-0.03083,4.34641,0.34581
19.05000,-1.79342,3.49150,1.84416,4.33680,0.34919
19.20000,-1.87999,1.13614,3.72456,4.32406,0.37255
19.35000,-1.29312,-1.94694,3.62732,4.31511,0.40069
19.50000,-0.34630,-3.96322,1.65365,4.30831,0.41412
19.65000,1.25079,-4.11679,-0.12263,4.30436,0.41423
19.80000,2.96387,-3.11298,0.15847,4.30120,0.41129
19.95000,3.33020,-1.58484,2.18750,4.28802,0.41208
20.10000,1.85066,0.49566,3.80802,4.26282,0.41095
20.25000,-0.32149,2.62074,3.31580,4.23865,0.40170
20.40000,-2.09622,3.44995,1.23072,4.22030,0.39963
20.55000,-3.43248,2.43255,-0.26492,4.21538,0.38908
20.70000,-4.14593,0.65202,0.38425,4.21444,0.39403
20.85000,-3.32017,-0.70261,2.47831,4.20229,0.41009
21.00000,-0.77013,-1.55920,3.80108,4.18000,0.42474
21.15000,2.08556,-2.04299,2.96615,4.16190,0.41910
21.30000,3.75704,-1.54883,0.84931,4.15157,0.40901
21.45000,4.13066,0.16414,-0.34152,4.14800,0.41189
21.60000,3.61977,1.91552,0.63116,4.14371,0.41999
21.75000,2.01013,2.35112,2.73103,4.12637,0.43847
21.90000,-0.67567,1.55334,3.73808,4.10398,0.44487
22.05000,-3.14012,0.38342,2.59242,4.08998,0.43520
22.20000,-3.93193,-0.98908,0.49457,4.08448,0.43554
22.35000,-3.10490,-2.62771,-0.36481,4.08391,0.44858
22.50000,-1.68086,-3.60580,0.90809,4.08065,0.46782
22.65000,-0.07194,-2.78476,2.95964,4.06442,0.48298
22.80000,1.71759,-0.53534,3.61770,4.04035,0.48576
22.95000,2.92823,1.67133,2.19954,4.02565,0.47464
23.10000,2.54377,3.10465,0.18952,4.01815,0.47113
23.25000,0.84430,3.90902,-0.32916,4.01268,0.48585
23.40000,-0.76574,3.74745,1.17219,4.00047,0.49291
23.55000,-1.53416,1.95687,3.10355,3.97681,0.51394
23.70000,-1.74922,-0.91762,3.42897,3.95723,0.51649
23.85000,-1.45873,-3.19544,1.80276,3.94825,0.50131
24.00000,-0.18945,-3.93872,-0.07817,3.94405,0.48507
24.15000,1.68937,-3.54969,-0.25383,3.93938,0.49664
24.30000,2.73252,-2.41896,1.45528,3.92885,0.50442
24.45000,2.15908,-0.37955,3.24523,3.91627,0.50437
24.60000,0.70831,2.09803,3.22238,3.90988,0.49636
24.75000,-0.75120,3.56295,1.41294,3.90580,0.49649
24.90000,-2.21711,3.19806,-0.28475,3.90183,0.50340
25.05000,-3.47997,1.75704,-0.09160,3.89945,0.52173
25.20000,-3.44650,0.27529,1.78889,3.89285,0.54692
25.35000,-1.59858,-1.10453,3.36438,3.88516,0.54662
25.50000,0.95250,-2.29926,2.97144,3.87599,0.53868
25.65000,2.78912,-2.47012,1.03386,3.86647,0.52961
25.80000,3.66494,-1.14005,-0.41694,3.86074,0.52540
25.95000,3.78593,0.72019,0.12415,3.85582,0.52809
26.10000,2.71702,1.75132,2.08134,3.84464,0.53757
26.25000,0.26773,1.77185,3.38746,3.83224,0.53370
26.40000,-2.39251,1.32460,2.66964,3.82174,0.51944
26.55000,-3.73245,0.36005,0.68273,3.81142,0.49938
26.70000,-3.53744,-1.31461,-0.49371,3.80597,0.49153
26.85000,-2.54986,-2.79793,0.36940,3.80351,0.49640
27.00000,-1.02134,-2.79566,2.35363,3.79453,0.51038
27.15000,1.08705,-1.33423,3.36723,3.78154,0.51447
27.30000,2.91837,0.45010,2.34551,3.77106,0.51288
27.45000,3.21050,1.93674,0.36267,3.76694,0.49801
27.60000,1.95101,3.18275,-0.50560,3.76722,0.48855
27.75000,0.34264,3.69190,0.64348,3.76319,0.49275
27.90000,-0.85723,2.56907,2.59323,3.74964,0.50890
28.05000,-1.76434,0.08327,3.29102,3.73506,0.50464
28.20000,-2.18254,-2.25687,2.00684,3.72617,0.49422
28.35000,-1.40131,-3.45042,0.08257,3.72504,0.48188
28.50000,0.41380,-3.67500,-0.47197,3.72822,0.47581
28.65000,1.88971,-3.07956,0.91821,3.72798,0.48160
28.80000,2.09225,-1.29962,2.78042,3.71447,0.49869
28.95000,1.42113,1.31014,3.14745,3.69358,0.51328
29.10000,0.44465,3.26393,1.63130,3.67588,0.49175
29.25000,-0.94910,3.54059,-0.17315,3.66968,0.47078
29.40000,-2.55833,2.60576,-0.38308,3.67176,0.45848
29.55000,-3.21852,1.26971,1.21259,3.66625,0.47356
29.70000,-2.14725,-0.36670,2.92791,3.64936,0.49167
29.85000,-0.11758,-2.11624,2.95058,3.63293,0.47726
30.00000,1.63952,-2.96870,1.26706,3.62031,0.44504
