t_ms,N,N0
435.12474,281429,238840
435.46708,281407,238902
435.80943,281384,239094
436.15178,281361,239164
436.49413,281339,239144
436.83648,281316,239071
437.17883,281293,238931
437.52117,281271,238769
437.86352,281248,238747
438.20587,281226,238814
438.54822,281203,238763
438.89057,281180,238634
439.23292,281158,238642
439.57526,281135,238739
439.91761,281112,238969
440.25996,281090,238935
440.60231,281067,238734
440.94466,281045,238545
441.28701,281022,238537
441.62935,281000,238512
441.97170,280977,238521
442.31405,280955,238562
442.65640,280932,238610
442.99875,280909,238598
443.34110,280887,238630
443.68344,280864,238673
444.02579,280842,238608
444.36814,280819,238581
444.71049,280797,238536
445.05284,280774,238530
445.39519,280752,238433
445.73753,280729,238575
446.07988,280707,238564
446.42223,280684,238487
446.76458,280662,238534
447.10693,280640,238526
447.44928,280617,238575
447.79162,280595,238362
448.13397,280572,238261
448.47632,280550,238348
448.81867,280527,238546
449.16102,280505,238613
449.50337,280482,238650
449.84571,280460,238556
450.18806,280438,238513
450.53041,280415,238310
450.87276,280393,238182
451.21511,280371,238180
451.55746,280348,238336
451.89980,280326,238309
452.24215,280303,238163
452.58450,280281,238154
452.92685,280259,238327
453.26920,280236,238219
453.61155,280214,237985
453.95389,280192,238062
454.29624,280169,238214
454.63859,280147,238235
454.98094,280125,238215
455.32329,280102,238034
455.66564,280080,238041
456.00798,280058,238073
456.35033,280035,238102
456.69268,280013,238137
457.03503,279991,238009
457.37738,279969,238019
457.71973,279946,238219
458.06207,279924,238282
458.40442,279902,238073
458.74677,279879,237920
459.08912,279857,237983
459.43147,279835,237960
459.77382,279813,237914
460.11616,279790,237810
460.45851,279768,237774
460.80086,279746,237854
461.14321,279724,238136
461.48556,279701,238071
461.82791,279679,237988
462.17025,279657,237732
462.51260,279635,237576
462.85495,279613,237507
463.19730,279591,237651
463.53965,279568,237533
463.88200,279546,237672
464.22434,279524,237721
464.56669,279502,237824
464.90904,279480,237562
465.25139,279458,237706
465.59374,279435,237754
