t_ms,N,N0
315.98751,236137,177827
316.32986,236117,177813
316.67221,236097,177683
317.01456,236077,177501
317.35691,236057,177481
317.69926,236037,177452
318.04160,236017,177400
318.38395,235997,177301
318.72630,235977,177339
319.06865,235957,177211
319.41100,235937,177187
319.75335,235917,177224
320.09569,235898,177367
320.43804,235878,177649
320.78039,235858,177747
321.12274,235838,177650
321.46509,235818,177860
321.80744,235798,177909
322.14978,235779,178003
322.49213,235759,177842
322.83448,235739,177718
323.17683,235719,177564
323.51918,235699,177477
323.86153,235680,177465
324.20387,235660,177512
324.54622,235640,177468
324.88857,235621,177572
325.23092,235601,177420
325.57327,235581,177224
325.91562,235562,177259
326.25796,235542,177369
326.60031,235522,177322
326.94266,235503,177299
327.28501,235483,177506
327.62736,235463,177530
327.96971,235444,177582
328.31205,235424,177556
328.65440,235405,177633
328.99675,235385,177571
329.33910,235365,177544
329.68145,235346,177567
330.02380,235326,177501
330.36614,235307,177401
330.70849,235287,177330
331.05084,235268,177563
331.39319,235248,177653
331.73554,235228,177539
332.07789,235209,177371
332.42023,235189,177375
332.76258,235170,177317
333.10493,235151,177333
333.44728,235131,177337
333.78963,235112,177437
334.13198,235092,177491
334.47432,235073,177265
334.81667,235054,177468
335.15902,235034,177380
335.50137,235015,177312
335.84372,234996,177124
336.18607,234976,177163
336.52842,234957,177253
336.87076,234938,177343
337.21311,234918,177261
337.55546,234899,177183
337.89781,234880,177034
338.24016,234861,176922
338.58251,234841,177012
338.92485,234822,177096
339.26720,234803,177161
339.60955,234784,177031
339.95190,234764,176914
340.29425,234745,176916
340.63660,234726,176678
340.97894,234707,176509
341.32129,234688,176564
341.66364,234668,176606
342.00599,234649,176759
342.34834,234630,176746
342.69069,234611,176919
343.03303,234592,176832
343.37538,234573,176891
343.71773,234554,176828
344.06008,234535,176751
344.40243,234515,176744
344.74478,234496,176682
345.08712,234477,176659
345.42947,234458,176707
345.77182,234439,176751
346.11417,234420,176703
346.45652,234401,176704
346.79887,234382,176831
347.14121,234363,176792
347.48356,234344,176813
347.82591,234325,176782
348.16826,234306,176521
348.51061,234287,176620
348.85296,234268,176693
349.19530,234249,176667
349.53765,234231,176455
349.88000,234212,176399
350.22235,234193,176529
350.56470,234174,176539
350.90705,234155,176505
351.24939,234136,176450
351.59174,234117,176522
351.93409,234099,176582
352.27644,234080,176587
352.61879,234061,176658
352.96114,234042,176515
353.30348,234023,176594
353.64583,234004,176598
353.98818,233986,176419
354.33053,233967,176369
354.67288,233948,176312
355.01523,233929,176207
355.35757,233911,176380
355.69992,233892,176383
356.04227,233873,176395
356.38462,233855,176439
356.72697,233836,176623
357.06932,233817,176507
357.41166,233799,176372
357.75401,233780,176247
358.09636,233761,176413
358.43871,233743,176411
358.78106,233724,176377
359.12341,233705,176291
359.46575,233687,176276
359.80810,233668,176421
360.15045,233649,176423
360.49280,233631,176563
360.83515,233612,176262
361.17750,233594,176210
361.51984,233575,176162
361.86219,233557,176118
362.20454,233538,175994
362.54689,233520,175963
362.88924,233501,176065
363.23159,233483,176066
363.57393,233464,176001
363.91628,233446,176082
364.25863,233428,176241
364.60098,233409,176168
364.94333,233391,176212
365.28568,233372,176048
365.62802,233354,175962
365.97037,233335,175876
366.31272,233317,175982
366.65507,233299,176067
366.99742,233280,176108
367.33977,233262,176015
367.68211,233243,176086
368.02446,233225,175984
368.36681,233207,175858
368.70916,233188,175780
369.05151,233170,175723
369.39386,233152,175637
369.73620,233133,175634
370.07855,233115,175803
370.42090,233097,175910
370.76325,233078,175929
371.10560,233060,175814
371.44795,233042,175959
371.79029,233024,176008
372.13264,233005,176037
372.47499,232987,176013
372.81734,232969,175787
373.15969,232951,175694
373.50204,232933,175687
373.84438,232915,175699
374.18673,232896,175684
374.52908,232878,175554
374.87143,232860,175639
375.21378,232842,175847
375.55613,232824,175856
375.89847,232806,175825
376.24082,232788,175755
376.58317,232770,175951
376.92552,232752,175800
377.26787,232734,175866
377.61022,232715,175993
377.95256,232697,176019
378.29491,232679,175867
378.63726,232661,175795
378.97961,232643,175681
379.32196,232625,175697
379.66431,232607,175789
380.00665,232589,175823
380.34900,232571,175670
380.69135,232553,175544
381.03370,232535,175546
381.37605,232517,175562
381.71840,232499,175492
382.06074,232481,175482
382.40309,232463,175652
382.74544,232445,175652
383.08779,232427,175729
383.43014,232409,175804
383.77249,232391,175937
384.11483,232373,175982
384.45718,232356,176053
384.79953,232338,175994
385.14188,232320,175786
385.48423,232302,175585
385.82658,232284,175500
386.16892,232266,175413
386.51127,232249,175439
386.85362,232231,175233
387.19597,232213,175316
387.53832,232195,175460
387.88067,232177,175562
388.22301,232160,175641
388.56536,232142,175791
388.90771,232124,175908
389.25006,232106,175924
389.59241,232089,175976
389.93476,232071,175805
390.27710,232053,175667
390.61945,232035,175701
390.96180,232018,175666
391.30415,232000,175605
391.64650,231982,175756
391.98885,231965,175775
392.33119,231947,175691
392.67354,231929,175778
393.01589,231912,175762
393.35824,231894,175627
393.70059,231876,175630
394.04294,231859,175609
394.38528,231841,175560
394.72763,231824,175462
395.06998,231806,175368
395.41233,231788,175190
395.75468,231771,175203
396.09703,231753,175440
396.43937,231736,175467
396.78172,231718,175380
397.12407,231700,175359
397.46642,231683,175247
397.80877,231665,175342
398.15112,231648,175421
398.49346,231630,175364
398.83581,231613,175446
399.17816,231595,175380
399.52051,231578,175141
399.86286,231560,175101
400.20521,231543,175111
400.54755,231526,175030
400.88990,231508,175003
401.23225,231491,175034
401.57460,231473,175074
401.91695,231456,175053
402.25930,231438,175115
402.60164,231421,175174
402.94399,231404,175310
403.28634,231386,175339
403.62869,231369,175379
403.97104,231351,175304
404.31339,231334,175137
404.65573,231317,175203
404.99808,231299,175254
405.34043,231282,175079
405.68278,231265,175055
406.02513,231247,174983
406.36748,231230,174890
406.70982,231213,174759
407.05217,231195,174747
407.39452,231178,174914
407.73687,231161,174978
408.07922,231144,174931
408.42157,231126,174846
408.76391,231109,174848
409.10626,231092,174764
409.44861,231075,174762
409.79096,231057,174902
410.13331,231040,174846
410.47566,231023,174953
410.81800,231006,175019
411.16035,230988,174831
411.50270,230971,174711
411.84505,230954,174687
412.18740,230937,174617
412.52975,230920,174768
412.87209,230903,174953
413.21444,230885,174870
413.55679,230868,174856
413.89914,230851,174930
414.24149,230834,174848
414.58384,230817,174659
414.92618,230800,174699
415.26853,230783,174659
415.61088,230766,174656
415.95323,230749,174780
416.29558,230732,174933
416.63793,230714,174865
416.98027,230697,174713
417.32262,230680,174652
417.66497,230663,174620
418.00732,230646,174659
418.34967,230629,174723
418.69202,230612,174692
419.03436,230595,174523
419.37671,230578,174461
419.71906,230561,174479
420.06141,230544,174425
420.40376,230527,174499
420.74611,230510,174547
421.08845,230493,174635
421.43080,230476,174673
421.77315,230459,174720
422.11550,230443,174655
422.45785,230426,174531
422.80020,230409,174447
423.14254,230392,174420
423.48489,230375,174485
423.82724,230358,174375
424.16959,230341,174641
424.51194,230324,174571
424.85429,230307,174626
425.19663,230290,174574
425.53898,230274,174666
425.88133,230257,174701
426.22368,230240,174670
426.56603,230223,174619
426.90838,230206,174537
427.25072,230189,174572
427.59307,230173,174644
427.93542,230156,174542
428.27777,230139,174593
428.62012,230122,174547
428.96247,230106,174314
429.30481,230089,174301
429.64716,230072,174368
429.98951,230055,174520
430.33186,230039,174491
430.67421,230022,174515
431.01656,230005,174421
431.35890,229988,174379
431.70125,229972,174606
432.04360,229955,174501
432.38595,229938,174300
432.72830,229922,174148
433.07065,229905,174088
433.41299,229888,174172
433.75534,229871,174280
434.09769,229855,174232
434.44004,229838,174329
