t_ms,N,N0
99.62337,271462,225896
99.96571,271306,225731
100.30806,271151,225750
100.65041,270997,225840
100.99276,270842,225666
101.33511,270686,225531
101.67746,270526,225565
102.01980,270365,225106
102.36215,270204,225091
102.70450,270044,224991
103.04685,269886,225047
103.38920,269731,224761
103.73155,269580,224346
104.07389,269430,224271
104.41624,269282,223958
104.75859,269132,223927
105.10094,268981,223920
105.44329,268828,223663
105.78564,268673,223643
106.12798,268517,223532
106.47033,268363,223380
106.81268,268211,223552
107.15503,268061,223255
107.49738,267914,223261
107.83973,267769,222898
108.18207,267625,222644
108.52442,267481,222438
108.86677,267336,222448
109.20912,267188,222506
109.55147,267039,222521
109.89382,266890,222375
110.23616,266741,222223
110.57851,266593,222202
110.92086,266448,221917
111.26321,266306,221695
111.60556,266165,221732
111.94791,266026,221564
112.29025,265887,221384
112.63260,265747,221243
112.97495,265606,221208
113.31730,265463,220982
113.65965,265319,220814
114.00200,265176,220767
114.34434,265033,220858
114.68669,264892,220467
115.02904,264754,220447
115.37139,264617,220307
115.71374,264482,220219
116.05609,264348,220214
116.39843,264214,220328
116.74078,264078,220190
117.08313,263942,219834
117.42548,263804,219828
117.76783,263665,219561
118.11018,263527,219457
118.45252,263390,219476
118.79487,263255,219510
119.13722,263122,219296
119.47957,262992,219178
119.82192,262862,219046
120.16427,262733,218905
120.50661,262603,218623
120.84896,262472,218434
121.19131,262340,218485
121.53366,262207,218495
121.87601,262074,218219
122.21836,261941,218181
122.56070,261810,218025
122.90305,261681,217997
123.24540,261553,217651
123.58775,261428,217697
123.93010,261303,217348
124.27245,261178,217214
124.61479,261053,217153
124.95714,260927,217081
125.29949,260799,216837
125.64184,260671,216856
125.98419,260543,216671
126.32654,260416,216545
126.66888,260290,216484
127.01123,260166,216434
127.35358,260044,216243
127.69593,259923,216281
128.03828,259802,216143
128.38063,259682,216040
128.72297,259561,215910
129.06532,259440,215764
129.40767,259318,215716
129.75002,259195,215635
130.09237,259072,215563
130.43472,258950,215258
130.77706,258829,215293
131.11941,258709,215392
131.46176,258591,215302
131.80411,258475,215079
132.14646,258359,214961
132.48881,258243,214841
132.83115,258127,214811
133.17350,258010,214607
133.51585,257893,214440
133.85820,257775,214501
134.20055,257658,214441
134.54290,257540,214599
134.88524,257424,214247
135.22759,257309,214331
135.56994,257195,213796
135.91229,257083,213888
136.25464,256971,213804
136.59699,256860,213554
136.93933,256749,213362
137.28168,256637,213450
137.62403,256524,213323
137.96638,256411,213222
138.30873,256298,213168
138.65108,256185,212844
138.99342,256073,212952
139.33577,255963,213140
139.67812,255853,212837
140.02047,255745,212522
140.36282,255637,212555
140.70517,255530,212584
141.04751,255423,212374
141.38986,255316,212417
141.73221,255208,212091
142.07456,255101,211863
142.41691,254992,211657
142.75926,254884,211767
143.10160,254776,211781
143.44395,254669,211599
143.78630,254564,211598
144.12865,254459,211578
144.47100,254355,211719
144.81335,254253,211515
145.15569,254150,211358
145.49804,254047,211168
145.84039,253944,211194
146.18274,253841,211241
146.52509,253737,210868
146.86744,253634,210845
147.20978,253530,210575
147.55213,253427,210571
147.89448,253325,210505
148.23683,253225,210257
148.57918,253124,210178
148.92153,253025,210288
149.26387,252927,210341
149.60622,252828,210322
149.94857,252730,210366
150.29092,252631,210090
150.63327,252532,209877
150.97562,252433,209830
151.31796,252334,209500
151.66031,252235,209538
152.00266,252137,209335
152.34501,252040,209308
152.68736,251943,209252
153.02971,251848,209284
153.37205,251753,209216
153.71440,251658,209198
154.05675,251564,209024
154.39910,251470,208841
154.74145,251375,208985
155.08380,251281,209141
155.42614,251186,209126
155.76849,251092,208941
156.11084,250998,208766
156.45319,250904,208589
156.79554,250810,208381
157.13789,250718,208347
157.48023,250626,208307
157.82258,250535,208218
158.16493,250445,208291
158.50728,250355,208295
158.84963,250265,208294
159.19198,250175,207949
159.53432,250085,207807
159.87667,249995,207693
160.21902,249905,207654
160.56137,249815,207809
160.90372,249725,207645
161.24607,249636,207679
161.58841,249547,207587
161.93076,249460,207402
162.27311,249373,207321
162.61546,249286,207142
162.95781,249200,207009
163.30016,249114,206916
163.64250,249029,206726
163.98485,248943,206747
164.32720,248857,206791
164.66955,248772,206895
165.01190,248686,206848
165.35425,248600,206860
165.69659,248515,206899
166.03894,248431,206840
166.38129,248347,206711
166.72364,248263,206387
167.06599,248181,206192
167.40834,248098,206052
167.75068,248017,205948
168.09303,247935,205831
168.43538,247854,205924
168.77773,247773,205924
169.12008,247692,205750
169.46243,247611,205638
169.80478,247530,205671
170.14712,247449,205639
170.48947,247368,205589
170.83182,247288,205566
171.17417,247209,205512
171.51652,247130,205538
171.85887,247052,205594
172.20121,246974,205298
172.54356,246897,205173
172.88591,246820,204946
173.22826,246743,204896
173.57061,246667,204880
173.91296,246590,204908
174.25530,246514,204649
174.59765,246438,204587
174.94000,246361,204568
175.28235,246286,204634
175.62470,246210,204618
175.96705,246136,204522
176.30939,246061,204639
176.65174,245987,204685
176.99409,245914,204446
177.33644,245841,204270
177.67879,245769,204299
178.02114,245697,204174
178.36348,245625,203945
178.70583,245553,203944
179.04818,245481,203906
179.39053,245409,203923
179.73288,245338,203724
180.07523,245267,203542
180.41757,245196,203624
180.75992,245126,203537
181.10227,245056,203518
181.44462,244986,203447
181.78697,244917,203549
182.12932,244848,203503
182.47166,244780,203492
182.81401,244712,203499
183.15636,244644,203438
183.49871,244577,203447
183.84106,244510,203293
184.18341,244443,203021
184.52575,244376,202841
184.86810,244309,202968
185.21045,244242,202978
185.55280,244176,202963
185.89515,244110,202916
186.23750,244044,202678
186.57984,243979,202606
186.92219,243915,202457
187.26454,243850,202511
187.60689,243787,202355
187.94924,243723,202412
188.29159,243660,202414
188.63393,243597,202635
188.97628,243534,202485
189.31863,243471,202277
189.66098,243408,202234
190.00333,243346,202304
190.34568,243283,202020
190.68802,243222,201945
191.03037,243160,201909
191.37272,243099,202049
191.71507,243038,202072
192.05742,242977,201953
192.39977,242917,201969
192.74211,242857,201735
193.08446,242798,201552
193.42681,242739,201694
193.76916,242680,201703
194.11151,242621,201650
194.45386,242563,201643
194.79620,242504,201460
195.13855,242446,201435
195.48090,242388,201441
195.82325,242330,201486
196.16560,242273,201345
196.50795,242215,201394
196.85029,242158,201241
197.19264,242102,201205
197.53499,242045,201112
197.87734,241989,200921
198.21969,241934,200875
198.56204,241878,200566
198.90438,241823,200399
199.24673,241768,200435
199.58908,241714,200535
199.93143,241660,200397
200.27378,241605,200454
200.61613,241551,200459
200.95847,241498,200552
201.30082,241444,200469
201.64317,241391,200320
201.98552,241337,200281
202.32787,241284,200283
202.67022,241232,200251
203.01256,241180,200200
203.35491,241128,200121
203.69726,241076,200061
204.03961,241025,199909
204.38196,240974,199836
204.72431,240923,199761
205.06665,240872,199806
205.40900,240822,199721
205.75135,240772,199445
206.09370,240722,199536
206.43605,240672,199541
206.77840,240622,199463
207.12074,240572,199419
207.46309,240523,199458
207.80544,240474,199360
208.14779,240425,199288
208.49014,240377,199264
208.83249,240329,199449
209.17483,240281,199488
209.51718,240233,199644
209.85953,240186,199478
210.20188,240138,199430
210.54423,240091,199230
210.88658,240045,199119
211.22892,239998,198905
211.57127,239952,198738
211.91362,239906,198628
212.25597,239860,198706
212.59832,239814,198638
212.94067,239769,198792
213.28301,239723,198875
213.62536,239678,199002
213.96771,239633,198928
214.31006,239588,198951
214.65241,239544,198835
214.99476,239500,198846
215.33710,239456,198582
215.67945,239412,198573
216.02180,239369,198580
216.36415,239325,198500
216.70650,239282,198345
217.04885,239239,198293
217.39119,239197,198172
217.73354,239154,197995
218.07589,239112,198013
218.41824,239070,197970
218.76059,239028,198076
219.10294,238986,198232
219.44528,238945,198086
219.78763,238904,198111
220.12998,238862,198184
220.47233,238821,198071
220.81468,238781,198009
221.15703,238740,198054
221.49937,238700,197887
221.84172,238660,197917
222.18407,238620,197796
222.52642,238581,197678
222.86877,238541,197762
223.21112,238502,197602
223.55346,238463,197500
223.89581,238424,197330
224.23816,238386,197310
224.58051,238348,197459
224.92286,238309,197555
225.26521,238271,197478
225.60755,238233,197356
225.94990,238196,197249
226.29225,238158,197098
226.63460,238121,197203
226.97695,238084,197265
227.31930,238047,197101
227.66164,238010,197001
228.00399,237973,196960
228.34634,237937,197015
228.68869,237900,197112
229.03104,237864,196839
229.37339,237829,196822
229.71573,237793,196893
230.05808,237758,196824
230.40043,237723,196794
230.74278,237688,196860
231.08513,237653,196787
231.42748,237618,196679
231.76982,237584,196516
232.11217,237549,196423
232.45452,237515,196346
232.79687,237481,196442
233.13922,237447,196366
233.48157,237414,196484
233.82391,237380,196370
234.16626,237347,196654
234.50861,237313,196581
234.85096,237280,196491
235.19331,237247,196298
235.53566,237215,196340
235.87800,237182,196286
236.22035,237150,196078
236.56270,237118,196122
236.90505,237086,195957
237.24740,237055,195878
237.58975,237023,195878
237.93209,236992,195997
238.27444,236960,196009
238.61679,236929,196032
238.95914,236898,195898
239.30149,236868,195683
239.64384,236837,195717
239.98618,236807,195650
240.32853,236776,195888
240.67088,236746,195939
241.01323,236716,195756
241.35558,236686,195626
241.69793,236657,195502
242.04027,236627,195535
242.38262,236598,195566
242.72497,236569,195597
243.06732,236540,195574
243.40967,236511,195711
243.75202,236482,195714
244.09436,236454,195573
244.43671,236425,195608
244.77906,236397,195507
245.12141,236369,195356
245.46376,236341,195517
245.80611,236314,195691
246.14845,236286,195792
246.49080,236259,195674
246.83315,236231,195283
247.17550,236204,195057
247.51785,236177,194932
247.86020,236151,194918
248.20254,236124,194892
248.54489,236097,194987
248.88724,236071,194914
249.22959,236045,194973
249.57194,236019,194975
249.91429,235993,195032
250.25663,235967,195058
250.59898,235941,195029
250.94133,235916,194742
251.28368,235890,194770
251.62603,235865,194672
251.96838,235840,194694
252.31072,235815,194801
252.65307,235790,194757
252.99542,235766,194703
253.33777,235741,194732
253.68012,235717,194720
254.02247,235693,194760
254.36481,235668,194755
254.70716,235645,194718
255.04951,235621,194693
255.39186,235597,194692
255.73421,235574,194708
256.07656,235550,194520
256.41890,235527,194562
256.76125,235504,194524
257.10360,235481,194592
257.44595,235458,194625
