t_ms,N,N0
162.61546,218181,178740
162.95781,218047,178683
163.30016,217913,178639
163.64250,217780,178600
163.98485,217647,178571
164.32720,217515,178401
164.66955,217383,178128
165.01190,217252,177771
165.35425,217120,177574
165.69659,216989,177515
166.03894,216859,177538
166.38129,216729,177736
166.72364,216599,177583
167.06599,216470,177419
167.40834,216342,177325
167.75068,216214,177054
168.09303,216087,176977
168.43538,215959,177112
168.77773,215833,176684
169.12008,215706,176539
169.46243,215580,176281
169.80478,215454,176360
170.14712,215329,176513
170.48947,215205,176551
170.83182,215081,176384
171.17417,214958,176181
171.51652,214835,176012
171.85887,214712,176016
172.20121,214589,175966
172.54356,214467,175712
172.88591,214346,175616
173.22826,214225,175319
173.57061,214105,175244
173.91296,213985,175149
174.25530,213865,175203
174.59765,213747,175303
174.94000,213628,175048
175.28235,213510,175104
175.62470,213392,174880
175.96705,213275,174693
176.30939,213158,174280
176.65174,213041,174059
176.99409,212926,173973
177.33644,212811,174054
177.67879,212696,174288
178.02114,212582,174142
178.36348,212468,174120
178.70583,212354,173869
179.04818,212241,173774
179.39053,212128,173643
179.73288,212016,173538
180.07523,211904,173319
180.41757,211792,173354
180.75992,211681,173167
181.10227,211571,173189
181.44462,211461,173014
181.78697,211352,172847
182.12932,211243,172957
182.47166,211134,172869
182.81401,211025,172847
183.15636,210917,172570
183.49871,210809,172315
183.84106,210702,172405
184.18341,210596,172352
184.52575,210490,172259
184.86810,210384,172054
185.21045,210279,171829
185.55280,210174,171795
185.89515,210069,172051
186.23750,209965,172031
186.57984,209861,171850
186.92219,209758,171678
187.26454,209654,171493
187.60689,209552,171132
187.94924,209450,171127
188.29159,209349,171288
188.63393,209247,171094
188.97628,209147,171028
189.31863,209046,170936
189.66098,208946,170871
190.00333,208847,170727
190.34568,208747,170782
190.68802,208648,170699
191.03037,208550,170668
191.37272,208452,170481
191.71507,208355,170217
192.05742,208258,170030
192.39977,208161,169892
192.74211,208065,170016
193.08446,207969,170072
193.42681,207873,169977
193.76916,207778,169886
194.11151,207683,169764
194.45386,207588,169785
194.79620,207494,169793
195.13855,207400,169687
195.48090,207307,169676
195.82325,207215,169529
196.16560,207122,169414
196.50795,207031,169188
196.85029,206939,169268
197.19264,206847,169043
197.53499,206756,168802
197.87734,206665,168967
198.21969,206575,168986
198.56204,206485,168778
198.90438,206396,168747
199.24673,206307,168756
199.58908,206218,168618
199.93143,206130,168516
200.27378,206042,168416
200.61613,205955,168304
200.95847,205868,168219
201.30082,205781,168192
201.64317,205694,168056
201.98552,205608,168132
202.32787,205522,168038
202.67022,205437,168029
203.01256,205352,167850
203.35491,205268,167804
203.69726,205184,167871
204.03961,205100,167804
204.38196,205017,167737
204.72431,204934,167419
205.06665,204851,167372
205.40900,204768,167265
205.75135,204686,167299
206.09370,204604,167369
206.43605,204523,167322
206.77840,204442,167222
207.12074,204362,167162
207.46309,204282,167083
207.80544,204202,166966
208.14779,204123,166891
208.49014,204044,166919
208.83249,203965,166716
209.17483,203886,166655
209.51718,203808,166482
209.85953,203730,166491
210.20188,203653,166351
210.54423,203576,166181
210.88658,203499,166215
211.22892,203423,166461
211.57127,203348,166271
211.91362,203272,166204
212.25597,203197,166061
212.59832,203122,165892
212.94067,203047,165932
213.28301,202973,165826
213.62536,202899,165888
213.96771,202825,165676
214.31006,202752,165605
214.65241,202679,165418
214.99476,202607,165353
215.33710,202535,165248
215.67945,202463,165269
216.02180,202392,165251
216.36415,202321,165180
216.70650,202250,164997
217.04885,202179,164943
217.39119,202109,165026
217.73354,202039,165041
218.07589,201969,164956
218.41824,201900,164851
218.76059,201831,164703
219.10294,201763,164719
219.44528,201695,164695
219.78763,201627,164625
220.12998,201560,164378
220.47233,201493,164394
220.81468,201426,164430
221.15703,201360,164418
221.49937,201293,164363
221.84172,201227,163961
222.18407,201162,163749
222.52642,201096,163677
222.86877,201031,163835
223.21112,200967,163822
223.55346,200903,163891
