which,t_s,N,N0,Nth,T_nK
unified,1.406000e-01,1.055756e+06,0.000000e+00,1.055756e+06,26563.7950
unified,1.480000e-01,1.052086e+06,0.000000e+00,1.052086e+06,26362.7450
unified,1.554000e-01,1.048557e+06,0.000000e+00,1.048557e+06,26173.6411
unified,1.628000e-01,1.045153e+06,0.000000e+00,1.045153e+06,25995.1706
unified,1.702000e-01,1.041862e+06,0.000000e+00,1.041862e+06,25826.2093
unified,1.776000e-01,1.038673e+06,0.000000e+00,1.038673e+06,25665.7885
unified,1.850000e-01,1.035578e+06,0.000000e+00,1.035578e+06,25513.0620
unified,1.924000e-01,1.032567e+06,0.000000e+00,1.032567e+06,25367.2938
unified,1.998000e-01,1.029636e+06,0.000000e+00,1.029636e+06,25227.8461
unified,2.072000e-01,1.026777e+06,0.000000e+00,1.026777e+06,25094.1645
unified,2.146000e-01,1.023986e+06,0.000000e+00,1.023986e+06,24965.7638
unified,2.220000e-01,1.021258e+06,0.000000e+00,1.021258e+06,24842.2054
unified,2.294000e-01,1.018588e+06,0.000000e+00,1.018588e+06,24723.0935
unified,2.368000e-01,1.015974e+06,0.000000e+00,1.015974e+06,24608.0652
unified,2.442000e-01,1.013413e+06,0.000000e+00,1.013413e+06,24496.8040
unified,2.516000e-01,1.010900e+06,0.000000e+00,1.010900e+06,24389.0273
unified,2.590000e-01,1.008435e+06,0.000000e+00,1.008435e+06,24284.4915
unified,2.664000e-01,1.006013e+06,0.000000e+00,1.006013e+06,24182.9662
unified,2.738000e-01,1.003634e+06,0.000000e+00,1.003634e+06,24084.2388
unified,2.812000e-01,1.001296e+06,0.000000e+00,1.001296e+06,23988.1021
unified,2.886000e-01,9.989964e+05,0.000000e+00,9.989964e+05,23894.3734
unified,2.960000e-01,9.967339e+05,0.000000e+00,9.967339e+05,23802.8893
unified,3.034000e-01,9.945071e+05,0.000000e+00,9.945071e+05,23713.5110
unified,3.108000e-01,9.923146e+05,0.000000e+00,9.923146e+05,23626.1083
unified,3.182000e-01,9.901553e+05,0.000000e+00,9.901553e+05,23540.5539
unified,3.256000e-01,9.880281e+05,0.000000e+00,9.880281e+05,23456.7206
unified,3.330000e-01,9.859319e+05,0.000000e+00,9.859319e+05,23374.4859
unified,3.404000e-01,9.838657e+05,0.000000e+00,9.838657e+05,23293.7460
unified,3.478000e-01,9.818286e+05,0.000000e+00,9.818286e+05,23214.4098
unified,3.552000e-01,9.798199e+05,0.000000e+00,9.798199e+05,23136.4033
unified,3.626000e-01,9.778387e+05,0.000000e+00,9.778387e+05,23059.6437
unified,3.700000e-01,9.758843e+05,0.000000e+00,9.758843e+05,22984.0492
unified,3.774000e-01,9.739560e+05,0.000000e+00,9.739560e+05,22909.5281
unified,3.848000e-01,9.720532e+05,0.000000e+00,9.720532e+05,22836.0066
unified,3.922000e-01,9.701753e+05,0.000000e+00,9.701753e+05,22763.4186
unified,3.996000e-01,9.683217e+05,0.000000e+00,9.683217e+05,22691.7188
unified,4.070000e-01,9.664920e+05,0.000000e+00,9.664920e+05,22620.8537
unified,4.144000e-01,9.646855e+05,0.000000e+00,9.646855e+05,22550.7666
unified,4.218000e-01,9.629018e+05,0.000000e+00,9.629018e+05,22481.3874
unified,4.292000e-01,9.611406e+05,0.000000e+00,9.611406e+05,22412.6540
unified,4.366000e-01,9.594012e+05,0.000000e+00,9.594012e+05,22344.5153
unified,4.440000e-01,9.576834e+05,0.000000e+00,9.576834e+05,22276.9359
unified,4.514000e-01,9.559867e+05,0.000000e+00,9.559867e+05,22209.8855
unified,4.588000e-01,9.543108e+05,0.000000e+00,9.543108e+05,22143.3209
unified,4.662000e-01,9.526553e+05,0.000000e+00,9.526553e+05,22077.1923
unified,4.736000e-01,9.510199e+05,0.000000e+00,9.510199e+05,22011.4362
unified,4.810000e-01,9.494043e+05,0.000000e+00,9.494043e+05,21946.0110
unified,4.884000e-01,9.478081e+05,0.000000e+00,9.478081e+05,21880.8815
unified,4.958000e-01,9.462311e+05,0.000000e+00,9.462311e+05,21816.0334
unified,5.032000e-01,9.446730e+05,0.000000e+00,9.446730e+05,21751.4339
unified,5.106000e-01,9.431334e+05,0.000000e+00,9.431334e+05,21687.0450
unified,5.180000e-01,9.416122e+05,0.000000e+00,9.416122e+05,21622.8059
unified,5.254000e-01,9.401091e+05,0.000000e+00,9.401091e+05,21558.6730
unified,5.328000e-01,9.386238e+05,0.000000e+00,9.386238e+05,21494.6096
unified,5.402000e-01,9.371561e+05,0.000000e+00,9.371561e+05,21430.6058
unified,5.476000e-01,9.357057e+05,0.000000e+00,9.357057e+05,21366.6406
unified,5.550000e-01,9.342726e+05,0.000000e+00,9.342726e+05,21302.6816
unified,5.624000e-01,9.328563e+05,0.000000e+00,9.328563e+05,21238.6757
unified,5.698000e-01,9.314568e+05,0.000000e+00,9.314568e+05,21174.5674
unified,5.772000e-01,9.300738e+05,0.000000e+00,9.300738e+05,21110.3202
unified,5.846000e-01,9.287071e+05,0.000000e+00,9.287071e+05,21045.9120
unified,5.920000e-01,9.273566e+05,0.000000e+00,9.273566e+05,20981.3396
unified,5.994000e-01,9.260221e+05,0.000000e+00,9.260221e+05,20916.5704
unified,6.068000e-01,9.247033e+05,0.000000e+00,9.247033e+05,20851.5620
unified,6.142000e-01,9.234001e+05,0.000000e+00,9.234001e+05,20786.2429
unified,6.216000e-01,9.221124e+05,0.000000e+00,9.221124e+05,20720.5700
unified,6.290000e-01,9.208399e+05,0.000000e+00,9.208399e+05,20654.5085
unified,6.364000e-01,9.195826e+05,0.000000e+00,9.195826e+05,20588.0598
unified,6.438000e-01,9.183385e+05,0.000000e+00,9.183385e+05,20508.7772
unified,6.512000e-01,9.170942e+05,0.000000e+00,9.170942e+05,20411.5427
unified,6.586000e-01,9.158444e+05,0.000000e+00,9.158444e+05,20310.9266
unified,6.660000e-01,9.145862e+05,0.000000e+00,9.145862e+05,20207.4493
unified,6.734000e-01,9.133168e+05,0.000000e+00,9.133168e+05,20100.9065
unified,6.808000e-01,9.120330e+05,0.000000e+00,9.120330e+05,19991.1141
unified,6.882000e-01,9.107312e+05,0.000000e+00,9.107312e+05,19877.8714
unified,6.956000e-01,9.094076e+05,0.000000e+00,9.094076e+05,19760.9291
unified,7.030000e-01,9.080579e+05,0.000000e+00,9.080579e+05,19639.9950
unified,7.104000e-01,9.066774e+05,0.000000e+00,9.066774e+05,19514.7367
unified,7.178000e-01,9.052610e+05,0.000000e+00,9.052610e+05,19384.8480
unified,7.252000e-01,9.038033e+05,0.000000e+00,9.038033e+05,19250.0305
unified,7.326000e-01,9.022982e+05,0.000000e+00,9.022982e+05,19110.0190
unified,7.400000e-01,9.007395e+05,0.000000e+00,9.007395e+05,18964.4899
unified,7.474000e-01,8.991204e+05,0.000000e+00,8.991204e+05,18813.0959
unified,7.548000e-01,8.974336e+05,0.000000e+00,8.974336e+05,18655.4259
unified,7.622000e-01,8.956714e+05,0.000000e+00,8.956714e+05,18491.1175
unified,7.696000e-01,8.938259e+05,0.000000e+00,8.938259e+05,18319.8270
unified,7.770000e-01,8.918888e+05,0.000000e+00,8.918888e+05,18141.2912
unified,7.844000e-01,8.898514e+05,0.000000e+00,8.898514e+05,17955.2236
unified,7.918000e-01,8.877050e+05,0.000000e+00,8.877050e+05,17761.3345
unified,7.992000e-01,8.854408e+05,0.000000e+00,8.854408e+05,17559.3006
unified,8.066000e-01,8.830497e+05,0.000000e+00,8.830497e+05,17348.8382
unified,8.140000e-01,8.805229e+05,0.000000e+00,8.805229e+05,17129.7424
unified,8.214000e-01,8.778515e+05,0.000000e+00,8.778515e+05,16901.8982
unified,8.288000e-01,8.750271e+05,0.000000e+00,8.750271e+05,16665.2704
unified,8.362000e-01,8.720417e+05,0.000000e+00,8.720417e+05,16419.8264
unified,8.436000e-01,8.688874e+05,0.000000e+00,8.688874e+05,16165.5358
unified,8.510000e-01,8.655567e+05,0.000000e+00,8.655567e+05,15902.3496
unified,8.584000e-01,8.620424e+05,0.000000e+00,8.620424e+05,15630.3458
unified,8.658000e-01,8.583378e+05,0.000000e+00,8.583378e+05,15349.6724
unified,8.732000e-01,8.544364e+05,0.000000e+00,8.544364e+05,15060.6196
unified,8.806000e-01,8.503324e+05,0.000000e+00,8.503324e+05,14763.4385
unified,8.880000e-01,8.460199e+05,0.000000e+00,8.460199e+05,14458.3946
unified,8.954000e-01,8.414936e+05,0.000000e+00,8.414936e+05,14145.6777
unified,9.028000e-01,8.367484e+05,0.000000e+00,8.367484e+05,13826.6741
unified,9.102000e-01,8.319188e+05,0.000000e+00,8.319188e+05,13546.9695
unified,9.176000e-01,8.272576e+05,0.000000e+00,8.272576e+05,13298.5029
unified,9.250000e-01,8.228405e+05,0.000000e+00,8.228405e+05,13069.5415
unified,9.324000e-01,8.186374e+05,0.000000e+00,8.186374e+05,12852.2835
unified,9.398000e-01,8.146182e+05,0.000000e+00,8.146182e+05,12645.1584
unified,9.472000e-01,8.107579e+05,0.000000e+00,8.107579e+05,12446.8653
unified,9.546000e-01,8.070359e+05,0.000000e+00,8.070359e+05,12256.3270
unified,9.620000e-01,8.034348e+05,0.000000e+00,8.034348e+05,12072.6416
unified,9.694000e-01,7.999400e+05,0.000000e+00,7.999400e+05,11895.0539
unified,9.768000e-01,7.965389e+05,0.000000e+00,7.965389e+05,11722.9058
unified,9.842000e-01,7.932208e+05,0.000000e+00,7.932208e+05,11555.6267
unified,9.916000e-01,7.899764e+05,0.000000e+00,7.899764e+05,11392.7090
unified,9.990000e-01,7.867973e+05,0.000000e+00,7.867973e+05,11233.7203
unified,1.006400e+00,7.836765e+05,0.000000e+00,7.836765e+05,11078.2841
unified,1.013800e+00,7.806075e+05,0.000000e+00,7.806075e+05,10926.0830
unified,1.021200e+00,7.775847e+05,0.000000e+00,7.775847e+05,10776.8271
unified,1.028600e+00,7.746030e+05,0.000000e+00,7.746030e+05,10630.2543
unified,1.036000e+00,7.716578e+05,0.000000e+00,7.716578e+05,10486.1164
unified,1.043400e+00,7.687450e+05,0.000000e+00,7.687450e+05,10344.1972
unified,1.050800e+00,7.658610e+05,0.000000e+00,7.658610e+05,10204.3123
unified,1.058200e+00,7.630025e+05,0.000000e+00,7.630025e+05,10066.3072
unified,1.065600e+00,7.601662e+05,0.000000e+00,7.601662e+05,9930.0369
unified,1.073000e+00,7.573492e+05,0.000000e+00,7.573492e+05,9795.3596
unified,1.080400e+00,7.545487e+05,0.000000e+00,7.545487e+05,9662.1390
unified,1.087800e+00,7.517620e+05,0.000000e+00,7.517620e+05,9530.2403
unified,1.095200e+00,7.489867e+05,0.000000e+00,7.489867e+05,9399.5531
unified,1.102600e+00,7.462205e+05,0.000000e+00,7.462205e+05,9269.9807
unified,1.110000e+00,7.434554e+05,0.000000e+00,7.434554e+05,9139.6013
unified,1.117400e+00,7.406623e+05,0.000000e+00,7.406623e+05,9006.7547
unified,1.124800e+00,7.378118e+05,0.000000e+00,7.378118e+05,8871.0315
unified,1.132200e+00,7.348965e+05,0.000000e+00,7.348965e+05,8733.8451
unified,1.139600e+00,7.319151e+05,0.000000e+00,7.319151e+05,8595.2315
unified,1.147000e+00,7.288660e+05,0.000000e+00,7.288660e+05,8455.2327
unified,1.154400e+00,7.257478e+05,0.000000e+00,7.257478e+05,8313.9251
unified,1.161800e+00,7.225593e+05,0.000000e+00,7.225593e+05,8171.3819
unified,1.169200e+00,7.192989e+05,0.000000e+00,7.192989e+05,8027.6514
unified,1.176600e+00,7.159648e+05,0.000000e+00,7.159648e+05,7882.7541
unified,1.184000e+00,7.125547e+05,0.000000e+00,7.125547e+05,7736.7044
unified,1.191400e+00,7.090662e+05,0.000000e+00,7.090662e+05,7589.5341
unified,1.198800e+00,7.054969e+05,0.000000e+00,7.054969e+05,7441.2893
unified,1.206200e+00,7.018437e+05,0.000000e+00,7.018437e+05,7292.0326
unified,1.213600e+00,6.981036e+05,0.000000e+00,6.981036e+05,7141.7955
unified,1.221000e+00,6.942733e+05,0.000000e+00,6.942733e+05,6990.5958
unified,1.228400e+00,6.903496e+05,0.000000e+00,6.903496e+05,6838.4374
unified,1.235800e+00,6.863291e+05,0.000000e+00,6.863291e+05,6685.3500
unified,1.243200e+00,6.822075e+05,0.000000e+00,6.822075e+05,6531.3592
unified,1.250600e+00,6.779798e+05,0.000000e+00,6.779798e+05,6376.5183
unified,1.258000e+00,6.736404e+05,0.000000e+00,6.736404e+05,6220.8485
unified,1.265400e+00,6.691832e+05,0.000000e+00,6.691832e+05,6064.3587
unified,1.272800e+00,6.646016e+05,0.000000e+00,6.646016e+05,5907.0128
unified,1.280200e+00,6.598885e+05,0.000000e+00,6.598885e+05,5749.3709
unified,1.287600e+00,6.551532e+05,0.000000e+00,6.551532e+05,5611.2711
unified,1.295000e+00,6.505697e+05,0.000000e+00,6.505697e+05,5482.6649
unified,1.302400e+00,6.461265e+05,0.000000e+00,6.461265e+05,5359.3513
unified,1.309800e+00,6.417992e+05,0.000000e+00,6.417992e+05,5240.1834
unified,1.317200e+00,6.375663e+05,0.000000e+00,6.375663e+05,5124.5894
unified,1.324600e+00,6.334096e+05,0.000000e+00,6.334096e+05,5012.0811
unified,1.332000e+00,6.293133e+05,0.000000e+00,6.293133e+05,4901.6631
unified,1.339400e+00,6.252927e+05,0.000000e+00,6.252927e+05,4787.4832
unified,1.346800e+00,6.213592e+05,0.000000e+00,6.213592e+05,4676.0980
unified,1.354200e+00,6.174953e+05,0.000000e+00,6.174953e+05,4567.6636
unified,1.361600e+00,6.136865e+05,0.000000e+00,6.136865e+05,4461.8195
unified,1.369000e+00,6.099191e+05,0.000000e+00,6.099191e+05,4358.2242
unified,1.376400e+00,6.061805e+05,0.000000e+00,6.061805e+05,4256.5856
unified,1.383800e+00,6.024589e+05,0.000000e+00,6.024589e+05,4156.6501
unified,1.391200e+00,5.987433e+05,0.000000e+00,5.987433e+05,4058.2124
unified,1.398600e+00,5.950233e+05,0.000000e+00,5.950233e+05,3961.0820
unified,1.406000e+00,5.912889e+05,0.000000e+00,5.912889e+05,3865.0833
unified,1.413400e+00,5.875307e+05,0.000000e+00,5.875307e+05,3770.0460
unified,1.420800e+00,5.837406e+05,0.000000e+00,5.837406e+05,3675.8385
unified,1.428200e+00,5.799097e+05,0.000000e+00,5.799097e+05,3582.3424
unified,1.435600e+00,5.760392e+05,0.000000e+00,5.760392e+05,3491.2968
unified,1.443000e+00,5.721516e+05,0.000000e+00,5.721516e+05,3402.5852
unified,1.450400e+00,5.682520e+05,0.000000e+00,5.682520e+05,3315.5436
unified,1.457800e+00,5.643306e+05,0.000000e+00,5.643306e+05,3229.5381
unified,1.465200e+00,5.603764e+05,0.000000e+00,5.603764e+05,3144.4027
unified,1.472600e+00,5.563792e+05,0.000000e+00,5.563792e+05,3060.0138
unified,1.480000e+00,5.523288e+05,0.000000e+00,5.523288e+05,2976.2604
unified,1.487400e+00,5.482132e+05,0.000000e+00,5.482132e+05,2893.0429
unified,1.494800e+00,5.440201e+05,0.000000e+00,5.440201e+05,2810.2543
unified,1.502200e+00,5.397363e+05,0.000000e+00,5.397363e+05,2727.7898
unified,1.509600e+00,5.353492e+05,0.000000e+00,5.353492e+05,2645.5468
unified,1.517000e+00,5.308466e+05,0.000000e+00,5.308466e+05,2563.4532
unified,1.524400e+00,5.262139e+05,0.000000e+00,5.262139e+05,2481.4362
unified,1.531800e+00,5.214340e+05,0.000000e+00,5.214340e+05,2399.4272
unified,1.539200e+00,5.164874e+05,0.000000e+00,5.164874e+05,2317.3555
unified,1.546600e+00,5.113556e+05,0.000000e+00,5.113556e+05,2235.1666
unified,1.554000e+00,5.060197e+05,0.000000e+00,5.060197e+05,2152.8106
unified,1.561400e+00,5.004538e+05,0.000000e+00,5.004538e+05,2070.1853
unified,1.568800e+00,4.946702e+05,0.000000e+00,4.946702e+05,1987.4200
unified,1.576200e+00,4.889406e+05,0.000000e+00,4.889406e+05,1905.9554
unified,1.583600e+00,4.837799e+05,0.000000e+00,4.837799e+05,1830.8460
unified,1.591000e+00,4.790797e+05,0.000000e+00,4.790797e+05,1761.2237
unified,1.598400e+00,4.747407e+05,0.000000e+00,4.747407e+05,1695.9537
unified,1.605800e+00,4.706901e+05,0.000000e+00,4.706901e+05,1634.1676
unified,1.613200e+00,4.668733e+05,0.000000e+00,4.668733e+05,1575.2154
unified,1.620600e+00,4.632494e+05,0.000000e+00,4.632494e+05,1518.6000
unified,1.628000e+00,4.597871e+05,0.000000e+00,4.597871e+05,1463.9587
unified,1.635400e+00,4.564596e+05,0.000000e+00,4.564596e+05,1410.9669
unified,1.642800e+00,4.532446e+05,0.000000e+00,4.532446e+05,1359.3452
unified,1.650200e+00,4.501251e+05,0.000000e+00,4.501251e+05,1308.8268
unified,1.657600e+00,4.470900e+05,0.000000e+00,4.470900e+05,1259.1991
unified,1.665000e+00,4.441295e+05,0.000000e+00,4.441295e+05,1210.2669
unified,1.672400e+00,4.412342e+05,0.000000e+00,4.412342e+05,1161.8667
unified,1.679800e+00,4.383992e+05,0.000000e+00,4.383992e+05,1113.8642
unified,1.687200e+00,4.356259e+05,0.000000e+00,4.356259e+05,1066.1113
unified,1.694600e+00,4.329101e+05,0.000000e+00,4.329101e+05,1020.3052
unified,1.702000e+00,4.299701e+05,0.000000e+00,4.299701e+05,982.4325
unified,1.709400e+00,4.265122e+05,0.000000e+00,4.265122e+05,945.6105
unified,1.716800e+00,4.223373e+05,0.000000e+00,4.223373e+05,906.6009
unified,1.724200e+00,4.172990e+05,0.000000e+00,4.172990e+05,865.0028
unified,1.731600e+00,4.112380e+05,0.000000e+00,4.112380e+05,820.7976
unified,1.739000e+00,4.039620e+05,0.000000e+00,4.039620e+05,773.9926
unified,1.746400e+00,3.952408e+05,0.000000e+00,3.952408e+05,724.6228
unified,1.753800e+00,3.847965e+05,0.000000e+00,3.847965e+05,672.7985
unified,1.761200e+00,3.722814e+05,0.000000e+00,3.722814e+05,618.6889
unified,1.768600e+00,3.572466e+05,0.000000e+00,3.572466e+05,562.5491
unified,1.776000e+00,3.319286e+05,6.413550e+04,2.677931e+05,484.2419
unified,1.783400e+00,3.118112e+05,1.236212e+05,1.881900e+05,413.1617
unified,1.790800e+00,2.957867e+05,1.589516e+05,1.368351e+05,355.6688
unified,1.798200e+00,2.809579e+05,1.811757e+05,9.978216e+04,305.5435
unified,1.805600e+00,2.662215e+05,1.938885e+05,7.233304e+04,260.9914
unified,1.813000e+00,2.513994e+05,1.981124e+05,5.328693e+04,225.9362
unified,1.820400e+00,2.384877e+05,1.971783e+05,4.130946e+04,201.8418
unified,1.827800e+00,2.294782e+05,1.958796e+05,3.359862e+04,184.9603
unified,1.835200e+00,2.228282e+05,1.944807e+05,2.834757e+04,171.4972
unified,1.842600e+00,2.175365e+05,1.929321e+05,2.460439e+04,160.4440
unified,1.850000e+00,2.131111e+05,1.912672e+05,2.184397e+04,151.1473
unified,1.857400e+00,2.092877e+05,1.895407e+05,1.974699e+04,143.1652
unified,1.864800e+00,2.059129e+05,1.877940e+05,1.811890e+04,136.1907
unified,1.872200e+00,2.028919e+05,1.860594e+05,1.683256e+04,130.0002
unified,1.879600e+00,2.001623e+05,1.843603e+05,1.580207e+04,124.4266
unified,1.887000e+00,1.976810e+05,1.827148e+05,1.496612e+04,119.3379
unified,1.894400e+00,1.954166e+05,1.811302e+05,1.428643e+04,114.6302
unified,1.901800e+00,1.933457e+05,1.796159e+05,1.372979e+04,110.2188
unified,1.909200e+00,1.914502e+05,1.781786e+05,1.327168e+04,106.0360
unified,1.916600e+00,1.897159e+05,1.768201e+05,1.289579e+04,102.0233
unified,1.924000e+00,1.881293e+05,1.755470e+05,1.258227e+04,97.9680
unified,1.931400e+00,1.866509e+05,1.744184e+05,1.223244e+04,93.4542
unified,1.938800e+00,1.853261e+05,1.733738e+05,1.195236e+04,89.0911
unified,1.946200e+00,1.841675e+05,1.723656e+05,1.180190e+04,85.0459
unified,1.953600e+00,1.831531e+05,1.713658e+05,1.178722e+04,81.3071
unified,1.961000e+00,1.822482e+05,1.704479e+05,1.180028e+04,77.5887
unified,1.968400e+00,1.814402e+05,1.696269e+05,1.181330e+04,73.8134
unified,1.975800e+00,1.807220e+05,1.688965e+05,1.182554e+04,69.9669
unified,1.983200e+00,1.800875e+05,1.682567e+05,1.183082e+04,66.0222
unified,1.990600e+00,1.795307e+05,1.676809e+05,1.184982e+04,61.9473
unified,1.998000e+00,1.790464e+05,1.671815e+05,1.186487e+04,57.6970
unified,2.005400e+00,1.786295e+05,1.667524e+05,1.187714e+04,53.2197
unified,2.012800e+00,1.782759e+05,1.663870e+05,1.188889e+04,48.4275
unified,2.020200e+00,1.779815e+05,1.660826e+05,1.189895e+04,43.2333
unified,2.027600e+00,1.777418e+05,1.656463e+05,1.209552e+04,38.2858
unified,2.035000e+00,1.775254e+05,1.655921e+05,1.193328e+04,37.6123
unified,2.042400e+00,1.773134e+05,1.653669e+05,1.194653e+04,37.1245
unified,2.049800e+00,1.771058e+05,1.651460e+05,1.195981e+04,36.6363
unified,2.057200e+00,1.769024e+05,1.649293e+05,1.197309e+04,36.1477
unified,2.064600e+00,1.767032e+05,1.647168e+05,1.198639e+04,35.6588
unified,2.072000e+00,1.765081e+05,1.645084e+05,1.199971e+04,35.1695
unified,2.079400e+00,1.763170e+05,1.643039e+05,1.201304e+04,34.6799
unified,2.086800e+00,1.761297e+05,1.641033e+05,1.202638e+04,34.1898
unified,2.094200e+00,1.759462e+05,1.639065e+05,1.203974e+04,33.6994
unified,2.101600e+00,1.757664e+05,1.637133e+05,1.205312e+04,33.2087
unified,2.109000e+00,1.755902e+05,1.635237e+05,1.206650e+04,32.7176
unified,2.116400e+00,1.754175e+05,1.633376e+05,1.207991e+04,32.2261
unified,2.123800e+00,1.752483e+05,1.631550e+05,1.209332e+04,31.7342
unified,2.131200e+00,1.750824e+05,1.629756e+05,1.210675e+04,31.2420
unified,2.138600e+00,1.749197e+05,1.627995e+05,1.212020e+04,30.7494
unified,2.146000e+00,1.747602e+05,1.626265e+05,1.213366e+04,30.2564
unified,2.153400e+00,1.746037e+05,1.624566e+05,1.214713e+04,29.7631
unified,2.160800e+00,1.744503e+05,1.622897e+05,1.216062e+04,29.2693
unified,2.168200e+00,1.742998e+05,1.621257e+05,1.217413e+04,28.7753
unified,2.175600e+00,1.741522e+05,1.619645e+05,1.218764e+04,28.2808
unified,2.183000e+00,1.740073e+05,1.618061e+05,1.220118e+04,27.7860
unified,2.190400e+00,1.738651e+05,1.616503e+05,1.221472e+04,27.2908
unified,2.197800e+00,1.737255e+05,1.614972e+05,1.222829e+04,26.7952
unified,2.205200e+00,1.735884e+05,1.613466e+05,1.224186e+04,26.2993
unified,2.212600e+00,1.734538e+05,1.611984e+05,1.225545e+04,25.8030
unified,2.220000e+00,1.733217e+05,1.609977e+05,1.232392e+04,25.3440
