t_ms,N,N0
130.43472,304338,253767
130.77706,304308,253854
131.11941,304279,253981
131.46176,304250,253897
131.80411,304220,253596
132.14646,304191,253660
132.48881,304162,253803
132.83115,304133,253486
133.17350,304103,253521
133.51585,304074,253487
133.85820,304045,253411
134.20055,304016,253345
134.54290,303987,253379
134.88524,303958,253445
135.22759,303929,253406
135.56994,303900,253373
135.91229,303871,253400
136.25464,303842,253491
136.59699,303812,253196
136.93933,303783,253165
137.28168,303754,253193
137.62403,303725,253289
137.96638,303696,253103
138.30873,303667,253151
138.65108,303638,253188
138.99342,303609,253019
139.33577,303580,253318
139.67812,303551,253227
140.02047,303521,252972
140.36282,303492,252871
140.70517,303463,252987
141.04751,303434,253295
141.38986,303405,253248
141.73221,303376,253197
142.07456,303347,253225
142.41691,303318,253002
142.75926,303289,253110
143.10160,303260,252896
143.44395,303231,252796
143.78630,303202,252623
144.12865,303173,252724
144.47100,303144,252981
144.81335,303116,252834
145.15569,303087,252949
145.49804,303058,253183
145.84039,303029,253177
146.18274,303000,252931
146.52509,302972,252792
146.86744,302943,252813
147.20978,302914,252887
147.55213,302885,252815
147.89448,302856,252641
148.23683,302827,252704
148.57918,302799,252645
148.92153,302770,252611
149.26387,302741,252483
149.60622,302712,252843
149.94857,302683,252821
150.29092,302654,252762
150.63327,302626,252838
150.97562,302597,252784
151.31796,302568,252771
151.66031,302539,252622
152.00266,302510,252678
152.34501,302482,252576
152.68736,302453,252361
153.02971,302424,252577
153.37205,302395,252517
153.71440,302367,252375
154.05675,302338,252498
154.39910,302310,252454
154.74145,302281,252496
155.08380,302252,252174
155.42614,302224,252265
155.76849,302195,252331
156.11084,302167,252389
156.45319,302138,252649
156.79554,302110,252562
157.13789,302081,252437
157.48023,302052,252257
157.82258,302024,252117
158.16493,301995,252201
158.50728,301967,252152
158.84963,301938,252144
159.19198,301910,252187
159.53432,301881,252274
159.87667,301853,252154
160.21902,301824,252155
160.56137,301795,252075
160.90372,301767,252124
161.24607,301738,252179
161.58841,301710,252265
161.93076,301681,252150
162.27311,301653,251869
162.61546,301624,252107
162.95781,301596,252238
163.30016,301567,252164
163.64250,301539,252275
163.98485,301510,252230
164.32720,301482,252076
164.66955,301454,252000
165.01190,301425,252282
165.35425,301397,252274
165.69659,301369,252113
166.03894,301340,252103
166.38129,301312,252069
166.72364,301284,251999
167.06599,301255,251908
167.40834,301227,252042
167.75068,301199,252266
168.09303,301171,252071
168.43538,301142,251878
168.77773,301114,251799
169.12008,301086,251947
169.46243,301058,251804
169.80478,301029,251944
170.14712,301001,251979
170.48947,300973,251842
170.83182,300944,251670
171.17417,300916,251658
171.51652,300888,251565
171.85887,300860,251725
172.20121,300831,251885
172.54356,300803,251823
172.88591,300775,251896
173.22826,300747,251849
173.57061,300719,251628
173.91296,300690,251638
174.25530,300662,251685
174.59765,300634,251759
174.94000,300606,251603
175.28235,300578,251445
175.62470,300550,251368
175.96705,300522,251161
176.30939,300494,251104
176.65174,300466,251158
176.99409,300438,251280
177.33644,300409,251309
177.67879,300381,251340
178.02114,300353,251413
178.36348,300325,251182
178.70583,300297,251233
179.04818,300269,251171
179.39053,300241,251161
179.73288,300213,251224
180.07523,300185,251123
180.41757,300157,251073
180.75992,300129,251053
181.10227,300101,251041
181.44462,300073,251114
181.78697,300045,251168
182.12932,300017,250988
182.47166,299989,250992
182.81401,299961,250936
183.15636,299933,250939
183.49871,299905,251035
183.84106,299878,250831
184.18341,299850,250818
184.52575,299822,251223
184.86810,299794,251327
185.21045,299766,251385
185.55280,299738,251093
185.89515,299710,251020
186.23750,299682,250869
186.57984,299655,250592
186.92219,299627,250479
187.26454,299599,250680
187.60689,299571,250712
187.94924,299543,250785
188.29159,299516,250784
188.63393,299488,250813
188.97628,299460,250953
189.31863,299432,250961
189.66098,299405,250742
190.00333,299377,250635
190.34568,299349,250626
190.68802,299321,250567
191.03037,299294,250690
191.37272,299266,250792
191.71507,299238,250689
192.05742,299210,250459
192.39977,299183,250467
192.74211,299155,250715
193.08446,299127,250708
193.42681,299100,250756
193.76916,299072,250764
194.11151,299044,250818
194.45386,299017,250504
194.79620,298989,250258
195.13855,298961,250083
195.48090,298934,250166
195.82325,298906,250421
196.16560,298878,250259
196.50795,298851,250331
196.85029,298823,250300
197.19264,298796,250289
197.53499,298768,250046
197.87734,298741,250257
198.21969,298713,250500
198.56204,298686,250451
198.90438,298658,250266
199.24673,298631,249922
199.58908,298603,250156
199.93143,298575,250022
200.27378,298548,250180
200.61613,298520,249998
200.95847,298493,249858
201.30082,298465,249842
201.64317,298438,250000
