t_ms,N,N0
78.41692,337524,266215
78.73312,337646,266259
79.04932,337293,266335
79.36552,337497,266153
79.68171,337715,266464
79.99791,337581,266481
80.31411,337443,266976
80.63031,337876,267378
80.94650,337765,267620
81.26270,337898,267738
81.57890,337838,267857
81.89509,338266,268159
82.21129,338348,268898
82.52749,338248,268814
82.84369,338199,268830
83.15988,338220,269280
83.47608,338617,269679
83.79228,338938,269904
84.10848,339355,270174
84.42467,338687,269802
84.74087,338869,270391
85.05707,339134,271060
85.37326,339389,271217
85.68946,339058,270606
86.00566,339440,271372
86.32186,339147,271354
86.63805,339314,271955
86.95425,339674,272342
87.27045,339695,272438
87.58665,339190,272142
87.90284,339374,272410
88.21904,339687,272864
88.53524,339951,273012
88.85143,339926,273349
89.16763,339683,273200
89.48383,340074,273670
89.80003,339785,273515
90.11622,339996,273839
90.43242,340137,274132
90.74862,340301,274521
91.06482,340433,275029
91.38101,340370,274854
91.69721,340681,275037
92.01341,341036,275555
92.32960,341060,275475
92.64580,341146,275409
92.96200,341098,275921
93.27820,340473,275054
93.59439,340604,275377
93.91059,340697,275488
94.22679,341351,276248
94.54299,341477,276755
94.85918,341032,276181
95.17538,341151,276159
95.49158,341203,276063
95.80777,341056,276321
96.12397,341625,277197
96.44017,341702,277373
96.75637,341883,277685
97.07256,341936,278103
97.38876,341862,278430
97.70496,341709,278184
98.02116,342036,278420
98.33735,342644,279253
98.65355,341984,278560
98.96975,342317,278797
99.28594,342396,279158
99.60214,342441,279054
99.91834,342777,279472
100.23454,342499,279265
100.55073,342608,279906
100.86693,342663,279789
101.18313,342956,280321
101.49933,343341,280701
101.81552,343217,280797
102.13172,343452,281006
102.44792,343194,281052
102.76411,343805,281791
103.08031,343533,281423
103.39651,343449,281403
103.71271,343088,280974
104.02890,343939,282237
104.34510,343548,281783
104.66130,344087,282419
104.97750,344085,282580
105.29369,343795,282379
105.60989,344016,282936
105.92609,344223,283168
106.24228,344517,283288
106.55848,343968,282763
106.87468,344379,282921
107.19088,344779,283424
107.50707,344696,283632
107.82327,344537,283797
108.13947,344669,283862
108.45567,344834,283951
108.77186,345036,284446
109.08806,345145,284513
109.40426,345051,284464
109.72045,344970,284744
110.03665,344879,284457
110.35285,345343,284707
110.66905,345171,284628
110.98524,345278,284644
111.30144,345355,285378
111.61764,345458,285735
111.93384,345759,285918
112.25003,345799,285892
112.56623,345642,285935
112.88243,345622,286071
113.19862,346157,286586
113.51482,346148,286597
113.83102,345916,286788
114.14722,346653,287467
114.46341,346531,287594
114.77961,346230,287086
115.09581,346757,287768
115.41201,346573,287591
115.72820,346631,287493
116.04440,346699,287887
116.36060,346866,287948
116.67679,346931,288257
116.99299,347126,288754
117.30919,347218,288827
117.62539,347787,288979
117.94158,347144,288867
118.25778,347025,288781
118.57398,347409,289583
118.89018,347289,289457
119.20637,347635,289900
119.52257,347984,290206
119.83877,347892,290233
120.15496,347696,290598
120.47116,348032,291086
120.78736,348347,291528
121.10356,348227,291190
121.41975,348540,291666
121.73595,348568,291309
122.05215,348869,291898
122.36835,348668,291691
122.68454,348265,291389
123.00074,348801,292174
123.31694,348828,292083
123.63313,348976,291919
123.94933,348853,291618
124.26553,348941,291588
124.58173,348897,291767
124.89792,348884,291951
125.21412,349471,292807
125.53032,349909,293664
125.84652,349910,293743
126.16271,350160,293690
126.47891,349771,293754
126.79511,350494,294509
127.11130,349945,293969
127.42750,350051,293642
127.74370,349997,293755
128.05990,350421,294415
128.37609,350306,294327
128.69229,350417,294862
129.00849,350429,294915
129.32469,350897,295136
129.64088,350892,295282
129.95708,350767,295223
130.27328,351165,295553
130.58947,350848,295483
130.90567,351032,295873
131.22187,351352,295937
131.53807,351527,296313
131.85426,351721,296567
132.17046,351855,297077
132.48666,352170,297306
132.80286,351840,297342
133.11905,351585,297288
133.43525,351828,297540
133.75145,352012,297203
134.06765,352417,297537
134.38384,351950,297330
134.70004,352448,297774
135.01624,352409,297964
135.33243,352486,298041
135.64863,352540,297944
135.96483,352762,298455
136.28103,352861,298517
136.59722,352699,298673
136.91342,352903,298796
137.22962,353039,298917
137.54582,353184,299214
137.86201,352809,298784
138.17821,352846,298726
138.49441,353075,298938
138.81060,353971,299963
139.12680,353836,300032
139.44300,353920,299979
139.75920,354103,300316
140.07539,353835,300321
140.39159,353752,300511
140.70779,353893,300701
141.02399,353991,300609
141.34018,353741,300478
141.65638,353717,300609
141.97258,353877,300754
142.28877,354224,301079
142.60497,354567,301640
142.92117,354787,302011
143.23737,354682,301897
143.55356,354582,301970
143.86976,354644,302266
144.18596,355122,302373
144.50216,355100,302531
144.81835,355116,302808
145.13455,355281,303076
145.45075,355702,303293
145.76694,355953,303599
146.08314,355499,303332
146.39934,356219,304133
146.71554,356324,304008
147.03173,356338,304020
147.34793,356133,304206
147.66413,356244,304104
147.98033,356423,304340
148.29652,355895,304154
148.61272,356101,304194
148.92892,356466,304433
149.24511,356734,305036
149.56131,356958,305382
149.87751,356899,305486
150.19371,356952,305351
150.50990,357278,305234
150.82610,357055,305388
151.14230,357514,305896
151.45850,356952,305489
151.77469,357804,306436
152.09089,357696,306541
152.40709,357557,306429
152.72328,357555,306191
153.03948,357668,306439
153.35568,357717,306730
153.67188,357807,307058
153.98807,357962,306929
154.30427,357746,306885
154.62047,358129,307488
154.93667,358203,307595
155.25286,358254,307717
155.56906,358980,308466
155.88526,358611,308241
156.20145,358703,308480
156.51765,358793,308641
156.83385,359038,308971
157.15005,359242,309420
157.46624,358675,308823
157.78244,359060,308960
158.09864,359014,308898
158.41484,359168,308980
158.73103,359240,309087
159.04723,359371,309280
159.36343,359606,309577
159.67962,358987,309192
159.99582,359487,309491
160.31202,359413,309494
160.62822,359738,309857
160.94441,360028,310531
161.26061,359997,310333
161.57681,359945,310564
161.89301,360316,310784
162.20920,359952,310649
162.52540,360076,310675
162.84160,360235,310852
163.15779,360224,310873
163.47399,360312,310919
163.79019,359966,310937
164.10639,360387,311241
164.42258,360297,311417
164.73878,360437,311702
165.05498,360472,311981
165.37118,360866,312283
165.68737,360961,312418
166.00357,360597,312132
166.31977,361020,312570
166.63596,361113,312453
166.95216,360651,312181
167.26836,360993,312674
167.58456,360688,312279
167.90075,360831,312523
168.21695,360985,312871
168.53315,361634,313695
168.84935,361376,313370
169.16554,361303,313605
169.48174,361641,313813
169.79794,361102,313626
170.11413,361267,313825
170.43033,361241,313596
170.74653,361561,313814
171.06273,361535,314031
171.37892,361651,314234
171.69512,361445,314121
172.01132,361736,314121
172.32752,361889,314410
172.64371,361852,314899
172.95991,362083,315073
173.27611,361667,314849
173.59230,362188,315424
173.90850,361936,315139
174.22470,362309,315588
174.54090,362422,315990
174.85709,361965,315676
175.17329,362270,315946
175.48949,361945,315720
175.80569,362361,316004
176.12188,362198,315917
176.43808,361880,315675
176.75428,361787,315979
177.07047,362223,316393
177.38667,362195,316246
177.70287,362391,316663
178.01907,362557,316980
178.33526,362351,316733
178.65146,362308,316719
178.96766,362456,316949
179.28386,362730,317145
179.60005,362492,317067
179.91625,362078,316736
180.23245,362718,317217
180.54864,362863,317558
180.86484,362109,316959
181.18104,362361,317313
181.49724,362428,317392
181.81343,362472,317709
182.12963,362529,317502
182.44583,362642,317383
182.76203,362161,316924
183.07822,362283,317570
183.39442,362412,317893
183.71062,362398,317901
184.02681,362263,317597
184.34301,362322,317754
184.65921,362487,318109
184.97541,362503,318230
185.29160,362588,318615
185.60780,362362,318415
185.92400,362348,318578
186.24020,362218,318528
186.55639,362490,318523
186.87259,362237,318259
187.18879,362070,318174
187.50498,362531,318819
187.82118,362622,318973
188.13738,362598,319093
188.45358,362425,318848
188.76977,362111,318787
189.08597,362244,318964
189.40217,362699,319512
189.71837,362440,319134
190.03456,362328,319009
190.35076,362376,319064
190.66696,362371,319232
190.98315,362044,318942
191.29935,362245,319153
191.61555,362553,319533
191.93175,362467,319462
192.24794,361960,319140
192.56414,361970,319021
192.88034,361889,318791
193.19654,361834,318966
193.51273,361529,318946
193.82893,361654,319070
194.14513,361580,319034
194.46132,361217,318746
194.77752,361557,319046
195.09372,361708,319202
195.40992,361387,319006
195.72611,361753,319609
196.04231,361533,319336
196.35851,361260,319215
196.67471,361400,319344
196.99090,360881,318859
197.30710,361181,319308
197.62330,361348,319569
197.93949,361192,319496
198.25569,360806,319018
198.57189,360570,318816
198.88809,360415,318833
199.20428,360425,318878
199.52048,360469,318957
199.83668,360173,318891
200.15288,360484,319078
200.46907,360430,319119
200.78527,360038,318572
201.10147,360075,318869
201.41766,360185,319059
201.73386,360330,319138
202.05006,360250,319152
202.36626,360124,319121
202.68245,359781,318970
202.99865,359864,319221
203.31485,359713,319162
203.63105,359379,318732
203.94724,359177,318569
204.26344,358886,318529
204.57964,358726,318421
204.89583,358610,318523
205.21203,358522,318160
205.52823,358556,318175
205.84443,358269,317800
206.16062,358041,317571
206.47682,358512,318281
206.79302,358868,318677
207.10922,358128,317968
207.42541,358181,318320
207.74161,357518,317791
208.05781,357371,317577
208.37400,357575,317657
208.69020,357598,317866
209.00640,357140,317735
209.32260,357254,317839
209.63879,357110,317682
209.95499,356902,317598
210.27119,356781,317519
210.58739,356721,317456
210.90358,356732,317363
211.21978,356535,317570
211.53598,356424,317686
211.85217,356049,317202
212.16837,356289,317311
212.48457,356098,317219
212.80077,355661,316994
213.11696,355627,316912
213.43316,355402,316726
213.74936,355415,316639
214.06556,354695,316295
214.38175,354625,316118
214.69795,354471,315950
215.01415,354206,316064
215.33034,354188,315919
215.64654,353912,315918
215.96274,353365,315534
216.27894,353485,315813
216.59513,353624,315997
216.91133,353134,315434
217.22753,352431,314644
217.54373,352178,314377
217.85992,352142,314421
218.17612,352030,314402
218.49232,351817,314120
218.80851,351793,314039
219.12471,351468,313922
219.44091,351241,313622
219.75711,350857,313313
220.07330,350750,313240
220.38950,350514,313091
220.70570,350284,312925
221.02190,350082,313029
221.33809,349550,312527
221.65429,349367,312695
221.97049,349110,312314
222.28669,349164,312364
222.60288,348439,311695
222.91908,348313,311902
223.23528,348096,311641
223.55147,347686,311297
223.86767,347440,311026
224.18387,347292,310961
224.50007,347095,310804
224.81626,346778,310740
225.13246,346516,310446
225.44866,346156,310368
225.76486,346008,310370
226.08105,345348,309886
226.39725,345141,309668
226.71345,344377,309084
227.02964,344257,309006
227.34584,343800,308586
227.66204,343192,307973
227.97824,343478,308403
228.29443,342898,307860
228.61063,342661,307609
228.92683,341865,306863
229.24303,341642,306784
229.55922,341675,306748
229.87542,340907,305989
230.19162,340724,305996
230.50781,340582,305958
230.82401,340285,305760
231.14021,339909,305480
231.45641,339469,304910
231.77260,339141,304968
232.08880,339208,304881
232.40500,338056,303999
232.72120,337867,303947
233.03739,337789,303968
233.35359,337084,303181
233.66979,336630,302742
233.98598,336348,302478
