t_ms,N,N0
76.83594,201424,142315
77.15214,200977,142171
77.46833,200936,142067
77.78453,200981,141978
78.10073,200377,141757
78.41692,200147,141801
78.73312,200106,141799
79.04932,199482,141696
79.36552,199476,141874
79.68171,199664,141998
79.99791,199256,141490
80.31411,199101,141657
80.63031,198924,141400
80.94650,198450,141332
81.26270,198057,141044
81.57890,198145,141035
81.89509,198236,141242
82.21129,197996,141421
82.52749,197837,141351
82.84369,197615,141254
83.15988,197306,141286
83.47608,197097,141347
83.79228,196985,141183
84.10848,197322,141203
84.42467,196903,140818
84.74087,196700,140855
85.05707,196661,140964
85.37326,196529,140772
85.68946,195918,140458
86.00566,195883,140471
86.32186,195435,140401
86.63805,195248,140469
86.95425,195507,140700
87.27045,195166,140287
87.58665,194832,139959
87.90284,194542,139895
88.21904,194462,140224
88.53524,194514,140248
88.85143,194112,139997
89.16763,193583,139507
89.48383,193666,139629
89.80003,193476,139711
90.11622,192886,139083
90.43242,193136,139423
90.74862,193175,139513
91.06482,192946,139587
91.38101,192626,139318
91.69721,192513,139324
92.01341,192329,139097
92.32960,192236,139020
92.64580,191923,138650
92.96200,191989,138928
93.27820,191276,138156
93.59439,191207,138158
93.91059,190828,137571
94.22679,190857,137947
94.54299,190826,138214
94.85918,190519,137863
95.17538,190280,137650
95.49158,190216,137721
95.80777,189832,137722
96.12397,189779,138026
96.44017,189682,137885
96.75637,189606,137780
97.07256,189394,137518
97.38876,189199,137950
97.70496,188880,137501
98.02116,188736,137215
98.33735,188841,137740
98.65355,188519,137306
98.96975,188472,137391
99.28594,188351,137342
99.60214,188059,136815
99.91834,188072,136901
100.23454,187905,136935
100.55073,187748,136807
100.86693,187351,136313
101.18313,187217,136747
101.49933,186907,136633
101.81552,186674,136443
102.13172,186363,136119
102.44792,186419,136130
102.76411,186577,136392
103.08031,186578,136481
103.39651,186243,136375
103.71271,185539,135481
104.02890,185553,135641
104.34510,185166,135424
104.66130,185461,135874
104.97750,185485,136130
105.29369,184938,135568
105.60989,184793,135683
105.92609,184603,135444
106.24228,184633,135331
106.55848,184083,134929
106.87468,184223,135076
107.19088,184025,135231
107.50707,183832,134897
107.82327,183689,135012
108.13947,183613,134819
108.45567,183188,134333
108.77186,183292,134358
109.08806,183137,134167
109.40426,182825,133888
109.72045,182694,133955
110.03665,182557,133846
110.35285,182453,133798
110.66905,182272,133481
110.98524,181869,133071
111.30144,181687,133220
111.61764,181597,133434
111.93384,181871,133603
112.25003,181645,133395
112.56623,181212,133174
112.88243,181006,133324
113.19862,181126,133274
113.51482,180699,133010
113.83102,180221,132661
114.14722,180379,132906
114.46341,180199,132736
114.77961,179851,132541
115.09581,180048,132926
115.41201,179440,132340
115.72820,179899,132727
116.04440,179829,132678
116.36060,179677,132242
116.67679,179069,131746
116.99299,179015,132079
117.30919,178864,131999
117.62539,178902,131902
117.94158,178415,131836
118.25778,178345,131654
118.57398,178227,131689
118.89018,178134,131343
119.20637,177913,131425
119.52257,178103,131677
119.83877,177738,131527
120.15496,177497,131269
120.47116,177419,131447
120.78736,177294,131173
121.10356,177125,131053
121.41975,177053,131289
121.73595,176881,131038
122.05215,176549,130809
122.36835,176423,130450
122.68454,176086,130261
123.00074,175931,130322
123.31694,175915,130392
123.63313,176041,130440
123.94933,175763,130262
124.26553,175622,129870
124.58173,175491,129740
124.89792,175189,129465
125.21412,175060,129277
125.53032,174984,129602
125.84652,174965,129629
126.16271,174828,129716
126.47891,174475,129525
126.79511,174619,129684
127.11130,174206,129313
