label,x,y,z
v1,0.5773502691896258,0.5773502691896258,0.5773502691896258
v2,0.5773502691896258,-0.5773502691896258,-0.5773502691896258
v3,-0.5773502691896258,0.5773502691896258,-0.5773502691896258
v4,-0.5773502691896258,-0.5773502691896258,0.5773502691896258
