t_ms,B_uG,Lz_m6,Lz_m5,Lz_m4,dphi_m5,dphi_m4,w_m5,w_m4,r_ring_m5,r_ring_m4
92.2375,63.0000,-0.000015,-0.963452,-1.776614,+3.100034,+0.057901,-1.000000,-2.000000,2.8320,2.3480
94.0461,63.0000,+0.000003,-0.960636,-1.805928,+3.073343,-0.212436,-1.000000,-2.000000,2.6172,3.5651
95.8547,63.0000,+0.000019,-0.953860,-1.803141,-0.706476,+2.765527,-1.000000,-2.000000,3.6287,3.1159
97.6633,63.0000,-0.000005,-0.953677,-1.714473,-3.117633,+1.166973,-1.000000,-2.000000,3.8231,3.4376
99.4718,63.0000,+0.000036,-0.956960,-1.788924,-3.084111,+0.667756,-1.000000,-2.000000,2.8284,2.7585
101.2804,63.0000,-0.000022,-0.962935,-1.805178,-3.059369,-0.790174,-1.000000,-2.000000,3.5499,2.9152
103.0890,63.0000,-0.000011,-0.958794,-1.816210,+3.101291,-2.237925,-1.000000,-2.000000,2.9512,2.3666
104.8976,63.0000,+0.000034,-0.961787,-1.815274,-2.009192,+0.593726,-1.000000,-2.000000,3.3426,2.9451
106.7062,63.0000,-0.000009,-0.961049,-1.813205,+3.070891,+1.702450,-1.000000,-2.000000,3.6539,3.0305
108.5147,63.0000,+0.000009,-0.963262,-1.827637,-3.074075,+2.104762,-1.000000,-2.000000,3.4187,3.1240
110.3233,63.0000,-0.000004,-0.953783,-1.750778,+2.880581,+0.248648,-1.000000,-1.000000,2.7025,2.5158
112.1319,63.0000,-0.000022,-0.954903,-1.833163,+2.986283,+1.038666,-1.000000,-2.000000,3.2006,3.5010
113.9405,63.0000,+0.000022,-0.955569,-1.811339,-3.063572,+0.918479,-1.000000,-2.000000,3.1866,2.8016
115.7490,63.0000,+0.000013,-0.966191,-1.702280,+2.686259,+1.716344,-1.000000,+0.000000,3.0069,3.0800
117.5576,63.0000,-0.000025,-0.950475,-1.786954,+3.139488,-0.285917,-1.000000,-2.000000,2.8767,2.4402
119.3662,63.0000,-0.000018,-0.955423,-1.813985,+3.094127,-0.597930,-1.000000,-2.000000,2.4240,3.1577
