t_ms,B_uG,Lz_m6,Lz_m5,Lz_m4,dphi_m5,dphi_m4,w_m5,w_m4,r_ring_m5,r_ring_m4
396.0788,63.0001,-0.000000,-0.969337,-1.890728,-3.141105,-0.151060,-1.000000,-2.000000,2.6107,2.8489
397.8873,63.0001,+0.000000,-0.969302,-1.889613,-3.141327,+0.128707,-1.000000,-2.000000,2.6394,2.7566
399.6959,63.0001,-0.000000,-0.969216,-1.890192,+3.141422,+0.050444,-1.000000,-2.000000,2.6220,2.8159
401.5045,63.0001,-0.000000,-0.969394,-1.891119,+3.141551,+0.025003,-1.000000,-2.000000,2.6084,2.7333
403.3131,63.0001,-0.000000,-0.969460,-1.892073,+3.141421,-0.005817,-1.000000,-2.000000,2.6188,2.8496
405.1217,63.0001,-0.000000,-0.968956,-1.888706,-3.141159,-0.600114,-1.000000,-2.000000,2.6142,2.6770
406.9302,63.0001,+0.000000,-0.969148,-1.888616,-3.141471,+0.024681,-1.000000,-2.000000,2.6241,2.8781
408.7388,63.0000,-0.000000,-0.969168,-1.890934,-3.141430,-0.005095,-1.000000,-2.000000,2.5995,2.7487
410.5474,63.0000,+0.000000,-0.969238,-1.891667,-3.141282,-0.096785,-1.000000,-2.000000,2.6228,2.7617
412.3560,63.0000,-0.000000,-0.969009,-1.889143,+3.141351,+0.108134,-1.000000,-2.000000,2.5885,2.8143
414.1646,63.0000,+0.000000,-0.968842,-1.887373,-3.141565,+0.007723,-1.000000,-2.000000,2.6284,2.7519
415.9731,63.0000,-0.000000,-0.969074,-1.890612,-3.141376,+0.510814,-1.000000,-2.000000,2.5916,2.8054
