t_ms,N,N0
27.91508,104194,15074.8
28.02719,104183,15127.2
28.13930,104173,15185.4
28.25141,104163,15307.8
28.36351,104153,15484.9
28.47562,104142,15594.9
28.58773,104132,15699.5
28.69984,104122,15819.9
28.81195,104112,15925
28.92406,104102,16044.5
29.03617,104092,16182.7
29.14828,104081,16260.8
29.26038,104071,16328.8
29.37249,104061,16380.3
29.48460,104051,16489.1
29.59671,104041,16601.2
29.70882,104031,16655
29.82093,104021,16781
29.93304,104010,16948.1
30.04515,104000,17121.8
30.15725,103990,17273
30.26936,103980,17448.5
30.38147,103970,17619.5
30.49358,103960,17722.6
30.60569,103950,17785.8
30.71780,103940,17919.5
30.82991,103930,17988.7
30.94202,103919,18037.3
31.05412,103909,17994.7
31.16623,103899,17953.9
31.27834,103889,17953.6
31.39045,103879,18010
31.50256,103869,18116.4
31.61467,103859,18256.5
31.72678,103849,18375.1
31.83889,103839,18478.7
31.95099,103829,18563.2
32.06310,103819,18673.8
32.17521,103809,18795
32.28732,103799,18972.2
32.39943,103789,19150.5
32.51154,103779,19278.8
32.62365,103769,19477.5
32.73576,103759,19672.9
32.84786,103749,19844.8
32.95997,103739,20035.5
33.07208,103729,20231.5
33.18419,103719,20443.7
33.29630,103709,20680.2
33.40841,103699,20894.8
33.52052,103689,21010.9
33.63263,103679,21166.4
33.74473,103669,21284.1
33.85684,103659,21361.2
33.96895,103649,21448.3
34.08106,103639,21512.2
34.19317,103629,21589.2
34.30528,103619,21687.2
34.41739,103610,21792.9
34.52950,103600,21934.7
34.64160,103590,22053.8
34.75371,103580,22166.9
34.86582,103570,22243.2
34.97793,103560,22371.9
35.09004,103550,22501.5
35.20215,103540,22588.9
35.31426,103530,22638.1
35.42637,103520,22738.6
35.53847,103510,22871.5
35.65058,103501,23005.3
35.76269,103491,23163.9
35.87480,103481,23258.5
35.98691,103471,23352
36.09902,103461,23486.9
36.21113,103451,23580.2
36.32324,103441,23656.4
36.43534,103432,23797.5
36.54745,103422,23952.3
36.65956,103412,24124.7
36.77167,103402,24241.3
36.88378,103392,24347.4
36.99589,103382,24486.3
37.10800,103372,24602.6
37.22011,103363,24787.2
37.33221,103353,24976
37.44432,103343,25147.2
37.55643,103333,25296.6
37.66854,103323,25487.4
37.78065,103314,25579.2
