eps_pct,lab_NBEC,opt_NBEC
1.0,229053.83056476805,794810.0317728658
1.0,233994.7714033182,806469.8825164797
1.0,228800.97901793726,800593.7327820283
1.0,230041.6422528832,802361.4073605755
1.0,228937.68734848677,799221.2193168057
1.0,229045.47548081985,791631.7002029534
1.0,231131.77814909912,802690.5847541537
1.0,227272.46108984534,787772.4165443947
1.0,228057.14896219035,788850.1128649599
1.0,229994.43416945028,794299.8678770271
1.0,229543.9966647546,796930.4406404464
1.0,228796.47044929344,792893.1668933153
1.0,228232.82617858317,791224.3059576029
1.0,229860.03526178186,802134.1786268179
1.0,226906.66843421492,789280.5112848806
1.0,228037.92260626308,796525.392277588
1.0,227646.04898763134,790721.993386089
1.0,227846.85625714608,797926.1752021783
1.0,228432.15438038588,800732.609902898
1.0,228496.45951226013,805468.1431782272
1.0,229008.0399335186,793756.2671828514
1.0,230670.54437523664,801559.3277056471
1.0,230862.5308673273,799431.5591004228
1.0,228874.42910032492,803821.2018648265
1.0,225426.36012931823,794117.072777024
1.0,227602.70617416874,789755.8994853676
1.0,228201.9999919817,792535.8539138202
1.0,230946.66107069756,811776.464613377
1.0,225632.05945976652,783483.9362816118
1.0,226866.73253210686,784196.2758862502
1.0,227615.44705080154,796210.7469045086
1.0,227997.41113749496,796778.6491520158
1.0,225854.61337343013,790922.4268605534
1.0,229671.2721797892,791603.3696916101
1.0,229505.93721640456,794967.3255152713
1.0,232930.8388189014,808616.3974895758
1.0,234908.81464699173,808144.3934428119
1.0,229739.34376383838,798635.9625323921
1.0,231790.44142070186,804354.0878027937
1.0,229476.37960323953,792915.3118005374
1.0,228317.1843722032,795719.7768962294
1.0,227828.6325768643,800136.689850844
1.0,227507.86336788922,794930.1721182739
1.0,227749.27947535794,792030.567821728
1.0,225556.7358486509,785774.8162651985
1.0,228115.5931458305,787981.7006822487
1.0,231199.33407267273,802029.9650954097
1.0,230822.63216539263,796256.8029139865
1.0,229189.25504596296,792712.2323733254
1.0,227628.73569351088,789893.2695835965
1.0,228776.83792506464,792128.5262799758
1.0,226983.2097207623,787118.5399910584
1.0,232417.95546996943,802675.3722163115
1.0,226736.33372256227,798974.7552002884
1.0,227693.11580523718,795474.2776064341
1.0,229401.75173648488,790238.5699838081
1.0,231401.871241433,797232.2797546249
1.0,228243.4993727018,793413.0285287185
1.0,226623.90115848396,788521.6459508002
1.0,229575.2426957835,789393.6388167628
1.0,228535.2761759921,791773.6081607932
1.0,227834.113754336,792886.6122455
1.0,227448.92099848963,791510.3234336977
1.0,228574.0995264505,793387.433195405
1.0,229707.56093446244,792426.8000343301
1.0,228727.06841547752,801413.4632133808
1.0,228158.184459152,798073.5253671863
1.0,224962.03550865166,785891.733173415
1.0,231226.92874487108,800022.563937288
1.0,225604.8035852739,792318.655324984
1.0,225433.1307823975,795234.1732262035
1.0,233262.99005401295,799019.8162856182
1.0,224799.67005627492,786173.2702674125
1.0,226182.2027221229,795168.2589817598
1.0,228602.24087948413,788106.1789784209
1.0,231276.74482668412,792791.6774355421
1.0,229330.1081027237,791145.1229936755
1.0,228627.3119691575,793947.409435703
1.0,229405.88451076692,797047.4800470638
1.0,225676.46759073273,796825.6755369989
1.0,225158.15840671008,791872.3339170964
1.0,228964.8708635426,791860.0785368321
1.0,227550.94251678226,798071.0052887121
1.0,229423.1375096899,811991.9057915522
1.0,229478.3309518576,797780.7436314268
1.0,230313.53391951308,794653.2620733484
1.0,232508.03062380874,792156.4393297217
1.0,230659.26414147834,803958.5537023689
1.0,233704.00310447224,802006.7600045466
1.0,228456.90704359606,793663.8820532901
1.0,231679.1697236166,802139.7754916654
1.0,229243.8270067918,788633.0258013558
1.0,228170.97965965865,793555.2675255444
1.0,226239.5955787068,782144.9073806546
1.0,227361.79019040632,790503.096906831
1.0,228818.8430711036,790386.8401364756
1.0,230323.0590102803,795497.4761113973
1.0,228069.939972821,797593.215642453
1.0,233615.9276261121,803687.9168170824
1.0,232201.93199634433,802727.6816664628
1.0,226472.68011522444,788325.3586994971
1.0,229299.87187832687,805956.4221342865
1.0,226005.13676859834,783587.819136014
1.0,228045.70952136195,795335.9110779103
1.0,227226.69131144043,785161.4647269608
1.0,226076.47095101333,783532.7956267039
1.0,227949.910860452,789842.7995675966
1.0,232339.3090996476,807786.2950808135
1.0,230089.59360170527,804311.7919663421
1.0,227944.13954695067,797221.4466294921
1.0,228101.9342028169,794112.756064656
1.0,228029.58552355054,792695.6374778657
1.0,229512.47945548964,790451.1554126065
1.0,231236.9196610674,808381.4938464903
1.0,229410.57198711028,792143.5255181718
1.0,226579.0200677968,788888.810626012
1.0,229772.9033378615,799033.8395104131
1.0,229142.0084216747,803402.0934832786
1.0,228281.44434378462,801738.7250320396
1.0,231230.42511678181,791416.55600729
1.0,227713.09500605546,791072.7859854089
1.0,227295.30009107114,788980.4476043667
1.0,229742.7893372438,802762.8018250004
1.0,230075.9165745478,809109.8243161445
1.0,225849.4989879648,788033.268476274
1.0,227130.55400804174,786482.2376244138
1.0,231787.7929680363,797158.8206319985
1.0,231010.60767914978,808692.1487204751
