t_ms,N,N0
24.32760,99475.8,44174.4
24.43971,99426.2,44210.1
24.55182,99376.2,44220.2
24.66393,99325.6,44173.7
24.77603,99274.2,44241.3
24.88814,99222.3,44251
25.00025,99169.8,44208.6
25.11236,99117.3,44173.8
25.22447,99065.1,44100.8
25.33658,99013.5,44065.1
25.44869,98962.7,44110.1
25.56080,98912.6,44061.7
25.67290,98863,44000.6
25.78501,98813.9,43931.2
25.89712,98765,43977
26.00923,98716,43966.2
26.12134,98666.7,43999.3
26.23345,98616.9,44039.2
26.34556,98566.6,43996.3
26.45767,98515.9,44011.2
26.56977,98464.9,43994.8
26.68188,98413.8,43900.8
26.79399,98362.8,43923.5
26.90610,98312.2,43897.6
27.01821,98262.1,43875.6
27.13032,98212.8,43836.3
27.24243,98163.9,43684.6
27.35454,98115.5,43617.1
27.46664,98067.3,43584.4
27.57875,98019.1,43588.5
27.69086,97970.7,43583.2
27.80297,97921.9,43538.2
27.91508,97872.6,43528.9
28.02719,97823,43567.5
28.13930,97773,43561.1
28.25141,97722.9,43536.6
28.36351,97672.9,43545.7
28.47562,97623.1,43474
28.58773,97573.9,43405.1
28.69984,97525.3,43375.1
28.81195,97477.2,43334.9
28.92406,97429.5,43294.7
29.03617,97382,43268.9
29.14828,97334.6,43301.6
29.26038,97286.9,43286.1
29.37249,97239,43186.2
29.48460,97190.8,43106.2
29.59671,97142.3,43127.6
29.70882,97093.4,43045.5
29.82093,97044.4,43019.4
29.93304,96995.4,43045.3
30.04515,96946.6,43032.3
30.15725,96898.1,42996.4
30.26936,96850.1,43027.1
30.38147,96802.6,42989.5
30.49358,96755.4,42931.2
30.60569,96708.5,42939
30.71780,96661.6,42888.1
30.82991,96614.7,42848.7
30.94202,96567.5,42786.4
31.05412,96520.1,42801.7
31.16623,96472.5,42860
31.27834,96424.7,42786.1
31.39045,96376.7,42774.1
31.50256,96328.6,42732.1
31.61467,96280.8,42744.1
31.72678,96233.2,42749.2
31.83889,96185.9,42670
31.95099,96139.1,42654.6
32.06310,96092.6,42577.6
32.17521,96046.4,42569.7
32.28732,96000.3,42558.4
32.39943,95954.2,42556.9
32.51154,95907.7,42569.3
32.62365,95861.2,42496
32.73576,95814.4,42480.9
32.84786,95767.6,42423.3
32.95997,95720.6,42405.4
33.07208,95673.5,42375.4
33.18419,95626.5,42413.9
33.29630,95579.7,42343.9
33.40841,95533.2,42313.6
33.52052,95487,42232.2
33.63263,95441.2,42166
33.74473,95395.7,42141.4
33.85684,95350.4,42097.7
33.96895,95305,42103
34.08106,95259.5,42092.3
34.19317,95213.8,42028.9
34.30528,95167.9,41959.1
34.41739,95121.8,41940.4
34.52950,95075.6,41838
34.64160,95029.5,41816.5
34.75371,94983.6,41873.8
34.86582,94937.9,41883
34.97793,94892.3,41872.7
35.09004,94846.9,41902.9
35.20215,94801.7,41856.1
35.31426,94756.6,41841.6
35.42637,94711.8,41753.1
35.53847,94667,41730.1
35.65058,94622.3,41624.2
35.76269,94577.6,41531.8
35.87480,94532.8,41484
35.98691,94487.7,41447.3
36.09902,94442.5,41509.4
36.21113,94397.2,41550.8
36.32324,94352,41542.3
36.43534,94306.8,41503.3
36.54745,94261.9,41458.4
36.65956,94217.2,41478.8
36.77167,94172.6,41454.7
36.88378,94128.3,41407.4
36.99589,94084.1,41393.4
37.10800,94040,41400.1
37.22011,93995.9,41369.4
37.33221,93951.9,41325.2
37.44432,93907.8,41368.5
37.55643,93863.6,41333.2
37.66854,93819.3,41257
37.78065,93775,41203.2
37.89276,93730.5,41141.5
38.00487,93686,41168.1
38.11698,93641.7,41117.5
38.22908,93597.6,41098.4
38.34119,93553.9,41100.8
38.45330,93510.4,41115.9
38.56541,93467.1,41129.9
38.67752,93423.8,41140.8
38.78963,93380.6,41103.2
38.90174,93337.3,41039.5
39.01385,93293.9,40980.7
39.12595,93250.4,40967.3
39.23806,93206.9,40957.1
39.35017,93163.4,40880.2
39.46228,93120,40870.2
39.57439,93076.5,40852.7
39.68650,93033,40835.3
39.79861,92989.7,40812.9
39.91072,92946.5,40751.5
40.02282,92903.5,40711.9
40.13493,92860.8,40663.1
40.24704,92818.2,40700.7
40.35915,92775.7,40710.2
40.47126,92733.2,40712.7
40.58337,92690.6,40611.3
40.69548,92647.9,40532.7
40.80759,92605.1,40534.8
40.91969,92562.2,40540.1
41.03180,92519.3,40547.8
41.14391,92476.5,40478
41.25602,92433.9,40441.2
41.36813,92391.4,40414
41.48024,92349.1,40410.1
41.59235,92306.9,40322.9
41.70446,92264.8,40363.5
41.81656,92222.9,40382.4
41.92867,92181,40322.2
42.04078,92139.1,40276.6
42.15289,92097.2,40268.5
42.26500,92055.2,40262.1
42.37711,92013.1,40210.3
42.48922,91971,40162
42.60133,91928.8,40107.7
42.71343,91886.7,40035
42.82554,91844.7,40065
42.93765,91802.9,40051.4
43.04976,91761.3,40040.2
43.16187,91719.9,39906.8
43.27398,91678.5,39932.9
43.38609,91637.2,39921.3
43.49820,91595.9,39928
43.61030,91554.6,39932.7
43.72241,91513.3,39956.5
43.83452,91472,39941.1
43.94663,91430.6,39861.2
44.05874,91389.2,39819.7
44.17085,91347.8,39758.8
44.28296,91306.5,39715.8
44.39507,91265.3,39679.1
44.50717,91224.2,39644.2
44.61928,91183.3,39552.5
44.73139,91142.6,39606
44.84350,91101.9,39569.1
