t_ms,N,N0
27.69086,99600.1,45208.1
27.80297,99571,45217.4
27.91508,99542.1,45192.9
28.02719,99513.3,45168.1
28.13930,99484.6,45163.7
28.25141,99455.9,45145.9
28.36351,99427,45139.1
28.47562,99397.9,45133.6
28.58773,99368.7,45174.6
28.69984,99339.3,45190.8
28.81195,99309.9,45170.5
28.92406,99280.4,45237.2
29.03617,99251.1,45237.5
29.14828,99221.9,45170
29.26038,99193.1,45150
29.37249,99164.6,45180.1
29.48460,99136.5,45233.1
29.59671,99108.8,45249.9
29.70882,99081.5,45254.6
29.82093,99054.6,45250.2
29.93304,99027.8,45215.4
30.04515,99001.3,45144.5
30.15725,98974.9,45156
30.26936,98948.5,45129.3
30.38147,98922.2,45095.9
30.49358,98895.8,45017.4
30.60569,98869.3,44994.8
30.71780,98842.8,44950
30.82991,98816.2,44945
30.94202,98789.5,44894
31.05412,98762.9,44927.6
31.16623,98736.2,44905.2
31.27834,98709.7,44918.6
31.39045,98683.4,44990.5
31.50256,98657.3,44959.7
31.61467,98631.4,44973.7
31.72678,98605.9,44983
31.83889,98580.7,44910
31.95099,98555.8,44893.7
32.06310,98531.2,44912.6
32.17521,98506.8,44857
32.28732,98482.7,44771.5
32.39943,98458.7,44714.4
32.51154,98434.7,44743.6
32.62365,98410.8,44761.2
32.73576,98386.9,44774.3
32.84786,98362.9,44764.5
32.95997,98338.9,44779
33.07208,98314.8,44771.2
33.18419,98290.7,44754.6
33.29630,98266.6,44752.3
33.40841,98242.5,44750
33.52052,98218.5,44737.9
33.63263,98194.7,44661.5
33.74473,98171,44562.1
33.85684,98147.5,44551.8
33.96895,98124.2,44629.3
34.08106,98101.1,44711.7
34.19317,98078.3,44745.7
34.30528,98055.8,44698.7
34.41739,98033.5,44671.5
34.52950,98011.3,44631.3
34.64160,97989.4,44562
34.75371,97967.6,44515.9
34.86582,97945.9,44524.8
34.97793,97924.2,44489.6
35.09004,97902.6,44428
35.20215,97881,44376.4
35.31426,97859.4,44397.6
35.42637,97837.7,44423.4
35.53847,97816.1,44465.2
35.65058,97794.4,44482.7
35.76269,97772.7,44505
35.87480,97751.1,44472.3
35.98691,97729.6,44417.9
36.09902,97708.2,44337.3
36.21113,97686.9,44244.9
36.32324,97665.9,44207.9
36.43534,97645,44168.6
36.54745,97624.4,44141.2
36.65956,97604,44127.1
36.77167,97583.8,44134.8
36.88378,97563.8,44124.7
36.99589,97543.9,44093.8
37.10800,97524.1,44135.4
37.22011,97504.4,44147.1
37.33221,97484.8,44113.8
37.44432,97465.3,44067.8
37.55643,97445.7,44037.7
37.66854,97426.3,44019.9
37.78065,97406.9,44005.2
37.89276,97387.6,44043.4
38.00487,97368.3,44034.6
38.11698,97349,44010.8
38.22908,97329.7,43962.6
38.34119,97310.5,43969
38.45330,97291.3,43987.3
38.56541,97272.3,44000.8
38.67752,97253.3,43965.6
38.78963,97234.4,43911.1
38.90174,97215.6,43905.7
39.01385,97196.9,43883
39.12595,97178.5,43860.3
39.23806,97160.2,43839.4
39.35017,97142.1,43837.4
39.46228,97124.2,43840.8
39.57439,97106.4,43780.6
39.68650,97088.8,43758.3
39.79861,97071.2,43738.7
39.91072,97053.7,43697.1
40.02282,97036.4,43664.3
40.13493,97019.1,43650.1
40.24704,97001.8,43671.8
40.35915,96984.5,43652.8
40.47126,96967.3,43650
40.58337,96950.2,43608.2
40.69548,96933,43601.9
40.80759,96916,43584.3
40.91969,96898.9,43599.4
41.03180,96881.9,43511.1
41.14391,96864.9,43471.6
41.25602,96848.1,43493.9
41.36813,96831.2,43491.2
41.48024,96814.5,43486.4
41.59235,96797.9,43460.4
41.70446,96781.5,43401.3
41.81656,96765.1,43376.4
41.92867,96748.9,43326.3
42.04078,96732.8,43325.1
42.15289,96716.8,43332.9
42.26500,96700.9,43359.6
42.37711,96685.2,43415.8
42.48922,96669.6,43400.8
42.60133,96654.1,43348.1
42.71343,96638.7,43333.7
42.82554,96623.4,43285.8
42.93765,96608.2,43224.6
43.04976,96593,43187.8
43.16187,96577.9,43160.6
43.27398,96562.9,43115.7
43.38609,96547.9,43064.5
43.49820,96532.8,43025.3
43.61030,96517.8,42973
43.72241,96502.9,42993.7
43.83452,96487.9,42966.2
43.94663,96473,42952.9
44.05874,96458.2,42960.9
44.17085,96443.4,42926.5
44.28296,96428.8,42866.5
44.39507,96414.2,42800.4
44.50717,96399.7,42826.8
44.61928,96385.3,42856
44.73139,96371,42870
44.84350,96356.8,42848.3
