t_ms,N,N0
27.80297,99632.4,42402.8
27.91508,99604.5,42293.5
28.02719,99576.6,42264.3
28.13930,99548.8,42286.9
28.25141,99521.1,42298
28.36351,99493.4,42225.1
28.47562,99465.8,42213.4
28.58773,99438.2,42197.9
28.69984,99410.7,42153.5
28.81195,99383.2,42091.3
28.92406,99356,42085.3
29.03617,99329,42059.5
29.14828,99302.1,42078.4
29.26038,99275.5,42072.4
29.37249,99249.1,42092
29.48460,99222.9,42086.8
29.59671,99197,42064.3
29.70882,99171.3,42050.8
29.82093,99145.8,41958.2
29.93304,99120.5,41971.5
30.04515,99095.4,41933.4
30.15725,99070.4,41932.6
30.26936,99045.6,41903.6
30.38147,99020.9,41897.6
30.49358,98996.4,41951
30.60569,98971.9,41926.8
30.71780,98947.5,41849
30.82991,98923.2,41799.6
30.94202,98899.1,41743.7
31.05412,98875.1,41729.2
31.16623,98851.4,41651.6
31.27834,98827.8,41656.5
31.39045,98804.3,41639.3
31.50256,98780.9,41576.9
31.61467,98757.7,41525
31.72678,98734.6,41442.6
31.83889,98711.6,41380.8
31.95099,98688.8,41416.6
32.06310,98666.1,41439.7
32.17521,98643.6,41421.3
32.28732,98621.3,41379.4
32.39943,98599.2,41345.2
32.51154,98577.3,41316.6
32.62365,98555.6,41258
32.73576,98533.9,41233.7
32.84786,98512.4,41240.3
32.95997,98491.1,41259.3
33.07208,98470,41194.4
33.18419,98449.1,41188.7
33.29630,98428.5,41134.4
33.40841,98408.2,41007.4
33.52052,98388.1,40933.2
33.63263,98368.2,40929
33.74473,98348.4,40848.5
33.85684,98328.7,40753
33.96895,98308.9,40699.5
34.08106,98289.2,40666
34.19317,98269.4,40636.9
34.30528,98249.6,40533.5
34.41739,98229.7,40440.7
34.52950,98209.8,40349
34.64160,98190,40276.1
34.75371,98170.4,40269.9
34.86582,98150.9,40204.4
34.97793,98131.6,40059.9
35.09004,98112.6,39988.1
35.20215,98093.7,39940.2
35.31426,98075.2,39876
35.42637,98056.8,39829.8
35.53847,98038.6,39760.6
35.65058,98020.7,39724.7
35.76269,98002.9,39685.3
35.87480,97985.3,39652.2
35.98691,97967.9,39584.5
36.09902,97950.6,39639.8
36.21113,97933.3,39662.6
36.32324,97916.2,39602.1
36.43534,97899.2,39569.8
36.54745,97882.4,39555.7
36.65956,97865.7,39527.6
36.77167,97849,39468.1
36.88378,97832.5,39370.1
36.99589,97816,39335.7
37.10800,97799.6,39332.9
37.22011,97783.3,39286.1
37.33221,97767.2,39225.3
37.44432,97751.1,39170.5
37.55643,97735.1,39083.4
37.66854,97719.3,39050
37.78065,97703.5,39025.4
37.89276,97687.9,39011.6
38.00487,97672.4,38899.5
38.11698,97657,38879
38.22908,97641.7,38845.4
38.34119,97626.6,38825.7
38.45330,97611.6,38842.2
38.56541,97596.8,38774.3
38.67752,97582.1,38714
38.78963,97567.6,38604.9
38.90174,97553.2,38550.6
39.01385,97539,38483
39.12595,97524.9,38463.9
39.23806,97510.9,38469.5
39.35017,97497.1,38345.1
39.46228,97483.4,38305.7
39.57439,97469.8,38285.3
39.68650,97456.4,38224.1
39.79861,97443.1,38184.5
39.91072,97429.9,38149.5
40.02282,97416.7,38099
40.13493,97403.7,38087.5
40.24704,97390.8,38032.7
40.35915,97378.1,37996.6
40.47126,97365.4,37938.3
40.58337,97352.9,37924.9
40.69548,97340.5,37887.1
40.80759,97328.2,37820.4
40.91969,97316,37785.2
41.03180,97303.9,37806.6
41.14391,97291.9,37769.6
41.25602,97280,37729.2
41.36813,97268.1,37648.2
41.48024,97256.4,37582.4
41.59235,97244.7,37570.3
41.70446,97233.1,37525
41.81656,97221.7,37487.7
41.92867,97210.3,37414.7
42.04078,97199,37339.4
42.15289,97187.9,37307.1
42.26500,97176.9,37248.6
42.37711,97166,37249.4
42.48922,97155.1,37231.8
42.60133,97144.4,37208
42.71343,97133.8,37143.9
42.82554,97123.2,37052.3
42.93765,97112.8,37008.4
43.04976,97102.4,36997.4
43.16187,97092.1,36963.7
43.27398,97081.9,36964.9
43.38609,97071.8,36877.1
43.49820,97061.8,36769.2
43.61030,97051.9,36720
43.72241,97042.1,36633.1
43.83452,97032.3,36556.2
43.94663,97022.6,36498.9
44.05874,97013,36499.3
44.17085,97003.4,36480.6
44.28296,96993.9,36398.6
44.39507,96984.5,36319.8
44.50717,96975.1,36234.5
44.61928,96965.8,36151.9
44.73139,96956.6,36057.3
44.84350,96947.4,36044.7
