t,Fz,Fperp,Fmag,Lz,Jz,edge_frac
9.60000,0.09060,5.99538,5.99606,12.74914,12.83974,0.00000
9.72000,0.26645,5.99139,5.99731,12.83603,13.10247,0.00000
9.84000,0.47264,5.97771,5.99636,12.90769,13.38033,0.00000
9.96000,0.16429,5.99382,5.99607,12.98659,13.15088,0.00000
10.08000,0.15111,5.99513,5.99703,13.03779,13.18890,0.00000
10.20000,0.47030,5.97836,5.99683,13.05685,13.52716,0.00000
10.32000,0.27339,5.99035,5.99659,13.07558,13.34897,0.00000
10.44000,0.07286,5.99656,5.99700,13.07450,13.14737,0.00000
10.56000,0.41095,5.98313,5.99723,13.03260,13.44355,0.00000
10.68000,0.38744,5.98480,5.99733,12.99177,13.37921,0.00000
10.80000,0.05359,5.99700,5.99724,12.96503,13.01862,0.00000
10.92000,0.31495,5.98908,5.99735,12.89787,13.21282,0.00000
11.04000,0.47472,5.97899,5.99781,12.81982,13.29454,0.00000
11.16000,0.09398,5.99692,5.99765,12.76643,12.86040,0.00000
11.28000,0.20816,5.99377,5.99738,12.67378,12.88194,0.00000
11.40000,0.51262,5.97586,5.99781,12.56492,13.07754,0.00000
11.52000,0.18313,5.99512,5.99791,12.49714,12.68026,0.00000
11.64000,0.11620,5.99619,5.99732,12.40753,12.52373,0.00000
11.76000,0.49002,5.97731,5.99736,12.28380,12.77382,0.00000
11.88000,0.29993,5.99035,5.99785,12.18805,12.48798,0.00000
12.00000,0.06632,5.99680,5.99717,12.08187,12.14819,0.00000
12.12000,0.40844,5.98262,5.99654,11.93708,12.34552,0.00000
12.24000,0.40641,5.98362,5.99741,11.79545,12.20185,0.00000
12.36000,0.07668,5.99663,5.99712,11.65788,11.73456,0.00000
12.48000,0.29229,5.98842,5.99555,11.48865,11.78094,0.00000
12.60000,0.46804,5.97823,5.99652,11.31371,11.78175,0.00000
12.72000,0.14506,5.99555,5.99730,11.14278,11.28784,0.00000
12.84000,0.17720,5.99235,5.99497,10.94180,11.11900,0.00000
12.96000,0.46945,5.97709,5.99549,10.72225,11.19170,0.00000
13.08000,0.25505,5.99212,5.99755,10.51056,10.76561,0.00000
13.20000,0.09625,5.99442,5.99519,10.29031,10.38656,0.00000
13.32000,0.40698,5.98102,5.99485,10.05065,10.45763,0.00000
13.44000,0.37780,5.98567,5.99758,9.82079,10.19859,0.00000
13.56000,0.08058,5.99543,5.99597,9.59821,9.67879,0.00000
13.68000,0.29319,5.98758,5.99476,9.36099,9.65418,0.00000
13.80000,0.46871,5.97898,5.99733,9.12045,9.58917,0.00000
13.92000,0.14201,5.99517,5.99685,8.90684,9.04885,0.00000
14.04000,0.16729,5.99282,5.99516,8.68398,8.85127,0.00000
14.16000,0.49030,5.97684,5.99692,8.44958,8.93988,0.00000
14.28000,0.25799,5.99200,5.99755,8.23678,8.49477,0.00000
14.40000,0.07707,5.99538,5.99587,8.02556,8.10263,0.00000
14.52000,0.43660,5.98061,5.99652,7.79298,8.22958,0.00000
14.64000,0.38880,5.98524,5.99785,7.56953,7.95833,0.00000
14.76000,0.05435,5.99658,5.99682,7.35526,7.40961,0.00000
14.88000,0.32241,5.98770,5.99638,7.12144,7.44385,0.00000
15.00000,0.49310,5.97737,5.99768,6.88709,7.38019,0.00000
15.12000,0.11654,5.99654,5.99767,6.66733,6.78387,0.00000
15.24000,0.17946,5.99383,5.99652,6.43693,6.61640,0.00000
15.36000,0.52024,5.97450,5.99711,6.19477,6.71501,0.00000
15.48000,0.25134,5.99276,5.99803,5.96393,6.21527,0.00000
15.60000,0.07041,5.99643,5.99684,5.72960,5.80002,0.00000
15.72000,0.44392,5.97993,5.99638,5.48335,5.92726,0.00000
15.84000,0.39873,5.98445,5.99772,5.24761,5.64635,0.00000
15.96000,0.05121,5.99702,5.99724,5.02348,5.07469,0.00000
16.08000,0.29872,5.98856,5.99600,4.79283,5.09155,0.00000
16.20000,0.49070,5.97692,5.99703,4.56831,5.05901,0.00000
16.32000,0.12900,5.99606,5.99745,4.36410,4.49310,0.00000
16.44000,0.15187,5.99418,5.99611,4.16461,4.31648,0.00000
16.56000,0.49416,5.97608,5.99648,3.96885,4.46301,0.00000
16.68000,0.27258,5.99122,5.99742,3.78831,4.06089,0.00000
16.80000,0.06286,5.99605,5.99638,3.61313,3.67600,0.00000
16.92000,0.40426,5.98263,5.99627,3.43768,3.84194,0.00000
17.04000,0.42419,5.98230,5.99732,3.26835,3.69254,0.00000
17.16000,0.07555,5.99612,5.99660,3.09968,3.17523,0.00000
17.28000,0.25050,5.99088,5.99611,2.92303,3.17354,0.00000
17.40000,0.50611,5.97582,5.99722,2.74722,3.25333,0.00000
17.52000,0.19193,5.99372,5.99679,2.57645,2.76838,0.00000
17.64000,0.10877,5.99498,5.99597,2.40203,2.51080,0.00000
17.76000,0.47206,5.97854,5.99715,2.22660,2.69866,0.00000
17.88000,0.35166,5.98676,5.99708,2.06025,2.41191,0.00000
18.00000,0.05244,5.99574,5.99597,1.89842,1.95085,0.00000
18.12000,0.34748,5.98703,5.99710,1.73739,2.08487,0.00000
18.24000,0.47684,5.97854,5.99753,1.59202,2.06886,0.00000
18.36000,0.10176,5.99534,5.99620,1.46445,1.56621,0.00000
18.48000,0.19725,5.99362,5.99687,1.34005,1.53730,0.00000
18.60000,0.51938,5.97535,5.99788,1.22461,1.74399,0.00000
18.72000,0.23073,5.99230,5.99674,1.12882,1.35954,0.00000
18.84000,0.08256,5.99594,5.99651,1.03805,1.12062,0.00000
18.96000,0.46173,5.98001,5.99781,0.94636,1.40808,0.00000
19.08000,0.38531,5.98496,5.99735,0.86546,1.25077,0.00000
19.20000,0.05250,5.99601,5.99624,0.79011,0.84261,0.00000
19.32000,0.32339,5.98839,5.99711,0.70703,1.03042,0.00000
19.44000,0.49413,5.97728,5.99767,0.62423,1.11836,0.00000
19.56000,0.12349,5.99520,5.99647,0.54723,0.67072,0.00000
19.68000,0.16719,5.99391,5.99624,0.46653,0.63372,0.00000
19.80000,0.50502,5.97603,5.99733,0.38400,0.88901,0.00000
19.92000,0.26154,5.99125,5.99696,0.31222,0.57376,0.00000
20.04000,0.06677,5.99552,5.99589,0.24747,0.31424,0.00000
20.16000,0.41775,5.98203,5.99660,0.18377,0.60151,0.00000
20.28000,0.40332,5.98356,5.99714,0.13413,0.53745,0.00000
20.40000,0.06458,5.99579,5.99613,0.10328,0.16786,0.00000
20.52000,0.27379,5.98980,5.99605,0.07995,0.35374,0.00000
20.64000,0.48795,5.97694,5.99682,0.06922,0.55717,0.00000
20.76000,0.16000,5.99433,5.99647,0.07719,0.23718,0.00000
20.88000,0.13365,5.99452,5.99601,0.09204,0.22569,0.00000
21.00000,0.47485,5.97758,5.99641,0.11149,0.58634,0.00000
21.12000,0.31317,5.98835,5.99653,0.14309,0.45627,0.00000
21.24000,0.06326,5.99590,5.99623,0.18213,0.24539,0.00000
21.36000,0.36376,5.98523,5.99628,0.21914,0.58290,0.00000
21.48000,0.45226,5.97935,5.99643,0.25869,0.71095,0.00000
21.60000,0.10309,5.99551,5.99640,0.30136,0.40445,0.00000
21.72000,0.20748,5.99290,5.99649,0.33980,0.54728,0.00000
21.84000,0.50565,5.97523,5.99658,0.37849,0.88414,0.00000
21.96000,0.23492,5.99195,5.99655,0.42300,0.65792,0.00000
22.08000,0.08565,5.99613,5.99674,0.46830,0.55395,0.00000
22.20000,0.44799,5.98019,5.99694,0.51527,0.96326,0.00000
22.32000,0.39168,5.98399,5.99679,0.57614,0.96782,0.00000
22.44000,0.05578,5.99662,5.99688,0.64943,0.70522,0.00000
22.56000,0.31122,5.98912,5.99721,0.72621,1.03743,0.00000
22.68000,0.50065,5.97610,5.99703,0.81609,1.31674,0.00000
22.80000,0.12863,5.99555,5.99693,0.92916,1.05779,0.00000
22.92000,0.15994,5.99505,5.99719,1.04867,1.20860,0.00000
23.04000,0.51592,5.97502,5.99725,1.17178,1.68769,0.00000
23.16000,0.27194,5.99080,5.99697,1.31221,1.58414,0.00000
23.28000,0.06122,5.99656,5.99687,1.45863,1.51985,0.00000
23.40000,0.42879,5.98197,5.99732,1.60020,2.02898,0.00000
23.52000,0.42134,5.98235,5.99717,1.74582,2.16716,0.00000
23.64000,0.06095,5.99624,5.99655,1.89302,1.95398,0.00000
23.76000,0.27663,5.99066,5.99704,2.03121,2.30783,0.00000
23.88000,0.50477,5.97613,5.99741,2.16604,2.67081,0.00000
24.00000,0.15792,5.99438,5.99646,2.30820,2.46612,0.00000
24.12000,0.13226,5.99495,5.99641,2.44802,2.58028,0.00000
24.24000,0.48542,5.97761,5.99729,2.58612,3.07154,0.00000
24.36000,0.30198,5.98890,5.99651,2.73592,3.03790,0.00000
24.48000,0.05995,5.99552,5.99582,2.89627,2.95622,0.00000
24.60000,0.37989,5.98482,5.99687,3.05872,3.43861,0.00000
24.72000,0.42913,5.98115,5.99653,3.23620,3.66533,0.00000
24.84000,0.08478,5.99489,5.99549,3.43073,3.51551,0.00000
24.96000,0.23726,5.99176,5.99646,3.62540,3.86265,0.00000
