timing_strength,decompress_factor,value
0.07692307692307693,0.9025641025641026,583.1203393610299
0.07692307692307693,0.926923076923077,578.9359174646336
0.07692307692307693,0.9512820512820512,574.7802292391088
0.07692307692307693,0.9756410256410256,570.6534355283759
0.07692307692307693,1.0,566.5556578054925
0.10256410256410256,0.05,720.6091753924177
0.10256410256410256,0.07435897435897436,729.180469921771
0.10256410256410256,0.09871794871794871,731.1069351475801
0.10256410256410256,0.12307692307692308,730.2401206729987
0.10256410256410256,0.14743589743589744,727.9397904842615
0.10256410256410256,0.1717948717948718,724.8103229025523
0.10256410256410256,0.19615384615384615,721.1621540233266
0.10256410256410256,0.2205128205128205,717.1715985231963
0.10256410256410256,0.24487179487179486,712.9465282091085
0.10256410256410256,0.2692307692307692,708.5568442186661
0.10256410256410256,0.2935897435897436,704.0499654728537
0.10256410256410256,0.31794871794871793,699.4592841583469
0.10256410256410256,0.3423076923076923,694.8090556400807
0.10256410256410256,0.36666666666666664,690.1173642187975
0.10256410256410256,0.391025641025641,685.3979953808553
0.10256410256410256,0.4153846153846154,680.6616588782965
0.10256410256410256,0.43974358974358974,675.916811753912
0.10256410256410256,0.4641025641025641,671.17022671682
0.10256410256410256,0.48846153846153845,666.427393761362
0.10256410256410256,0.5128205128205128,661.6928098135522
0.10256410256410256,0.5371794871794872,656.9701914930788
0.10256410256410256,0.5615384615384615,652.2626340135246
0.10256410256410256,0.5858974358974359,647.5727316607417
0.10256410256410256,0.6102564102564103,642.902670408196
0.10256410256410256,0.6346153846153846,638.2543000206092
0.10256410256410256,0.658974358974359,633.6291908480312
0.10256410256410256,0.6833333333333333,629.0286790473067
0.10256410256410256,0.7076923076923077,624.4539029516791
0.10256410256410256,0.732051282051282,619.9058325961805
0.10256410256410256,0.7564102564102564,615.3852938961511
0.10256410256410256,0.7807692307692308,610.8929886093799
0.10256410256410256,0.8051282051282052,606.4295109434415
0.10256410256410256,0.8294871794871795,601.9953614710587
0.10256410256410256,0.8538461538461538,597.5909588686104
0.10256410256410256,0.8782051282051282,593.2166498811155
0.10256410256410256,0.9025641025641026,588.8727178318316
0.10256410256410256,0.926923076923077,584.5593899300763
0.10256410256410256,0.9512820512820512,580.276843579649
0.10256410256410256,0.9756410256410256,576.0252118519716
0.10256410256410256,1.0,571.8045882566557
0.1282051282051282,0.05,746.7417129556443
0.1282051282051282,0.07435897435897436,754.6184232769319
0.1282051282051282,0.09871794871794871,756.0213823674221
0.1282051282051282,0.12307692307692308,754.704672807723
0.1282051282051282,0.14743589743589744,751.9939262712328
0.1282051282051282,0.1717948717948718,748.4785259297389
0.1282051282051282,0.19615384615384615,744.4613219222713
0.1282051282051282,0.2205128205128205,740.1143992579989
0.1282051282051282,0.24487179487179486,735.5430960751587
0.1282051282051282,0.2692307692307692,730.8157088132486
0.1282051282051282,0.2935897435897436,725.978592963158
0.1282051282051282,0.31794871794871793,721.0644083858704
0.1282051282051282,0.3423076923076923,716.0968887484989
0.1282051282051282,0.36666666666666664,711.0937349937983
0.1282051282051282,0.391025641025641,706.0684425419536
0.1282051282051282,0.4153846153846154,701.0314953918746
0.1282051282051282,0.43974358974358974,695.9911699965564
0.1282051282051282,0.4641025641025641,690.9540906903433
0.1282051282051282,0.48846153846153845,685.9256223795749
0.1282051282051282,0.5128205128205128,680.9101539283008
0.1282051282051282,0.5371794871794872,675.9113064664684
0.1282051282051282,0.5615384615384615,670.9320890832807
0.1282051282051282,0.5858974358974359,665.9750169720594
0.1282051282051282,0.6102564102564103,661.0422023334895
0.1282051282051282,0.6346153846153846,656.1354252141173
0.1282051282051282,0.658974358974359,651.2561893608452
0.1282051282051282,0.6833333333333333,646.4057667420029
0.1282051282051282,0.7076923076923077,641.5852333935757
0.1282051282051282,0.732051282051282,636.7954985536376
0.1282051282051282,0.7564102564102564,632.0373285492319
0.1282051282051282,0.7807692307692308,627.3113665417495
0.1282051282051282,0.8051282051282052,622.6181489743722
