t_s,nu_Hz,T_K,T_ideal_K,T_over_Tc,cond_frac
0.17746666666650457,58.61105729991944,5.7421630127898465e-8,6.396866204450655e-8,0.8296630592200108,0.4285088925050952
0.1791999999998377,57.15392831023531,5.594850216060898e-8,6.237833768950664e-8,0.8291334815914027,0.42609339573794264
0.18093333333317085,55.65866513642411,5.441351813642346e-8,6.074639332543088e-8,0.8281865990625953,0.4255278022194034
0.182666666666504,54.12210720441018,5.286844404097965e-8,5.906937947185312e-8,0.8276455304327331,0.425289323199908
0.18439999999983714,52.540631626606334,5.132331847148017e-8,5.734334207501002e-8,0.8277644626447976,0.4250686249111432
0.18613333333317028,50.910052594746176,4.977595493370558e-8,5.55637127041871e-8,0.8286378675294421,0.4249412370669715
0.18786666666650342,49.2254907408438,4.813562456283286e-8,5.372516597103516e-8,0.8288646782626338,0.4281530358134244
0.18959999999983657,47.481200723591385,4.63599028761276e-8,5.1821431355734515e-8,0.8277202258874286,0.4278140588504058
0.1913333333331697,45.67033945167312,4.4453714965782364e-8,4.984504024372869e-8,0.8252547174875463,0.4249936590202408
0.19306666666650285,43.78464787009399,4.247430407516936e-8,4.778697862431525e-8,0.822557717914941,0.4249125996478488
0.194799999999836,41.81400330732759,4.0493803687767366e-8,4.563619851809079e-8,0.8212460100128723,0.42490167872558976
0.19653333333316914,39.74577154946521,3.851308568038595e-8,4.3378910824551844e-8,0.8217982862093753,0.4249297683811717
0.19826666666650228,37.563836858597845,3.666488113224242e-8,4.0997526674986754e-8,0.8278784946819254,0.4187106463511562
0.19999999999983542,35.24708956802575,3.539758822342607e-8,3.8469006779589193e-8,0.8518652246019331,0.3818232475740089
