t_s,nu_Hz,T_K,T_ideal_K,T_over_Tc,cond_frac
0.04346666666669252,140.9252910386091,1.3394933813856166e-7,1.550168482384436e-7,0.7763891116955804,0.5319990576534476
0.04573333333335894,140.76867608022715,1.330289610982105e-7,1.548445728643327e-7,0.7748324338793446,0.5348101595623582
0.048000000000025356,140.61188668260996,1.3213231894521439e-7,1.546721056082661e-7,0.7733342173394863,0.5375068194129466
0.05026666666669177,140.45492226157967,1.3125835459226175e-7,1.544994458276521e-7,0.7718921763110629,0.5400919311649837
0.05253333333335819,140.2977822296903,1.3040632655240646e-7,1.543265928763043e-7,0.7705053370329592,0.5425619585452666
0.05480000000002461,140.14046599620272,1.2957554495489535e-7,1.5415354610441358e-7,0.7691729785906337,0.544928156425809
0.057066666666691024,139.982972967058,1.2876549924826643e-7,1.5398030485851932e-7,0.767895363922322,0.5471910627538235
0.05933333333335744,139.82530254485172,1.2797549774111493e-7,1.5380686848148073e-7,0.7666714856023414,0.5493534193324496
0.06160000000002386,139.66745412880755,1.2720483564820577e-7,1.5363323631244803e-7,0.7655000660595538,0.5514183788874536
0.06386666666669027,139.5094271147502,1.2645261991848523e-7,1.5345940768683254e-7,0.764378509955484,0.5533913372028045
0.06613333333335669,139.35122089507874,1.2571817523240208e-7,1.532853819362775e-7,0.76330526787394,0.5552683037319154
0.06840000000002311,139.1928348587393,1.2500099444851395e-7,1.5311115838862773e-7,0.7622794684928448,0.5570552505095436
0.07066666666668953,139.03426839119734,1.2430067363001845e-7,1.5293673636789959e-7,0.7613010142071979,0.5587568059849276
0.07293333333335594,138.87552087441017,1.2361680428959563e-7,1.5276211519425027e-7,0.7603696789539015,0.5603739939226243
0.07520000000002236,138.7165916867985,1.2294884620625794e-7,1.52587294183947e-7,0.7594843088849312,0.5619094096052086
0.07746666666668878,138.5574802032182,1.222961929995375e-7,1.5241227264933541e-7,0.7586432195435734,0.5633665169212074
0.0797333333333552,138.39818579493172,1.2165812375574713e-7,1.5223704989880858e-7,0.7578438930502414,0.5647488754306783
0.08200000000002161,138.23870782957889,1.2103423387988633e-7,1.5206162523677468e-7,0.7570854703664461,0.5660496772401347
0.08426666666668803,138.07904567114775,1.2042415320194022e-7,1.51885997963625e-7,0.756367296706082,0.5672805387131824
0.08653333333335445,137.91919867994503,1.1982767811447608e-7,1.5171016737570122e-7,0.7556898150493754,0.5684410927240214
0.08880000000002086,137.759166212566,1.1924442365837624e-7,1.515341327652627e-7,0.7550522513679382,0.5695330376772553
0.09106666666668728,137.59894762186454,1.1867397111690914e-7,1.5135789342045308e-7,0.7544535373345539,0.5705585446561884
0.0933333333333537,137.43854225692243,1.1811570837794086e-7,1.511814486252669e-7,0.753891293317511,0.5715219891768224
0.09560000000002011,137.2779494630186,1.1756917879709036e-7,1.5100479765951542e-7,0.7533639940012902,0.5724197774268701
0.09786666666668653,137.11716858159784,1.1703411781692573e-7,1.5082793979879248e-7,0.7528710947110355,0.5732545594358185
0.10013333333335295,136.9561989502394,1.1651032269962718e-7,1.5065087431443984e-7,0.7524126064287983,0.5740315697384484
0.10240000000001936,136.79503990262512,1.1599762688309697e-7,1.5047360047351207e-7,0.751988751877483,0.5747506467086952
0.10466666666668578,136.6336907685071,1.1549569710395956e-7,1.5029611753874116e-7,0.7515986240518967,0.5754135300717899
0.1069333333333522,136.47215087367556,1.1500414127327624e-7,1.50118424768501e-7,0.7512408747118978,0.5760226857890292
0.10920000000001862,136.31041953992548,1.1452241645980242e-7,1.499405214167707e-7,0.7509131107404008,0.5765821716178133
0.11146666666668503,136.1484960850238,1.1405027325891479e-7,1.497624067330986e-7,0.7506146578084298,0.5770818477340055
0.11373333333335145,135.98637982267553,1.1358750971703841e-7,1.4958407996256495e-7,0.7503451256289636,0.5775340716381498
0.11600000000001787,135.82407006249005,1.1313407788890062e-7,1.494055403457449e-7,0.7501052426919754,0.5779377250246581
0.11826666666668428,135.6615661099467,1.1268976538169878e-7,1.4922678711867044e-7,0.7498946149261573,0.5782935761128506
0.1205333333333507,135.49886726636012,1.1225430286647945e-7,1.490478195127925e-7,0.7497124303460838,0.578603085933008
0.12280000000001712,135.33597282884517,1.1182724356536701e-7,1.488686367549423e-7,0.7495566484891155,0.5788697735790435
0.12506666666668353,135.1728820902815,1.1140822537492886e-7,1.486892380672923e-7,0.7494257188059269,0.5790907470220789
0.12733333333334995,135.00959433927792,1.1099711065985633e-7,1.4850962266731712e-7,0.7493193933209387,0.5792655728011445
0.12960000000001637,134.84610886013587,1.1059379578101986e-7,1.4832978976775327e-7,0.7492377929941318,0.5794005524762865
0.13186666666668279,134.68242493281315,1.1019825973139923e-7,1.481497385765593e-7,0.7491816108036214,0.5794945573267528
0.1341333333333492,134.5185418328867,1.0981028383402505e-7,1.4796946829687483e-7,0.7491501744855165,0.5795487506410405
0.13640000000001562,134.35445883151525,1.0942960134839477e-7,1.4778897812697948e-7,0.7491424513323949,0.5795648949704914
0.13866666666668204,134.1901751954015,1.0905576202083883e-7,1.4760826726025137e-7,0.7491561183181573,0.579546918558621
0.14093333333334845,134.0256901867541,1.0868859071654987e-7,1.4742733488512498e-7,0.7491905967635303,0.5794844715786093
0.14320000000001487,133.86100306324852,1.0832797982629821e-7,1.4724618018504847e-7,0.7492457167324085,0.5793880636903198
0.1454666666666813,133.6961130779884,1.0797396988337318e-7,1.470648023384411e-7,0.749322458236585,0.5792571264654265
0.1477333333333477,133.53101947946587,1.0762645465073391e-7,1.4688320051864922e-7,0.7494207692987143,0.5790917406148608
0.15000000000001412,133.36572151152157,1.0728525010462759e-7,1.467013738939029e-7,0.7495400358695885,0.5788929291146526
0.15226666666668054,133.20021841330427,1.0695001242547736e-7,1.4651932162727095e-7,0.7496785011115031,0.5786636381166592
0.15453333333334696,133.03450941923,1.0662041576887847e-7,1.4633704287661638e-7,0.7498344875106433,0.5784020212561196
0.15680000000001337,132.8685937589408,1.0629639371067448e-7,1.4615453679455059e-7,0.7500079590303886,0.5781045519314775
0.1590666666666798,132.70247065726272,1.0597789451805079e-7,1.459718025283877e-7,0.7501990986587308,0.5777790776176697
0.1613333333333462,132.53613933416392,1.0566499063843622e-7,1.4578883922009805e-7,0.7504090019280124,0.5774237207181836
0.16360000000001262,132.36959900471157,1.0535753345742648e-7,1.4560564600626095e-7,0.7506371860175208,0.5770392639743586
0.16586666666667904,132.20284887902898,1.0505533382165472e-7,1.4542222201801742e-7,0.7508828592238581,0.5766270109996925
0.16813333333334546,132.0358881622516,1.0475799426896947e-7,1.45238566381022e-7,0.7511437190908186,0.5761908227942496
0.17040000000001188,131.86871605448295,1.0446536816845861e-7,1.4505467821539407e-7,0.7514191565362975,0.5757208360729966
0.1726666666666783,131.70133175074992,1.0417741251090681e-7,1.4487055663566872e-7,0.7517092200487174,0.5752252315221402
0.1749333333333447,131.53373444095746,1.0389420472943418e-7,1.4468620075074705e-7,0.752014969037037,0.5747046818859727
0.17720000000001113,131.365923309843,1.0361571928537545e-7,1.4450160966384578e-7,0.752336713268184,0.5741586190494555
0.17946666666667754,131.19789753693001,1.0334182079495721e-7,1.4431678247244648e-7,0.7526739545805761,0.5735878437624364
0.18173333333334396,131.0296562964813,1.0307223867631915e-7,1.4413171826824384e-7,0.7530251923170609,0.5729948628088838
0.18400000000001038,130.86119875745163,1.0280665242872203e-7,1.4394641613709386e-7,0.7533885341993078,0.5723792074924415
0.1862666666666768,130.69252408343982,1.0254504218583603e-7,1.4376087515896101e-7,0.753764114011777,0.5717339370725847
0.1885333333333432,130.52363143264031,1.0228739043812e-7,1.43575094407865e-7,0.7541521825788332,0.5710688382982986
0.19080000000000963,130.3545199577942,1.0203382194617098e-7,1.4338907295182687e-7,0.7545540910874939,0.5703815631969288
0.19306666666667605,130.18518880613954,1.0178424074492762e-7,1.4320280985281435e-7,0.7549695560295139,0.5696725476586205
0.19533333333334246,130.01563711936126,1.0153850785144941e-7,1.4301630416668683e-7,0.7553979619932948,0.5689427962382996
0.19760000000000888,129.84586403354047,1.0129625813535404e-7,1.4282955494313938e-7,0.7558369956755459,0.5681962267368706
0.1998666666666753,129.67586867910276,1.0105734863227356e-7,1.4264256122564628e-7,0.7562859226312612,0.5674236817416448
0.2021333333333417,129.5056501807668,1.0082178396885047e-7,1.4245532205140399e-7,0.7567449992947736,0.5666307909861051
0.20440000000000813,129.33520765749122,1.0058965393330988e-7,1.4226783645127314e-7,0.7572152735859494,0.565819908417889
0.20666666666667455,129.16454022242178,1.0036099853962116e-7,1.4208010344972017e-7,0.7576974223422549,0.5649898259905034
0.20893333333334096,128.9936469828373,1.0013571117281226e-7,1.4189212206475795e-7,0.7581910111990133,0.5641412450821157
0.21120000000000738,128.8225270400953,9.991357636448216e-8,1.4170389130788595e-7,0.7586947684340682,0.5632763159741359
0.2134666666666738,128.65117948957686,9.969426126325621e-8,1.4151541018402951e-7,0.7592065124600945,0.5623963065532792
0.21573333333334022,128.47960342063075,9.947778128993242e-8,1.4132667769147868e-7,0.7597265438762103,0.5614902801429571
0.21800000000000663,128.3077979165171,9.926414947902142e-8,1.4113769282182588e-7,0.7602552172826788,0.5605703510606346
0.22026666666667305,128.13576205435007,9.905352750686655e-8,1.4094845455990305e-7,0.7607941075732455,0.5596337543862757
0.22253333333333947,127.96349490504024,9.88458560932354e-8,1.4075896188371825e-7,0.7613430931921674,0.5586806592548702
0.22480000000000588,127.7909955332358,9.864103080051549e-8,1.4056921376439088e-7,0.7619016962116045,0.5577118560542805
0.2270666666666723,127.61826299726356,9.843870177958472e-8,1.40379209166087e-7,0.7624675310978744,0.5567314665544314
0.22933333333333872,127.44529634906878,9.826889894206695e-8,1.401889470459529e-7,0.763253364488474,0.5553579040902481
0.23160000000000514,127.27209463415457,9.813670320917407e-8,1.3999842635404854e-7,0.7642984032438308,0.5535235923009331
0.23386666666667155,127.09865689152043,9.800454842490954e-8,1.398076460332801e-7,0.7653342969072744,0.551702781052721
0.23613333333333797,126.92498215359996,9.787238088633755e-8,1.3961660501933114e-7,0.7663608813825931,0.5498959342112216
0.2384000000000044,126.75106944619799,9.774020129185555e-8,1.394253022405937e-7,0.7673783376387537,0.5481029084114076
0.2406666666666708,126.57691778842674,9.760792001190906e-8,1.3923373661809798e-7,0.7683861334118732,0.5463248195247088
0.24293333333333722,126.40252619264132,9.747527045784578e-8,1.3904190706544146e-7,0.7693823382391733,0.5445642327201838
0.24520000000000364,126.2278936643744,9.73422374276137e-8,1.3884981248871687e-7,0.770366947772507,0.5428062955367112
0.24746666666667005,126.05301920226998,9.720885597250106e-8,1.386574517864396e-7,0.7713403614498866,0.5410664289749515
0.24973333333333647,125.87790179801648,9.707539971301638e-8,1.3846482384947373e-7,0.7723049057515387,0.5393406680136205
0.2520000000000029,125.70254043627887,9.694193157630846e-8,1.3827192756095787e-7,0.7732612383648411,0.5376279986469155
0.2542666666666693,125.5269340946299,9.68084468747078e-8,1.3807876179622903e-7,0.7742094783253397,0.5359283632569375
0.2565333333333357,125.35108174348072,9.667470704544573e-8,1.378853254227466e-7,0.7751478705653856,0.5342450798480883
0.25880000000000214,125.17498234601044,9.654057329121471e-8,1.3769161730001473e-7,0.7760754394965419,0.5325708056570114
0.26106666666666856,124.99863485809459,9.640604615700063e-8,1.3749763627950373e-7,0.776992271481396,0.5309058326885967
0.263333333333335,124.82203822823313,9.62712724152841e-8,1.3730338120457077e-7,0.7778996808416578,0.5292568026496043
0.2656000000000014,124.64519139747722,9.613648295467417e-8,1.3710885091037944e-7,0.778799672378483,0.5276202364135529
0.2678666666666678,124.46809329935508,9.600168184432344e-8,1.369140442238181e-7,0.7796924217391701,0.5259959566078185
0.2701333333333342,124.29074285979709,9.586679738507359e-8,1.3671895996341771e-7,0.7805774863786565,0.5243849125927185
0.27240000000000064,124.1131389970596,9.573154113575638e-8,1.3652359693926758e-7,0.7814526551332748,0.5227913007302107
0.27466666666666706,123.93528062164813,9.559588056692026e-8,1.3632795395293138e-7,0.7823177550251128,0.5211970431292536
0.2769333333333335,123.7571666362393,9.545983635338562e-8,1.3613202979736086e-7,0.7831730400859125,0.5196194739902359
0.2791999999999999,123.5787959356019,9.532369119487719e-8,1.3593582325680943e-7,0.7840209555107251,0.5180550098853338
0.2814666666666663,123.40016740651681,9.518753456658665e-8,1.3573933310674363e-7,0.7848623654257544,0.5165021936544517
0.2837333333333327,123.22127992769597,9.505136489540756e-8,1.3554255811375443e-7,0.7856973860034723,0.5149609393961264
0.28599999999999914,123.0421323697003,9.491496359645711e-8,1.3534549703546652e-7,0.786524336338929,0.513434494360948
0.28826666666666556,122.86272359485639,9.477814649178938e-8,1.3514814862044708e-7,0.7873418053429821,0.5119172367623787
0.290533333333332,122.68305245717241,9.464091417879657e-8,1.3495051160811296e-7,0.7881498550528312,0.5104054214478274
0.2927999999999984,122.50311780225249,9.450338487721015e-8,1.3475258472863668e-7,0.7889495713098517,0.508909181076894
0.2950666666666648,122.32291846721031,9.436583665776954e-8,1.345543667028513e-7,0.7897433894780758,0.5074241073382885
0.29733333333333123,122.14245328058145,9.42282771974522e-8,1.3435585624215406e-7,0.7905314927842032,0.5059499774421758
0.29959999999999765,121.96172106223433,9.409065480866096e-8,1.3415705204840833e-7,0.791313564560055,0.5044875048740205
0.30186666666666406,121.7807206232805,9.395265721313234e-8,1.3395795281384503e-7,0.7920870932830095,0.5030415388680604
0.3041333333333305,121.59945076598301,9.381423236312207e-8,1.337585572209618e-7,0.7928517179234131,0.5015942283069902
0.3063999999999969,121.41791028366434,9.367538859096983e-8,1.335588639424216e-7,0.7936075646703573,0.5001609575549965
0.3086666666666633,121.23609796061237,9.35364108853836e-8,1.333588716409496e-7,0.7943571515541471,0.4987401321878817
0.31093333333332973,121.05401257198554,9.339742212003812e-8,1.3315857896922842e-7,0.7951016290101103,0.4973296938822668
0.31319999999999615,120.87165288371659,9.325842234342538e-8,1.329579845697927e-7,0.7958411068337833,0.4959295453077247
0.31546666666666257,120.68901765241485,9.311921753495462e-8,1.3275708707492118e-7,0.7965740357740917,0.4945427458389595
0.317733333333329,120.50610562526755,9.297957467645911e-8,1.325558851065285e-7,0.7972985222037221,0.4931659170704264
0.3199999999999954,120.32291553993933,9.283949254921518e-8,1.3235437727605446e-7,0.7980145946023041,0.4917903035252783
0.3222666666666618,120.13944612447077,9.269906823365393e-8,1.321525621843525e-7,0.7987231648768762,0.4904300735901718
0.32453333333332823,119.95569609717518,9.25586103244315e-8,1.3195043842157601e-7,0.7994269874523412,0.4890800816424397
0.32679999999999465,119.77166416653431,9.241814158570124e-8,1.3174800456706393e-7,0.8001263603422708,0.48773986267178077
0.32906666666666107,119.58734903109239,9.227762565823663e-8,1.3154525918922384e-7,0.8008210692815402,0.48640993343611305
0.3313333333333275,119.40274937934868,9.213673834079368e-8,1.3134220084541397e-7,0.8015083988564268,0.48509563403846917
0.3335999999999939,119.21786388964863,9.199539844091212e-8,1.3113882808182344e-7,0.8021877115372331,0.4837798257706856
0.3358666666666603,119.03269123007352,9.185361114236026e-8,1.3093513943335082e-7,0.8028590846703445,0.48247497798337985
0.33813333333332674,118.84723005832846,9.171164216677215e-8,1.3073113342348102e-7,0.8035249276339591,0.4811823871358492
0.34039999999999315,118.66147902162898,9.156966254388753e-8,1.305268085641604e-7,0.8041868298294655,0.4798990845957315
0.34266666666665957,118.47543675658565,9.142767232240977e-8,1.303221633556701e-7,0.8048448867710674,0.47862498478472104
0.344933333333326,118.28910188908766,9.128550726105356e-8,1.301171962864976e-7,0.8054977450892679,0.47736282145848924
0.3471999999999924,118.10247303418416,9.11428814010202e-8,1.2991190583320652e-7,0.8061429697565906,0.4761120619106421
0.3494666666666588,117.91554879596427,9.099978965153567e-8,1.2970629046030457e-7,0.8067805432825514,0.4748578105387865
0.35173333333332524,117.72832776743527,9.085630861445735e-8,1.2950034862010944e-7,0.8074112017555518,0.47361901563446207
0.35399999999999165,117.54080853039893,9.071277394960184e-8,1.2929407875261285e-7,0.8080380097895143,0.4723898022342489
0.35626666666665807,117.35298965532638,9.056922886897416e-8,1.2908747928534291e-7,0.8086614407226893,0.4711693418459794
0.3585333333333245,117.16486970123073,9.042565438630258e-8,1.2888054863322402e-7,0.8092814138485012,0.4699578892218752
0.3607999999999909,116.97644721553826,9.028171326122699e-8,1.28673285198435e-7,0.8098949970500057,0.4687613114748559
0.3630666666666573,116.78772073395747,9.013729147324138e-8,1.284656873702654e-7,0.8105012290804198,0.46756363645818444
0.36533333333332374,116.59868878034641,8.999239064436754e-8,1.2825775352496922e-7,0.8111001415899125,0.46637345640709515
0.36759999999999016,116.4093498665778,8.984725437727395e-8,1.280494820256167e-7,0.8116940015876226,0.46519567911384174
0.3698666666666566,116.2197024924025,8.970210787764995e-8,1.2784087122194417e-7,0.8122849224552237,0.4640262330232627
0.372133333333323,116.02974514531084,8.955695119440054e-8,1.2763191945020136e-7,0.8128729895766148,0.4628650427653495
0.3743999999999894,115.83947630039174,8.941165352666103e-8,1.2742262503299668e-7,0.8134570982953008,0.4617143949047831
0.3766666666666558,115.64889442018999,8.926587039567754e-8,1.2721298627913994e-7,0.814034193764825,0.4605773191447448
0.37893333333332224,115.45799795456134,8.911959180147309e-8,1.2700300148348317e-7,0.8146042074685513,0.4594314313497078
0.38119999999998866,115.26678534052526,8.897287333723657e-8,1.2679266892675858e-7,0.8151676856247102,0.45830135196593835
0.3834666666666551,115.07525500211572,8.882607627051349e-8,1.2658198687541442e-7,0.8157280094501747,0.4571804564492105
0.3857333333333215,114.88340535022976,8.867926920398363e-8,1.2637095358144836e-7,0.8162858878787645,0.4560674252508957
0.3879999999999879,114.69123478247337,8.85324439492309e-8,1.2615956728223805e-7,0.8168413262159168,0.4549623400997411
0.3902666666666543,114.4987416830057,8.838526689202004e-8,1.2594782620036968e-7,0.8173913239722753,0.45387130809189946
0.39253333333332074,114.30592442238024,8.82375779070736e-8,1.2573572854346338e-7,0.8179344578743005,0.4527802172505922
0.39479999999998716,114.11278135738404,8.808937784925525e-8,1.2552327250399618e-7,0.8184707411245288,0.45169259899353686
0.3970666666666536,113.91931083087437,8.794088156712763e-8,1.2531045625912253e-7,0.8190022284178253,0.4506178798095775
0.39933333333332,113.72551117161271,8.77923721924762e-8,1.2509727797049162e-7,0.8195316263593587,0.4495507187659964
0.4015999999999864,113.53138069409641,8.764385305132534e-8,1.248837357840621e-7,0.820059043915696,0.4484909881155696
0.40386666666665283,113.33691769838757,8.749521480714954e-8,1.24669827829914e-7,0.8205835341045792,0.44744069279315873
0.40613333333331925,113.14212046993954,8.734608052922605e-8,1.2445555222205792e-7,0.8211016344831854,0.4464066536530995
0.40839999999998566,112.94698727942036,8.719641778769072e-8,1.2424090705824052e-7,0.8216130611361879,0.44535771283598474
0.4106666666666521,112.7515163825338,8.704626438124658e-8,1.2402589041974802e-7,0.8221181916461968,0.44432514221455965
0.4129333333333185,112.55570601983722,8.689599776606155e-8,1.2381050037120569e-7,0.8226206543720089,0.44330170179328654
0.4151999999999849,112.35955441655709,8.674572156913506e-8,1.2359473496037483e-7,0.8231215023312825,0.442285350550272
0.41746666666665133,112.16305978240112,8.65954315288829e-8,1.2337859221794633e-7,0.8236207704829961,0.44127610964633857
0.41973333333331775,111.96622031136766,8.644481556359134e-8,1.2316207015733072e-7,0.8241155625730001,0.4402799731256234
0.42199999999998417,111.76903418155209,8.629365269852705e-8,1.229451667744456e-7,0.8246038278021031,0.4392855219918029
0.4242666666666506,111.57149955494992,8.614194388862701e-8,1.2272788004749864e-7,0.8250855718929232,0.4382898535397272
0.426533333333317,111.37361457725716,8.598986983568445e-8,1.2251020793676827e-7,0.8255625725485896,0.4373079580988091
0.4287999999999834,111.17537737766698,8.583777839849919e-8,1.2229214838437985e-7,0.826038232334537,0.43633298771077184
0.43106666666664983,110.97678606866346,8.568567761397085e-8,1.2207369931407892e-7,0.8265127021097871,0.43536472714682906
0.43333333333331625,110.77783874581203,8.55334829232757e-8,1.2185485863100057e-7,0.8269852384933506,0.4344047954150213
0.43559999999998267,110.57853348754615,8.538078084003419e-8,1.2163562422143488e-7,0.8274519117984115,0.43346136401353014
0.4378666666666491,110.37886835495101,8.522751329032238e-8,1.2141599395258885e-7,0.8279121812036937,0.43250262652973737
0.4401333333333155,110.17884139154324,8.507369763476359e-8,1.211959656723444e-7,0.8283662222761817,0.4315578215531176
0.4423999999999819,109.97845062304742,8.491972924932484e-8,1.2097553720901205e-7,0.8288179415667073,0.4306223535899901
0.44466666666664834,109.7776940571686,8.476575170217768e-8,1.2075470637108118e-7,0.8292688075551418,0.42969329760644626
0.44693333333331475,109.57656968336136,8.461176504260525e-8,1.2053347094696565e-7,0.8297188933425449,0.42877059830916653
0.44919999999998117,109.37507547259467,8.445748269589203e-8,1.2031182870474537e-7,0.8301654576706865,0.4278600196423074
0.4514666666666476,109.1732093771133,8.430261434194862e-8,1.2008977739190367e-7,0.8306057025959374,0.42695368095062025
0.453733333333314,108.97096933019479,8.414716084268681e-8,1.198673147350601e-7,0.8310396276086314,0.4260406093659709
0.4559999999999804,108.76835324590279,8.399126900227576e-8,1.1964443843969905e-7,0.8314687184795176,0.42514248808782484
0.45826666666664684,108.56535901883586,8.383534915103981e-8,1.194211461898935e-7,0.8318970950571764,0.42425088850774934
0.46053333333331326,108.3619845238724,8.367942037351079e-8,1.191974356480243e-7,0.8323250179215248,0.42336536855989115
0.46279999999997967,108.1582276159109,8.352342138702613e-8,1.1897330445449463e-7,0.8327519484002405,0.4224871479130268
0.4650666666666461,107.95408612960618,8.336690822240473e-8,1.1874875022743968e-7,0.8331735258002451,0.4216254114101323
0.4673333333333125,107.74955787910066,8.320978787959501e-8,1.1852377056243118e-7,0.8335888458101626,0.42074912646875273
0.4695999999999789,107.54464065775153,8.30520699684905e-8,1.1829836303217731e-7,0.8339979984322163,0.41988318133601693
0.47186666666664534,107.33933223785276,8.289413811225596e-8,1.1807252518621676e-7,0.8344048874233849,0.41902739342804995
0.47413333333331176,107.13363037035275,8.27361975161726e-8,1.178462545506083e-7,0.8348116422629627,0.4181774246762897
0.4763999999999782,106.92753278456678,8.257824822968822e-8,1.176195486276144e-7,0.8352183354509364,0.41733322578031173
0.4786666666666446,106.72103718788458,8.242003875263704e-8,1.1739240489537953e-7,0.8356224915856278,0.41650008559339474
0.480933333333311,106.5141412654727,8.226120404890872e-8,1.1716482080760295e-7,0.8360204673897339,0.4156745933750546
0.4831999999999774,106.30684267997198,8.210173988765799e-8,1.1693679379320562e-7,0.836412206631839,0.41483581238247713
0.48546666666664384,106.0991390711892,8.194176822037136e-8,1.1670832125599129e-7,0.8367989775897529,0.41401329481347304
0.48773333333331026,105.89102805578375,8.1781741571655e-8,1.1647940057430175e-7,0.83718545600426,0.41319734457279583
0.4899999999999767,105.68250722694847,8.162170641944833e-8,1.1625002910066572e-7,0.8375721880106438,0.4123869216200059
0.4922666666666431,105.47357415408491,8.146162369263811e-8,1.1602020416144166e-7,0.8379588444526427,0.4115828269709773
0.4945333333333095,105.26422638247281,8.13010248174627e-8,1.1578992305645421e-7,0.8383406709633706,0.4107951960062689
0.4967999999999759,105.05446143293354,8.113977146835546e-8,1.1555918305862396e-7,0.8387162702292243,0.4099944829023382
0.49906666666664234,104.84427680148762,8.097786869307929e-8,1.1532798141359079e-7,0.8390856780808759,0.40919963399776615
0.5013333333333088,104.63366995900599,8.081567680668835e-8,1.1509631533933014e-7,0.8394526740862287,0.4084162586921435
0.5035999999999752,104.42263835085487,8.065347660399744e-8,1.1486418202576251e-7,0.8398202367260278,0.4076381824091764
0.5058666666666416,104.21117939653435,8.049126813461043e-8,1.1463157863435574e-7,0.8401884400913553,0.40686536098429293
0.508133333333308,103.99929048931006,8.032884132483137e-8,1.1439850229772007e-7,0.8405551614540556,0.40610240781807155
0.5103999999999744,103.78696899583844,8.01657448112538e-8,1.1416495011919569e-7,0.8409157370780056,0.40535164561465653
0.5126666666666408,103.57421225578483,8.000196844097739e-8,1.1393091917243281e-7,0.8412700491983895,0.40457971756705197
0.5149333333333073,103.36101758143445,7.983760495922144e-8,1.1369640650096378e-7,0.8416190869066076,0.40382580894777975
0.5171999999999737,103.14738225729647,7.967315510209452e-8,1.1346140911776736e-7,0.8419681809768277,0.4030787323261853
0.5194666666666401,102.93330353970028,7.950869716589691e-8,1.1322592400482478e-7,0.842318230147762,0.4023366977341518
0.5217333333333065,102.71877865638446,7.934421688890257e-8,1.1298994811266767e-7,0.8426691583476698,0.40159998730711355
0.5239999999999729,102.50380480607802,7.917922050551322e-8,1.127534783599172e-7,0.8430157894012323,0.40087975927838776
0.5262666666666393,102.28837915807337,7.901351567267678e-8,1.1251651163281457e-7,0.8433561085601983,0.40014877528455683
0.5285333333333058,102.07249885179168,7.884710387434045e-8,1.1227904478474279e-7,0.8436901090465838,0.39941810438816716
0.5307999999999722,101.8561609963396,7.868031558486543e-8,1.1204107463573909e-7,0.8440213665998783,0.3987007167187303
0.5330666666666386,101.63936267005754,7.851351762751427e-8,1.1180259797199812e-7,0.8443538770587518,0.3979882112053931
0.535333333333305,101.42210092005944,7.834671182871487e-8,1.1156361154536554e-7,0.8446877374067858,0.39728050748081395
0.5375999999999714,101.2043727617634,7.81797237345181e-8,1.1132411207282184e-7,0.8450211410542191,0.3965816044719157
0.5398666666666379,100.98617517841336,7.80120287522384e-8,1.1108409623595619e-7,0.8453484803939312,0.39590051104803353
0.5421333333333043,100.76750512059145,7.784359619924523e-8,1.1084356068042995e-7,0.8456694157427667,0.39518870186862337
