power_factor,tau_s,value
0.07061224489795918,2.922727272727273,461.0850581253999
0.07061224489795918,3.0125,428.04672343935044
0.07061224489795918,3.102272727272727,399.51681298071844
0.07061224489795918,3.1920454545454544,372.5548435376595
0.07061224489795918,3.2818181818181817,346.785855297177
0.07061224489795918,3.371590909090909,322.211805719714
0.07061224489795918,3.4613636363636364,296.36849188697306
0.07061224489795918,3.5511363636363638,274.1146756018693
0.07061224489795918,3.640909090909091,252.67064401414245
0.07061224489795918,3.730681818181818,232.310846191162
0.07061224489795918,3.8204545454545453,212.73579345738608
0.07061224489795918,3.9102272727272727,193.90250150411248
0.07061224489795918,4.0,175.81627837425185
0.09081632653061225,0.05,8323.282118881369
0.09081632653061225,0.13977272727272727,7737.613573296672
0.09081632653061225,0.22954545454545455,6553.457570645376
0.09081632653061225,0.31931818181818183,5644.875218537414
0.09081632653061225,0.4090909090909091,4857.292767797588
0.09081632653061225,0.49886363636363634,4261.987058800058
0.09081632653061225,0.5886363636363636,3715.9396524501662
0.09081632653061225,0.678409090909091,3294.097346435674
0.09081632653061225,0.7681818181818182,2935.3554743175446
0.09081632653061225,0.8579545454545454,2648.429059341581
0.09081632653061225,0.9477272727272728,2380.3358223001133
0.09081632653061225,1.0375,2163.05910079173
0.09081632653061225,1.1272727272727272,1972.7902205718674
0.09081632653061225,1.2170454545454545,1802.7349710788521
0.09081632653061225,1.3068181818181819,1653.1999966751046
0.09081632653061225,1.396590909090909,1526.9794656538083
0.09081632653061225,1.4863636363636363,1405.7001081584222
0.09081632653061225,1.5761363636363637,1303.035577652557
0.09081632653061225,1.665909090909091,1202.6203305375657
0.09081632653061225,1.7556818181818181,1117.8127141336586
0.09081632653061225,1.8454545454545455,1039.9910905279867
0.09081632653061225,1.9352272727272728,968.2767472174769
0.09081632653061225,2.025,902.1259822498155
0.09081632653061225,2.1147727272727272,840.8538736182104
0.09081632653061225,2.2045454545454546,788.2172671608191
0.09081632653061225,2.294318181818182,735.1545756331707
0.09081632653061225,2.3840909090909093,685.7463835248082
0.09081632653061225,2.473863636363636,643.2344243742236
0.09081632653061225,2.5636363636363635,599.8918017960045
0.09081632653061225,2.653409090909091,562.2773843695895
0.09081632653061225,2.743181818181818,523.8280990126127
0.09081632653061225,2.8329545454545455,490.57771521584345
0.09081632653061225,2.922727272727273,456.43415622713474
0.09081632653061225,3.0125,426.76836166190924
0.09081632653061225,3.102272727272727,398.5163362596554
0.09081632653061225,3.1920454545454544,371.83831557958183
0.09081632653061225,3.2818181818181817,343.94057352515074
0.09081632653061225,3.371590909090909,319.7901496397085
0.09081632653061225,3.4613636363636364,296.73821968509355
0.09081632653061225,3.5511363636363638,274.76225087508965
0.09081632653061225,3.640909090909091,253.5940219040217
0.09081632653061225,3.730681818181818,233.49638634198845
0.09081632653061225,3.8204545454545453,214.17158836369435
0.09081632653061225,3.9102272727272727,195.57369414856976
0.09081632653061225,4.0,177.74125976199684
0.1110204081632653,0.05,8610.599342556043
0.1110204081632653,0.13977272727272727,7806.404466579561
0.1110204081632653,0.22954545454545455,6560.665541866347
0.1110204081632653,0.31931818181818183,5625.433137660208
0.1110204081632653,0.4090909090909091,4826.726078819314
0.1110204081632653,0.49886363636363634,4226.481952065659
0.1110204081632653,0.5886363636363636,3717.1849725023058
0.1110204081632653,0.678409090909091,3287.127618033829
0.1110204081632653,0.7681818181818182,2924.6350826118323
0.1110204081632653,0.8579545454545454,2614.39745635695
0.1110204081632653,0.9477272727272728,2365.3802702875428
0.1110204081632653,1.0375,2146.799587321684
0.1110204081632653,1.1272727272727272,1956.5101795080755
0.1110204081632653,1.2170454545454545,1786.9776989633037
0.1110204081632653,1.3068181818181819,1638.2516549665752
0.1110204081632653,1.396590909090909,1503.9548999746116
0.1110204081632653,1.4863636363636363,1391.873152002594
0.1110204081632653,1.5761363636363637,1282.946418611386
0.1110204081632653,1.665909090909091,1190.5488576382945
0.1110204081632653,1.7556818181818181,1106.2890695580277
0.1110204081632653,1.8454545454545455,1029.1852529898506
0.1110204081632653,1.9352272727272728,958.1865301860271
0.1110204081632653,2.025,892.7535873687129
0.1110204081632653,2.1147727272727272,832.2492044331711
0.1110204081632653,2.2045454545454546,776.0976120295991
0.1110204081632653,2.294318181818182,723.8434235722857
0.1110204081632653,2.3840909090909093,678.9407316539173
0.1110204081632653,2.473863636363636,633.5330677959487
0.1110204081632653,2.5636363636363635,594.1480150863936
0.1110204081632653,2.653409090909091,553.9796337528605
0.1110204081632653,2.743181818181818,519.1210740978368
0.1110204081632653,2.8329545454545455,483.49896762438993
0.1110204081632653,2.922727272727273,452.77457121627685
0.1110204081632653,3.0125,423.444506604596
0.1110204081632653,3.102272727272727,395.527520679987
0.1110204081632653,3.1920454545454544,366.88244756835365
0.1110204081632653,3.2818181818181817,341.8811613314642
0.1110204081632653,3.371590909090909,318.04384192495127
0.1110204081632653,3.4613636363636364,295.31454086187705
0.1110204081632653,3.5511363636363638,273.64786299993284
0.1110204081632653,3.640909090909091,252.79650506187227
0.1110204081632653,3.730681818181818,233.01012161664767
0.1110204081632653,3.8204545454545453,213.9648687849167
0.1110204081632653,3.9102272727272727,195.63660325807268
0.1110204081632653,4.0,178.07343115006233
0.13122448979591836,0.05,8813.852592110534
0.13122448979591836,0.13977272727272727,7838.80216472171
0.13122448979591836,0.22954545454545455,6703.640233257338
0.13122448979591836,0.31931818181818183,5590.938183145658
0.13122448979591836,0.4090909090909091,4853.336039612493
0.13122448979591836,0.49886363636363634,4182.594515988759
0.13122448979591836,0.5886363636363636,3673.463225462271
0.13122448979591836,0.678409090909091,3245.051365995653
0.13122448979591836,0.7681818181818182,2884.5494257332875
0.13122448979591836,0.8579545454545454,2595.1590914038534
0.13122448979591836,0.9477272727272728,2330.0598799447043
0.13122448979591836,1.0375,2113.782136619745
0.13122448979591836,1.1272727272727272,1925.7091814008136
0.13122448979591836,1.2170454545454545,1758.349457548301
0.13122448979591836,1.3068181818181819,1611.4516859277464
0.13122448979591836,1.396590909090909,1487.0901815480938
0.13122448979591836,1.4863636363636363,1368.6212513376381
0.13122448979591836,1.5761363636363637,1267.9649398425186
0.13122448979591836,1.665909090909091,1176.2623327239871
0.13122448979591836,1.7556818181818181,1087.454709296358
0.13122448979591836,1.8454545454545455,1011.6463027379896
0.13122448979591836,1.9352272727272728,941.8425271710921
0.13122448979591836,2.025,877.4943027834079
0.13122448979591836,2.1147727272727272,822.086942424356
0.13122448979591836,2.2045454545454546,766.7449955278207
0.13122448979591836,2.294318181818182,715.2881562907323
0.13122448979591836,2.3840909090909093,667.4453791793262
0.13122448979591836,2.473863636363636,626.1559640279897
0.13122448979591836,2.5636363636363635,584.2122770114333
0.13122448979591836,2.653409090909091,547.7402247281866
0.13122448979591836,2.743181818181818,510.5434522017099
0.13122448979591836,2.8329545454545455,478.33306357225183
0.13122448979591836,2.922727272727273,448.0214218716328
0.13122448979591836,3.0125,416.6402257366349
