nu_Hz,N0,value
65.71428571428571,32554.05118685032,0.42004952974802506
65.71428571428571,35173.7350096938,0.3948296388018175
65.71428571428571,38004.22956365882,0.37112395714354834
65.71428571428571,41062.49917244294,0.3488415712251546
65.71428571428571,44366.873309786155,0.3278970259733606
65.71428571428571,47937.15645558219,0.30820999706133057
65.71428571428571,51794.74679231213,0.2897049828572188
65.71428571428571,55962.76445319552,0.272311014868218
65.71428571428571,60466.19009070435,0.2559613855696272
65.71428571428571,65332.014595937704,0.24059339257513784
65.71428571428571,70589.40086618738,0.22614809816720716
65.71428571428571,76269.85859023452,0.21257010326529488
65.71428571428571,82407.43309893666,0.19980733496511197
65.71428571428571,89038.90941296735,0.1878108468340687
65.71428571428571,96204.0327106476,0.17653463119704277
65.71428571428571,103945.74653722627,0.16593544269256058
65.71428571428571,112310.45018329516,0.15597263242271592
65.71428571428571,121348.27677491431,0.14660799206077219
65.71428571428571,131113.3937421563,0.13780560731858926
65.71428571428571,141664.3274669022,0.12953172021190543
65.71428571428571,153064.31405563594,0.12175459959525202
65.71428571428571,165381.6783395673,0.11444441946998585
65.71428571428571,178690.24337358287,0.10757314459874276
65.71428571428571,193069.77288832495,0.101114422987631
65.71428571428571,208606.44934719568,0.09504348482382327
65.71428571428571,225393.39047347888,0.08933704748096459
65.71428571428571,243531.20734334175,0.0839732262280812
65.71428571428571,263128.6073895945,0.0789314502995524
65.71428571428571,284303.0459302665,0.07419238400426374
65.71428571428571,307181.43012686964,0.06973785257138938
65.71428571428571,331900.87959146773,0.06555077244841391
65.71428571428571,358609.54820118286,0.061615085784080856
65.71428571428571,387467.51204561285,0.05791569884500276
65.71428571428571,418647.72882899473,0.05443842412975535
65.71428571428571,452337.0744772105,0.051169925958457735
65.71428571428571,488737.4631624427,0.04809766932916937
65.71428571428571,528067.0574582637,0.045209871844963036
65.71428571428571,570561.5758781021,0.04249545852730986
65.71428571428571,616475.7056337161,0.03994401934248151
65.71428571428571,666084.6290809154,0.03754576927807865
65.71428571428571,719685.6730011514,0.0352915108165762
65.71428571428571,777600.0906038043,0.03317259866196698
65.71428571428571,840174.9869294344,0.031180906584228018
65.71428571428571,907785.3991937558,0.029308796254453717
65.71428571428571,980836.5445406671,0.027549087951136864
65.71428571428571,1.0597662486760707e6,0.025895033025252444
65.71428571428571,1.1450475699382813e6,0.02434028801854557
65.71428571428571,1.2371916345321594e6,0.0228788903357646
65.71428571428571,1.336750699919709e6,0.02150523537754011
65.71428571428571,1.4443214647272818e6,0.02021405504621244
65.71428571428571,1.5605486450070748e6,0.019000397542174946
65.71428571428571,1.6861288382868804e6,0.017859608373250756
65.71428571428571,1.8218146985669748e6,0.016787312504271804
65.71428571428571,1.9684194472866112e6,0.015779397578401966
65.71428571428571,2.126821747296208e6,0.014831998145856787
65.71428571428571,2.2979709690469606e6,0.013941480839535197
65.71428571428571,2.48289288056033e6,0.013104430440710458
65.71428571428571,2.6826957952797273e6,0.01231763678134097
65.71428571428571,2.898577214651068e6,0.011578082432769834
65.71428571428571,3.131831005243845e6,0.010882931133598476
65.71428571428571,3.383855153428233e6,0.01022951691235394
65.71428571428571,3.6561601440851935e6,0.009615333863234207
65.71428571428571,3.9503780135666407e6,0.009038026535720684
65.71428571428571,4.268272131163825e6,0.008495380901201003
65.71428571428571,4.611747767708261e6,0.007985315861958352
65.71428571428571,4.982863514647306e6,0.007505875269963359
65.71428571428571,5.383843622033489e6,0.007055220424860054
65.71428571428571,5.817091329374358e6,0.006631623022374773
65.71428571428571,6.285203269240097e6,0.006233458526104584
65.71428571428571,6.790985029955707e6,0.005859199937265386
65.71428571428571,7.337467970651373e6,0.005507411938506047
65.71428571428571,7.927927389450606e6,0.005176745389329603
65.71428571428571,8.565902153685499e6,0.0048659321520109185
65.71428571428571,9.255215909791354e6,0.0045737802281676145
65.71428571428571,1.0e7,0.004299169187332733
68.99159663865547,1000.0,6.062575592216918
68.99159663865547,1080.4718223181285,5.698576862399109
68.99159663865547,1167.4193588234587,5.356432717863339
68.99159663865547,1261.3637220374437,5.034831003212576
68.99159663865547,1362.867959355774,4.732538345225849
68.99159663865547,1472.5404276241222,4.448395422754446
68.99159663865547,1591.0384392721533,4.1813125206148465
68.99159663865547,1719.0722018585745,3.930265350427139
68.99159663865547,1857.4090746385718,3.694291122371485
68.99159663865547,2006.8781676649664,3.472484852797416
68.99159663865547,2168.375310987435,3.263995893525295
68.99159663865547,2342.8684237322327,3.0680246695295024
68.99159663865547,2531.403315241567,2.883819612492006
68.99159663865547,2735.109953041208,2.7106742784662523
68.99159663865547,2955.209235202888,2.54792463859731
68.99159663865547,3193.020307691027,2.394946532507949
68.99159663865547,3449.9684705497157,2.2511532745841016
68.99159663865547,3727.593720314942,2.115993403979637
68.99159663865547,4027.5599798502976,1.9889485697114644
68.99159663865547,4351.665070924416,1.869531542734126
68.99159663865547,4701.851489299852,1.7572843473699669
68.99159663865547,5080.218046913023,1.6517765049287811
68.99159663865547,5489.032450921557,1.552603382781017
68.99159663865547,5930.744895010559,1.4593846425530754
68.99159663865547,6408.002744415996,1.3717627814934112
68.99159663865547,6923.6664026787275,1.2894017614154136
68.99159663865547,7480.826455225086,1.2119857199589417
68.99159663865547,8082.822192522714,1.1392177592280697
68.99159663865547,8733.261623828437,1.07081880715937
68.99159663865547,9436.04310147889,1.0065265472539549
68.99159663865547,10195.378685327301,0.9460944125687072
68.99159663865547,11015.819387358995,0.8892906401085591
68.99159663865547,11902.282447787144,0.83589738199332
68.99159663865547,12860.08080610565,0.7857098699903001
68.99159663865547,13894.954943731389,0.738535630208621
68.99159663865547,15013.107289081743,0.6941937449435119
68.99159663865547,16221.239391291729,0.6525141588396612
68.99159663865547,17526.592085367585,0.6133370267127326
68.99159663865547,18936.988889503602,0.5765121005278483
68.99159663865547,20460.88289466011,0.5418981531840595
68.99159663865547,22107.407427431233,0.5093624368949556
68.99159663865547,23886.430789846003,0.47878017408825396
68.99159663865547,25808.615404180768,0.45003407887192226
68.99159663865547,27885.481717262915,0.4230139072316034
68.99159663865547,30129.47724726992,0.3976160342343169
68.99159663865547,32554.05118685032,0.3737430566169671
68.99159663865547,35173.7350096938,0.3513034192355458
68.99159663865547,38004.22956365882,0.330211063942433
68.99159663865547,41062.49917244294,0.3103850995451988
68.99159663865547,44366.873309786155,0.29174949158117236
68.99159663865547,47937.15645558219,0.274232770718034
68.99159663865547,51794.74679231213,0.25776775866211304
68.99159663865547,55962.76445319552,0.24229131052323155
68.99159663865547,60466.19009070435,0.22774407264803354
68.99159663865547,65332.014595937704,0.2140702549930679
68.99159663865547,70589.40086618738,0.20121741716465594
68.99159663865547,76269.85859023452,0.18913626730498478
68.99159663865547,82407.43309893666,0.1777804730531358
68.99159663865547,89038.90941296735,0.16710648385606455
68.99159663865547,96204.0327106476,0.1570733639480808
68.99159663865547,103945.74653722627,0.14764263535828598
68.99159663865547,112310.45018329516,0.13877813034388853
68.99159663865547,121348.27677491431,0.13044585268346365
68.99159663865547,131113.3937421563,0.12261384729820474
68.99159663865547,141664.3274669022,0.11525207770115092
68.99159663865547,153064.31405563594,0.1083323108043984
68.99159663865547,165381.6783395673,0.10182800864251643
68.99159663865547,178690.24337358287,0.09571422659692225
68.99159663865547,193069.77288832495,0.08996751773089161
68.99159663865547,208606.44934719568,0.08456584286832203
68.99159663865547,225393.39047347888,0.07948848607139246
68.99159663865547,243531.20734334175,0.07471597519296755
68.99159663865547,263128.6073895945,0.0702300071990585
68.99159663865547,284303.0459302665,0.0660133779749427
68.99159663865547,307181.43012686964,0.062049916345744985
68.99159663865547,331900.87959146773,0.058324422058441
68.99159663865547,358609.54820118286,0.054822607487438314
68.99159663865547,387467.51204561285,0.05153104284017079
68.99159663865547,418647.72882899473,0.04843710465256456
68.99159663865547,452337.0744772105,0.04552892737685011
68.99159663865547,488737.4631624427,0.04279535787605635
68.99159663865547,528067.0574582637,0.04022591265066709
68.99159663865547,570561.5758781021,0.03781073763340174
68.99159663865547,616475.7056337161,0.035540570397928135
68.99159663865547,666084.6290809154,0.03340670463657508
68.99159663865547,719685.6730011514,0.031400956770812706
68.99159663865547,777600.0906038043,0.029515634566448987
68.99159663865547,840174.9869294344,0.027743507633178784
68.99159663865547,907785.3991937558,0.026077779695347813
68.99159663865547,980836.5445406671,0.02451206252758805
68.99159663865547,1.0597662486760707e6,0.02304035145536467
68.99159663865547,1.1450475699382813e6,0.02165700232647703
68.99159663865547,1.2371916345321594e6,0.020356709865197158
68.99159663865547,1.336750699919709e6,0.019134487326031742
68.99159663865547,1.4443214647272818e6,0.01798564736907811
68.99159663865547,1.5605486450070748e6,0.01690578408362891
68.99159663865547,1.6861288382868804e6,0.015890756091084757
68.99159663865547,1.8218146985669748e6,0.014936670662372706
68.99159663865547,1.9684194472866112e6,0.014039868788959275
68.99159663865547,2.126821747296208e6,0.013196911150204105
68.99159663865547,2.2979709690469606e6,0.012404564923237518
68.99159663865547,2.48289288056033e6,0.011659791384776767
68.99159663865547,2.6826957952797273e6,0.010959734257332777
68.99159663865547,2.898577214651068e6,0.010301708755113664
68.99159663865547,3.131831005243845e6,0.009683191287615463
68.99159663865547,3.383855153428233e6,0.009101809781412083
68.99159663865547,3.6561601440851935e6,0.008555334583027652
68.99159663865547,3.9503780135666407e6,0.008041669908003006
68.99159663865547,4.268272131163825e6,0.00755884580336254
68.99159663865547,4.611747767708261e6,0.007105010592656893
68.99159663865547,4.982863514647306e6,0.006678423774607254
68.99159663865547,5.383843622033489e6,0.006277449348117147
68.99159663865547,5.817091329374358e6,0.005900549538052305
68.99159663865547,6.285203269240097e6,0.005546278897726528
68.99159663865547,6.790985029955707e6,0.005213278765475875
68.99159663865547,7.337467970651373e6,0.004900272054061747
68.99159663865547,7.927927389450606e6,0.004606058352919591
68.99159663865547,8.565902153685499e6,0.004329509324470056
68.99159663865547,9.255215909791354e6,0.004069564376836801
68.99159663865547,1.0e7,0.0038252265963756205
72.26890756302521,1000.0,5.423560146941553
72.26890756302521,1080.4718223181285,5.09792808272257
72.26890756302521,1167.4193588234587,4.791847058480027
72.26890756302521,1261.3637220374437,4.5041432243196455
72.26890756302521,1362.867959355774,4.233713208622253
72.26890756302521,1472.5404276241222,3.979519886508496
72.26890756302521,1591.0384392721533,3.7405884023661025
72.26890756302521,1719.0722018585745,3.5160024311857234
72.26890756302521,1857.4090746385718,3.3049006643671843
72.26890756302521,2006.8781676649664,3.1064735065189475
72.26890756302521,2168.375310987435,2.919959970582628
72.26890756302521,2342.8684237322327,2.7446447593751313
72.26890756302521,2531.403315241567,2.579855522355764
72.26890756302521,2735.109953041208,2.424960277097869
72.26890756302521,2955.209235202888,2.2793649855759837
72.26890756302521,3193.020307691027,2.1425112759734195
72.26890756302521,3449.9684705497157,2.0138743012731193
72.26890756302521,3727.593720314942,1.8929607264193493
72.26890756302521,4027.5599798502976,1.7793068363307496
72.26890756302521,4351.665070924416,1.6724767575088033
72.26890756302521,4701.851489299852,1.572060786421439
72.26890756302521,5080.218046913023,1.477673818250943
72.26890756302521,5489.032450921557,1.3889538699802948
72.26890756302521,5930.744895010559,1.305560692153792
72.26890756302521,6408.002744415996,1.2271744639879723
72.26890756302521,6923.6664026787275,1.153494566828432
72.26890756302521,7480.826455225086,1.0842384312486428
72.26890756302521,8082.822192522714,1.01914045336927
72.26890756302521,8733.261623828437,0.9579509762419891
72.26890756302521,9436.04310147889,0.9004353323913017
72.26890756302521,10195.378685327301,0.8463729438424008
72.26890756302521,11015.819387358995,0.7955564761836218
72.26890756302521,11902.282447787144,0.7477910434192142
72.26890756302521,12860.08080610565,0.7028934605629821
72.26890756302521,13894.954943731389,0.6606915411064003
72.26890756302521,15013.107289081743,0.6210234366669531
72.26890756302521,16221.239391291729,0.58373701628416
72.26890756302521,17526.592085367585,0.548689282982846
72.26890756302521,18936.988889503602,0.5157458253661188
72.26890756302521,20460.88289466011,0.4847803021348516
72.26890756302521,22107.407427431233,0.4556739575567621
72.26890756302521,23886.430789846003,0.4283151660268624
72.26890756302521,25808.615404180768,0.40259900397263004
72.26890756302521,27885.481717262915,0.3784268474621055
72.26890756302521,30129.47724726992,0.35570599397171715
72.26890756302521,32554.05118685032,0.33434930686326964
72.26890756302521,35173.7350096938,0.31427488120663344
72.26890756302521,38004.22956365882,0.29540572966653234
72.26890756302521,41062.49917244294,0.27766948724877777
72.26890756302521,44366.873309786155,0.26099813377361863
72.26890756302521,47937.15645558219,0.245327733011873
72.26890756302521,51794.74679231213,0.2305981874833939
72.26890756302521,55962.76445319552,0.21675300797750802
72.26890756302521,60466.19009070435,0.2037390969115098
72.26890756302521,65332.014595937704,0.19150654469637127
72.26890756302521,70589.40086618738,0.18000843832871322
72.26890756302521,76269.85859023452,0.1692006814749664
72.26890756302521,82407.43309893666,0.15904182535773081
72.26890756302521,89038.90941296735,0.14949290979576396
72.26890756302521,96204.0327106476,0.14051731378797408
72.26890756302521,103945.74653722627,0.13208061506839072
72.26890756302521,112310.45018329516,0.12415045809349536
72.26890756302521,121348.27677491431,0.11669642995562814
72.26890756302521,131113.3937421563,0.10968994374658954
72.26890756302521,141664.3274669022,0.10310412892412288
72.26890756302521,153064.31405563594,0.09691372826082505
72.26890756302521,165381.6783395673,0.09109500098027183
72.26890756302521,178690.24337358287,0.08562563170887831
72.26890756302521,193069.77288832495,0.0804846448943152
72.26890756302521,208606.44934719568,0.07565232436226627
72.26890756302521,225393.39047347888,0.0711101377030216
72.26890756302521,243531.20734334175,0.06684066519791998
72.26890756302521,263128.6073895945,0.06282753301306855
72.26890756302521,284303.0459302665,0.05905535040412874
72.26890756302521,307181.43012686964,0.05550965069134576
72.26890756302521,331900.87959146773,0.052176835778452994
72.26890756302521,358609.54820118286,0.04904412400267709
72.26890756302521,387467.51204561285,0.04609950111584332
72.26890756302521,418647.72882899473,0.04333167420858891
72.26890756302521,452337.0744772105,0.04073002840097955
72.26890756302521,488737.4631624427,0.03828458613343355
72.26890756302521,528067.0574582637,0.03598596890182976
72.26890756302521,570561.5758781021,0.03382536129005077
72.26890756302521,616475.7056337161,0.03179447716202215
72.26890756302521,666084.6290809154,0.02988552788359089
72.26890756302521,719685.6730011514,0.028091192452371305
72.26890756302521,777600.0906038043,0.026404589421003228
72.26890756302521,840174.9869294344,0.024819250506145852
72.26890756302521,907785.3991937558,0.02332909578199442
72.26890756302521,980836.5445406671,0.02192841036318568
72.26890756302521,1.0597662486760707e6,0.020611822487667818
72.26890756302521,1.1450475699382813e6,0.019374282915481166
72.26890756302521,1.2371916345321594e6,0.018211045564441843
72.26890756302521,1.336750699919709e6,0.017117649308464215
72.26890756302521,1.4443214647272818e6,0.01608990086871746
72.26890756302521,1.5605486450070748e6,0.015123858732001437
72.26890756302521,1.6861288382868804e6,0.014215818034668119
72.26890756302521,1.8218146985669748e6,0.013362296354116478
72.26890756302521,1.9684194472866112e6,0.012560020353369908
72.26890756302521,2.126821747296208e6,0.01180591322751703
72.26890756302521,2.2979709690469606e6,0.011097082903871677
72.26890756302521,2.48289288056033e6,0.010430810950598557
72.26890756302521,2.6826957952797273e6,0.009804542151268135
72.26890756302521,2.898577214651068e6,0.009215874705358108
72.26890756302521,3.131831005243845e6,0.008662551017119562
72.26890756302521,3.383855153428233e6,0.008142449037482144
72.26890756302521,3.6561601440851935e6,0.007653574125793665
72.26890756302521,3.9503780135666407e6,0.007194051400183136
72.26890756302521,4.268272131163825e6,0.00676211854721013
72.26890756302521,4.611747767708261e6,0.006356119063224829
72.26890756302521,4.982863514647306e6,0.005974495901518636
72.26890756302521,5.383843622033489e6,0.005615785500901713
72.26890756302521,5.817091329374358e6,0.005278612172806348
72.26890756302521,6.285203269240097e6,0.004961682825390203
72.26890756302521,6.790985029955707e6,0.004663782004405889
72.26890756302521,7.337467970651373e6,0.004383767231818096
72.26890756302521,7.927927389450606e6,0.004120564624291471
72.26890756302521,8.565902153685499e6,0.003873164774745704
72.26890756302521,9.255215909791354e6,0.0036406188811831637
72.26890756302521,1.0e7,0.0034220351079428473
75.54621848739495,1000.0,4.875930241225172
75.54621848739495,1080.4718223181285,4.583178029316304
75.54621848739495,1167.4193588234587,4.308002741878771
75.54621848739495,1261.3637220374437,4.049349055463933
75.54621848739495,1362.867959355774,3.806225008537396
75.54621848739495,1472.5404276241222,3.5776981972120163
75.54621848739495,1591.0384392721533,3.3628921993901466
75.54621848739495,1719.0722018585745,3.1609832136013822
75.54621848739495,1857.4090746385718,2.971196899645404
75.54621848739495,2006.8781676649664,2.7928054089235417
75.54621848739495,2168.375310987435,2.6251245930700344
75.54621848739495,2342.8684237322327,2.4675113801778576
75.54621848739495,2531.403315241567,2.3193613085566818
75.54621848739495,2735.109953041208,2.180106208564683
75.54621848739495,2955.209235202888,2.0492120236238414
75.54621848739495,3193.020307691027,1.926176762062062
75.54621848739495,3449.9684705497157,1.8105285719272823
75.54621848739495,3727.593720314942,1.7018239313902714
75.54621848739495,4027.5599798502976,1.5996459477961575
75.54621848739495,4351.665070924416,1.503602758841364
75.54621848739495,4701.851489299852,1.4133260297443369
75.54621848739495,5080.218046913023,1.3284695406465612
75.54621848739495,5489.032450921557,1.2487078588264133
75.54621848739495,5930.744895010559,1.1737350906336574
75.54621848739495,6408.002744415996,1.103263708358156
75.54621848739495,6923.6664026787275,1.0370234475336948
75.54621848739495,7480.826455225086,0.9747602704480095
75.54621848739495,8082.822192522714,0.9162353918839478
75.54621848739495,8733.261623828437,0.8612243633554055
75.54621848739495,9436.04310147889,0.8095162123260031
75.54621848739495,10195.378685327301,0.7609126331092959
75.54621848739495,11015.819387358995,0.7152272263475749
75.54621848739495,11902.282447787144,0.6722847841525681
75.54621848739495,12860.08080610565,0.631920618166492
75.54621848739495,13894.954943731389,0.5939799279665067
75.54621848739495,15013.107289081743,0.5583172073903458
75.54621848739495,16221.239391291729,0.5247956865063155
75.54621848739495,17526.592085367585,0.49328680708757405
75.54621848739495,18936.988889503602,0.4636697295790855
75.54621848739495,20460.88289466011,0.43583086966640616
75.54621848739495,22107.407427431233,0.40966346266901926
75.54621848739495,23886.430789846003,0.38506715408760905
75.54621848739495,25808.615404180768,0.361947614734996
75.54621848739495,27885.481717262915,0.34021617897471235
75.54621848739495,30129.47724726992,0.3197895046798389
75.54621848739495,32554.05118685032,0.3005892536080065
75.54621848739495,35173.7350096938,0.2825417909667713
75.54621848739495,38004.22956365882,0.26557790301717027
75.54621848739495,41062.49917244294,0.24963253163243523
75.54621848739495,44366.873309786155,0.2346445247938787
75.54621848739495,47937.15645558219,0.22055640206707508
75.54621848739495,51794.74679231213,0.20731413415891609
75.54621848739495,55962.76445319552,0.19486693571012437
75.54621848739495,60466.19009070435,0.18316707052856104
75.54621848739495,65332.014595937704,0.17216966851638
75.54621848739495,70589.40086618738,0.16183255358892729
75.54621848739495,76269.85859023452,0.1521160819254369
75.54621848739495,82407.43309893666,0.14298298993120181
75.54621848739495,89038.90941296735,0.13439825132813582
75.54621848739495,96204.0327106476,0.12632894282566032
75.54621848739495,103945.74653722627,0.11874411785674763
75.54621848739495,112310.45018329516,0.1116146878948876
75.54621848739495,121348.27677491431,0.10491331089681635
75.54621848739495,131113.3937421563,0.09861428644317521
75.54621848739495,141664.3274669022,0.09269345717495316
75.54621848739495,153064.31405563594,0.0871281161477138
75.54621848739495,165381.6783395673,0.08189691974829874
75.54621848739495,178690.24337358287,0.07697980584003798
75.54621848739495,193069.77288832495,0.07235791682254385
75.54621848739495,208606.44934719568,0.06801352731101647
75.54621848739495,225393.39047347888,0.06392997615770442
75.54621848739495,243531.20734334175,0.06009160255481483
75.54621848739495,263128.6073895945,0.056483685973824055
75.54621848739495,284303.0459302665,0.05309238971084716
75.54621848739495,307181.43012686964,0.04990470782156061
75.54621848739495,331900.87959146773,0.04690841524216621
75.54621848739495,358609.54820118286,0.0440920209051067
75.54621848739495,387467.51204561285,0.04144472366972651
75.54621848739495,418647.72882899473,0.03895637089886824
75.54621848739495,452337.0744772105,0.03661741952254161
75.54621848739495,488737.4631624427,0.03441889943934094
75.54621848739495,528067.0574582637,0.03235237911525112
75.54621848739495,570561.5758781021,0.030409933247911514
75.54621848739495,616475.7056337161,0.028584112372326113
75.54621848739495,666084.6290809154,0.0268679142914554
75.54621848739495,719685.6730011514,0.025254757222123524
75.54621848739495,777600.0906038043,0.023738454553252568
75.54621848739495,840174.9869294344,0.02231319111961972
75.54621848739495,907785.3991937558,0.020973500900144253
75.54621848739495,980836.5445406671,0.01971424605517603
75.54621848739495,1.0597662486760707e6,0.018530597222390786
75.54621848739495,1.1450475699382813e6,0.017418014995725425
75.54621848739495,1.2371916345321594e6,0.016372232516323273
75.54621848739495,1.336750699919709e6,0.015389239108723628
75.54621848739495,1.4443214647272818e6,0.014465264899539436
75.54621848739495,1.5605486450070748e6,0.013596766359633375
75.54621848739495,1.6861288382868804e6,0.012780412714346073
75.54621848739495,1.8218146985669748e6,0.012013073169657893
75.54621848739495,1.9684194472866112e6,0.011291804905295535
75.54621848739495,2.126821747296208e6,0.010613841788735838
75.54621848739495,2.2979709690469606e6,0.009976583766824015
75.54621848739495,2.48289288056033e6,0.009377586894321992
75.54621848739495,2.6826957952797273e6,0.00881455396114562
75.54621848739495,2.898577214651068e6,0.008285325682345008
75.54621848739495,3.131831005243845e6,0.007787872417041033
75.54621848739495,3.383855153428233e6,0.007320286384559167
75.54621848739495,3.6561601440851935e6,0.006880774347908782
75.54621848739495,3.9503780135666407e6,0.006467650736548432
75.54621848739495,4.268272131163825e6,0.006079331182062175
75.54621848739495,4.611747767708261e6,0.0057143264419557875
75.54621848739495,4.982863514647306e6,0.005371236688269824
75.54621848739495,5.383843622033489e6,0.005048746139106032
75.54621848739495,5.817091329374358e6,0.004745618012478389
75.54621848739495,6.285203269240097e6,0.004460689783136345
75.54621848739495,6.790985029955707e6,0.004192868724169691
75.54621848739495,7.337467970651373e6,0.003941127716296747
75.54621848739495,7.927927389450606e6,0.00370450130876403
75.54621848739495,8.565902153685499e6,0.0034820820167506435
75.54621848739495,9.255215909791354e6,0.0032730168410774756
75.54621848739495,1.0e7,0.003076503996874101
78.82352941176471,1000.0,4.403458742976837
78.82352941176471,1080.4718223181285,4.1390738516269545
78.82352941176471,1167.4193588234587,3.890562702908492
78.82352941176471,1261.3637220374437,3.656972232885602
78.82352941176471,1362.867959355774,3.4374065998470202
78.82352941176471,1472.5404276241222,3.2310237486677327
78.82352941176471,1591.0384392721533,3.0370321814473416
78.82352941176471,1719.0722018585745,2.854687922040192
78.82352941176471,1857.4090746385718,2.6832916628359578
78.82352941176471,2006.8781676649664,2.5221860828483185
78.82352941176471,2168.375310987435,2.3707533268263443
78.82352941176471,2342.8684237322327,2.2284126357207366
78.82352941176471,2531.403315241567,2.0946181194175266
78.82352941176471,2735.109953041208,1.9688566631974733
78.82352941176471,2955.209235202888,1.8506459598922194
78.82352941176471,3193.020307691027,1.7395326601903505
78.82352941176471,3449.9684705497157,1.6350906339995728
78.82352941176471,3727.593720314942,1.5369193361972122
78.82352941176471,4027.5599798502976,1.4446422705015003
78.82352941176471,4351.665070924416,1.357905545572454
78.82352941176471,4701.851489299852,1.2763765178048692
78.82352941176471,5080.218046913023,1.1997425156083918
78.82352941176471,5489.032450921557,1.1277096402821822
78.82352941176471,5930.744895010559,1.0600016388853843
78.82352941176471,6408.002744415996,0.9963588447807773
78.82352941176471,6923.6664026787275,0.9365371817884766
78.82352941176471,7480.826455225086,0.8803072281305295
78.82352941176471,8082.822192522714,0.8274533365765306
78.82352941176471,8733.261623828437,0.7777728074159475
78.82352941176471,9436.04310147889,0.7310751110854159
78.82352941176471,10195.378685327301,0.6871811574697058
78.82352941176471,11015.819387358995,0.6459226090740658
78.82352941176471,11902.282447787144,0.6071412354338911
78.82352941176471,12860.08080610565,0.5706883062858126
78.82352941176471,13894.954943731389,0.5364240211729637
78.82352941176471,15013.107289081743,0.5042169732969103
78.82352941176471,16221.239391291729,0.47394364556005264
78.82352941176471,17526.592085367585,0.4454879368657881
78.82352941176471,18936.988889503602,0.4187407168597432
78.82352941176471,20460.88289466011,0.3935994074044642
78.82352941176471,22107.407427431233,0.3699675891824867
78.82352941176471,23886.430789846003,0.34775463191906353
78.82352941176471,25808.615404180768,0.32687534680642844
78.82352941176471,27885.481717262915,0.3072496597965963
78.82352941176471,30129.47724726992,0.2888023045097619
78.82352941176471,32554.05118685032,0.2714625335805603
78.82352941176471,35173.7350096938,0.25516384733517916
78.82352941176471,38004.22956365882,0.23984373875877324
78.82352941176471,41062.49917244294,0.22544345377510594
78.82352941176471,44366.873309786155,0.2119077659190683
78.82352941176471,47937.15645558219,0.19918476453792341
78.82352941176471,51794.74679231213,0.1872256557090054
78.82352941176471,55962.76445319552,0.1759845751103775
78.82352941176471,60466.19009070435,0.16541841212678648
78.82352941176471,65332.014595937704,0.15548664451634553
78.82352941176471,70589.40086618738,0.14615118300387514
78.82352941176471,76269.85859023452,0.1373762252049029
78.82352941176471,82407.43309893666,0.12912811832010865
78.82352941176471,89038.90941296735,0.12137523007363048
78.82352941176471,96204.0327106476,0.11408782740027416
78.82352941176471,103945.74653722627,0.10723796241637422
78.82352941176471,112310.45018329516,0.10079936523699674
78.82352941176471,121348.27677491431,0.09474734322842797
78.82352941176471,131113.3937421563,0.08905868630957071
78.82352941176471,141664.3274669022,0.08371157793907147
78.82352941176471,153064.31405563594,0.07868551144680616
78.82352941176471,165381.6783395673,0.07396121138884532
78.82352941176471,178690.24337358287,0.0695205596242903
78.82352941176471,193069.77288832495,0.06534652583047633
78.82352941176471,208606.44934719568,0.061423102190062404
78.82352941176471,225393.39047347888,0.057735241999526316
78.82352941176471,243531.20734334175,0.05426880196362284
78.82352941176471,263128.6073895945,0.05101048795449891
78.82352941176471,284303.0459302665,0.04794780402744627
78.82352941176471,307181.43012686964,0.04506900449776293
78.82352941176471,331900.87959146773,0.042363048894933066
78.82352941176471,358609.54820118286,0.03981955962137057
78.82352941176471,387467.51204561285,0.03742878215334341
78.82352941176471,418647.72882899473,0.035181547631445674
78.82352941176471,452337.0744772105,0.03306923769714783
78.82352941176471,488737.4631624427,0.03108375144057096
78.82352941176471,528067.0574582637,0.02921747433272495
78.82352941176471,570561.5758781021,0.027463249023064525
78.82352941176471,616475.7056337161,0.025814347890367843
78.82352941176471,666084.6290809154,0.02426444724166797
78.82352941176471,719685.6730011514,0.022807603060287836
78.82352941176471,777600.0906038043,0.02143822820996979
78.82352941176471,840174.9869294344,0.02015107100767587
78.82352941176471,907785.3991937558,0.018941195082882598
78.82352941176471,980836.5445406671,0.017803960446129887
78.82352941176471,1.0597662486760707e6,0.01673500569421923
78.82352941176471,1.1450475699382813e6,0.015730231283816842
78.82352941176471,1.2371916345321594e6,0.014785783809314343
78.82352941176471,1.336750699919709e6,0.013898041224651037
78.82352941176471,1.4443214647272818e6,0.013063598952422203
78.82352941176471,1.5605486450070748e6,0.012279256827000198
78.82352941176471,1.6861288382868804e6,0.011542006821594435
78.82352941176471,1.8218146985669748e6,0.010849021512181969
78.82352941176471,1.9684194472866112e6,0.010197643234066956
78.82352941176471,2.126821747296208e6,0.00958537388948329
78.82352941176471,2.2979709690469606e6,0.009009865367151634
78.82352941176471,2.48289288056033e6,0.008468910537048882
78.82352941176471,2.6826957952797273e6,0.007960434785854297
78.82352941176471,2.898577214651068e6,0.007482488060609604
78.82352941176471,3.131831005243845e6,0.007033237390080167
78.82352941176471,3.383855153428233e6,0.0066109598551356225
78.82352941176471,3.6561601440851935e6,0.006214035981190825
78.82352941176471,3.9503780135666407e6,0.005840943527366504
78.82352941176471,4.268272131163825e6,0.005490251648550431
78.82352941176471,4.611747767708261e6,0.00516061540797009
78.82352941176471,4.982863514647306e6,0.0048507706192319686
